Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.58 [1.45-1.73],3.930e-19,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.53 [1.43-1.64],6.074e-30,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.53 [1.43-1.63],2.861e-33,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,1.51 [1.41-1.60],4.992e-32,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-TG%,1.47 [1.38-1.56],2.079e-30,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,1.46 [1.37-1.55],2.362e-25,***,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG%,1.46 [1.36-1.56],2.712e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG%,1.43 [1.34-1.53],2.165e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
Creatinine,1.42 [1.34-1.50],1.058e-28,***,Creatinine
L-HDL-TG%,1.41 [1.33-1.51],1.303e-20,***,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.41 [1.33-1.50],2.895e-26,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.41 [1.33-1.50],4.053e-23,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.41 [1.33-1.50],7.196e-24,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-TG%,1.41 [1.32-1.50],1.462e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-size,1.40 [1.31-1.50],6.884e-18,***,Average Diameter for VLDL Particles
XS-VLDL-PL%,1.38 [1.29-1.47],1.161e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.38 [1.29-1.46],1.887e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.37 [1.29-1.46],4.152e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.35 [1.26-1.45],3.312e-12,***,Triglycerides to Total-Lipids in Medium HDL percentage
MUFA%,1.34 [1.25-1.44],2.677e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-PL%,1.33 [1.22-1.44],2.291e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
Leu,1.26 [1.19-1.34],3.755e-09,***,Leucine
Total-BCAA,1.26 [1.18-1.34],4.099e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG,1.26 [1.18-1.33],7.247e-09,***,Triglycerides in Very Large VLDL
XXL-VLDL-TG,1.25 [1.18-1.32],4.325e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.25 [1.18-1.32],5.506e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
Val,1.24 [1.17-1.32],1.441e-06,***,Valine
XXL-VLDL-PL,1.24 [1.17-1.31],8.774e-08,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-HDL-TG,1.24 [1.16-1.32],2.536e-06,***,Triglycerides in Small HDL
VLDL-TG,1.23 [1.16-1.31],1.298e-05,***,Triglycerides in VLDL
XXL-VLDL-P,1.23 [1.16-1.30],9.624e-08,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-L,1.23 [1.15-1.30],1.518e-05,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.22 [1.15-1.29],1.801e-05,***,Concentration of Very Large VLDL Particles
Ile,1.22 [1.15-1.29],1.307e-05,***,Isoleucine
XXL-VLDL-FC,1.21 [1.15-1.29],1.322e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,1.21 [1.14-1.29],6.379e-04,***,Total-Triglycerides
L-VLDL-TG,1.21 [1.13-1.28],3.105e-04,***,Triglycerides in Large VLDL
L-VLDL-TG%,1.20 [1.12-1.29],0.029,*,Triglycerides to Total-Lipids in Large VLDL percentage
XL-VLDL-PL,1.20 [1.13-1.27],0.001,**,Phospholipids in Very Large VLDL
XXL-VLDL-C,1.20 [1.13-1.27],9.915e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,1.19 [1.12-1.27],0.004,**,Phospholipids in Large VLDL
IDL-PL%,1.19 [1.12-1.27],0.007,**,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG,1.19 [1.12-1.26],0.007,**,Triglycerides in Small VLDL
L-VLDL-L,1.19 [1.12-1.27],0.018,*,Total-Lipids in Large VLDL
L-VLDL-P,1.18 [1.11-1.26],0.012,*,Concentration of Large VLDL Particles
XXL-VLDL-CE,1.17 [1.10-1.25],0.045,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.17 [1.11-1.24],0.012,*,Triglycerides in Small LDL
IDL-FC%,0.85 [0.80-0.90],0.005,**,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-C,0.84 [0.79-0.90],0.028,*,Cholesterol in Small HDL
LDL-P,0.83 [0.78-0.89],0.010,**,Concentration of LDL Particles
S-HDL-FC,0.83 [0.78-0.89],0.006,**,Free Cholesterol in Small HDL
XS-VLDL-P,0.83 [0.77-0.88],0.003,**,Concentration of Very Small VLDL Particles
ApoB,0.82 [0.77-0.88],4.319e-04,***,Apolipoprotein B
XL-HDL-CE%,0.82 [0.78-0.87],4.972e-06,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-L,0.82 [0.77-0.87],3.821e-04,***,Total-Lipids in Very Small VLDL
XXL-VLDL-CE%,0.82 [0.76-0.88],0.004,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-P,0.81 [0.76-0.87],2.636e-04,***,Concentration of Large LDL Particles
XS-VLDL-FC%,0.81 [0.77-0.86],9.483e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-CE,0.81 [0.76-0.86],9.424e-06,***,Cholesteryl Esters in LDL
S-LDL-FC%,0.81 [0.77-0.85],2.527e-09,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Total-L,0.81 [0.76-0.86],1.779e-06,***,Total-Lipids in Lipoprotein Particles
LDL-L,0.81 [0.76-0.86],1.717e-06,***,Total-Lipids in LDL
S-LDL-FC,0.81 [0.76-0.86],1.070e-05,***,Free Cholesterol in Small LDL
LDL-PL,0.80 [0.75-0.85],1.674e-06,***,Phospholipids in LDL
XL-HDL-PL%,0.80 [0.76-0.84],5.462e-12,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC,0.80 [0.75-0.86],1.003e-05,***,Free Cholesterol in Very Small VLDL
M-LDL-FC,0.80 [0.75-0.85],1.248e-06,***,Free Cholesterol in Medium LDL
LDL-C,0.79 [0.75-0.84],3.911e-08,***,LDL Cholesterol
M-HDL-CE%,0.79 [0.75-0.84],1.804e-09,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
PUFA,0.79 [0.74-0.84],1.465e-08,***,Polyunsaturated Fatty Acids
XXL-VLDL-FC%,0.78 [0.73-0.85],1.140e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Non-HDL-C,0.78 [0.74-0.83],1.432e-09,***,Total-Cholesterol Minus HDL-C
LDL-size,0.78 [0.74-0.83],4.159e-10,***,Average Diameter for LDL Particles
XXL-VLDL-C%,0.78 [0.73-0.84],1.826e-05,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Remnant-C,0.78 [0.73-0.83],1.404e-09,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-C,0.78 [0.73-0.83],1.806e-08,***,Cholesterol in Medium VLDL
L-LDL-CE,0.78 [0.73-0.83],1.744e-09,***,Cholesteryl Esters in Large LDL
Omega-6%,0.78 [0.73-0.83],3.211e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.78 [0.73-0.83],2.990e-11,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE%,0.78 [0.73-0.83],1.857e-11,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-FC%,0.78 [0.72-0.83],1.805e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
LA,0.77 [0.73-0.82],1.832e-10,***,Linoleic Acid
L-LDL-L,0.77 [0.73-0.82],9.730e-11,***,Total-Lipids in Large LDL
Omega-6,0.77 [0.72-0.82],5.850e-11,***,Omega-6 Fatty Acids
Clinical LDL-C,0.77 [0.72-0.82],2.312e-12,***,Clinical LDL Cholesterol
L-LDL-C,0.76 [0.72-0.81],5.492e-12,***,Cholesterol in Large LDL
M-LDL-FC%,0.76 [0.72-0.80],2.200e-16,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-PL,0.76 [0.71-0.81],8.915e-12,***,Phospholipids in Large LDL
M-HDL-PL,0.76 [0.71-0.81],2.028e-10,***,Phospholipids in Medium HDL
Unsaturation,0.76 [0.71-0.81],4.372e-12,***,Degree of Unsaturation
Phosphoglyc,0.76 [0.71-0.80],4.110e-13,***,Phosphoglycerides
S-LDL-C%,0.75 [0.71-0.80],2.994e-17,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-P,0.75 [0.70-0.80],2.715e-12,***,Concentration of IDL Particles
LDL-FC,0.75 [0.70-0.80],2.055e-13,***,Free Cholesterol in LDL
L-HDL-CE%,0.75 [0.71-0.79],8.949e-26,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-C%,0.75 [0.71-0.79],6.901e-21,***,Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.75 [0.70-0.80],5.962e-13,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-FC,0.74 [0.70-0.79],1.124e-15,***,Total-Free Cholesterol
L-HDL-FC%,0.74 [0.71-0.78],2.494e-28,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Total-PL,0.74 [0.70-0.79],4.434e-16,***,Total-Phospholipids in Lipoprotein Particles
L-VLDL-C%,0.74 [0.69-0.79],4.670e-14,***,Cholesterol to Total-Lipids in Large VLDL percentage
PC,0.74 [0.69-0.78],5.204e-16,***,Phosphatidylcholines
M-HDL-C%,0.74 [0.69-0.78],8.673e-19,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,0.74 [0.70-0.77],1.038e-34,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.73 [0.69-0.79],5.183e-14,***,Total-Lipids in Medium HDL
M-VLDL-CE,0.73 [0.68-0.78],3.701e-15,***,Cholesteryl Esters in Medium VLDL
S-VLDL-C%,0.73 [0.69-0.77],1.327e-20,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.73 [0.69-0.77],5.163e-23,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C,0.73 [0.68-0.78],1.594e-15,***,Cholesterol in Very Small VLDL
Cholines,0.73 [0.68-0.77],4.680e-18,***,Total-Cholines
IDL-C%,0.73 [0.69-0.77],2.341e-27,***,Cholesterol to Total-Lipids in IDL percentage
LA%,0.73 [0.68-0.77],8.346e-19,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,0.72 [0.69-0.76],2.578e-32,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC,0.72 [0.68-0.77],3.953e-17,***,Free Cholesterol in Large LDL
Total-C,0.72 [0.68-0.77],3.769e-21,***,Total-Cholesterol
IDL-CE%,0.72 [0.68-0.76],6.160e-27,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Gly,0.72 [0.67-0.78],1.674e-12,***,Glycine
M-VLDL-PL%,0.72 [0.68-0.76],5.160e-26,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-CE,0.71 [0.67-0.76],1.074e-22,***,Total-Esterified Cholesterol
HDL-P,0.71 [0.66-0.76],9.117e-17,***,Concentration of HDL Particles
L-LDL-FC%,0.71 [0.67-0.75],1.177e-29,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.71 [0.67-0.75],1.977e-28,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.71 [0.67-0.75],2.126e-33,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-P,0.71 [0.66-0.76],1.620e-18,***,Total-Concentration of Lipoprotein Particles
IDL-L,0.70 [0.66-0.75],3.829e-23,***,Total-Lipids in IDL
IDL-PL,0.70 [0.66-0.75],1.799e-20,***,Phospholipids in IDL
XS-VLDL-CE,0.70 [0.66-0.75],1.326e-19,***,Cholesteryl Esters in Very Small VLDL
M-HDL-P,0.70 [0.65-0.75],1.435e-16,***,Concentration of Medium HDL Particles
IDL-FC,0.70 [0.65-0.74],3.482e-22,***,Free Cholesterol in IDL
L-VLDL-CE%,0.70 [0.65-0.74],4.775e-23,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-CE,0.69 [0.65-0.74],3.496e-19,***,Cholesteryl Esters in Medium HDL
ApoA1,0.69 [0.65-0.74],5.233e-20,***,Apolipoprotein A1
