Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.07 [1.06-1.09],7.156e-20,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.07 [1.06-1.09],2.081e-17,***,Glycoprotein Acetyls
L-LDL-TG%,1.07 [1.06-1.09],3.637e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.07 [1.05-1.08],7.617e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.07 [1.05-1.08],9.195e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.07 [1.05-1.08],1.337e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.06 [1.05-1.08],1.152e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.06 [1.05-1.08],2.966e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.06 [1.05-1.08],3.192e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.06 [1.05-1.08],3.013e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.06 [1.05-1.08],2.625e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.06 [1.04-1.08],2.430e-10,***,Triglycerides to Phosphoglycerides ratio
XL-VLDL-TG%,1.05 [1.04-1.07],5.639e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG%,1.05 [1.04-1.07],6.907e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.05 [1.04-1.07],6.480e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA%,1.05 [1.03-1.07],4.781e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.05 [1.03-1.06],3.548e-07,***,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-TG%,1.04 [1.03-1.06],4.954e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,1.04 [1.03-1.06],3.882e-05,***,Triglycerides in Small HDL
XS-VLDL-TG,1.04 [1.03-1.06],2.081e-05,***,Triglycerides in Very Small VLDL
S-VLDL-TG,1.04 [1.03-1.06],3.024e-05,***,Triglycerides in Small VLDL
Creatinine,1.04 [1.02-1.06],0.006,**,Creatinine
L-HDL-PL%,1.04 [1.02-1.05],0.002,**,Phospholipids to Total-Lipids in Large HDL percentage
XL-VLDL-TG,1.04 [1.02-1.05],4.803e-04,***,Triglycerides in Very Large VLDL
Total-TG,1.04 [1.02-1.05],0.004,**,Total-Triglycerides
VLDL-TG,1.04 [1.02-1.05],0.005,**,Triglycerides in VLDL
XXL-VLDL-P,1.04 [1.02-1.05],0.008,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-P,1.04 [1.02-1.05],0.007,**,Concentration of Very Large VLDL Particles
XXL-VLDL-PL,1.03 [1.02-1.05],0.013,*,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.03 [1.02-1.05],0.014,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.03 [1.02-1.05],0.016,*,Total-Lipids in Very Large VLDL
XXL-VLDL-L,1.03 [1.02-1.05],0.024,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
HDL-TG,1.03 [1.02-1.05],0.012,*,Triglycerides in HDL
S-LDL-TG,1.03 [1.02-1.05],0.022,*,Triglycerides in Small LDL
L-VLDL-PL,1.03 [1.02-1.05],0.030,*,Phospholipids in Large VLDL
L-VLDL-TG,1.03 [1.02-1.05],0.032,*,Triglycerides in Large VLDL
L-VLDL-P,1.03 [1.02-1.05],0.040,*,Concentration of Large VLDL Particles
XL-VLDL-PL,1.03 [1.02-1.05],0.046,*,Phospholipids in Very Large VLDL
XXL-VLDL-FC,1.03 [1.02-1.05],0.048,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
IDL-TG,1.03 [1.02-1.05],0.044,*,Triglycerides in IDL
LDL-CE,0.97 [0.96-0.98],0.039,*,Cholesteryl Esters in LDL
S-HDL-P,0.97 [0.96-0.98],0.038,*,Concentration of Small HDL Particles
Non-HDL-C,0.97 [0.96-0.98],0.017,*,Total-Cholesterol Minus HDL-C
LDL-L,0.97 [0.96-0.98],0.012,*,Total-Lipids in LDL
SM,0.97 [0.95-0.98],0.028,*,Sphingomyelins
IDL-P,0.97 [0.95-0.98],0.007,**,Concentration of IDL Particles
LDL-size,0.97 [0.95-0.98],0.019,*,Average Diameter for LDL Particles
LDL-PL,0.97 [0.95-0.98],0.004,**,Phospholipids in LDL
Total-FC,0.97 [0.95-0.98],0.005,**,Total-Free Cholesterol
M-HDL-P,0.97 [0.95-0.98],0.023,*,Concentration of Medium HDL Particles
IDL-PL,0.97 [0.95-0.98],0.005,**,Phospholipids in IDL
L-LDL-CE,0.97 [0.95-0.98],0.003,**,Cholesteryl Esters in Large LDL
LDL-C,0.97 [0.95-0.98],0.002,**,LDL Cholesterol
XL-HDL-C,0.97 [0.95-0.98],0.026,*,Cholesterol in Very Large HDL
M-HDL-FC,0.96 [0.95-0.98],0.012,*,Free Cholesterol in Medium HDL
IDL-FC%,0.96 [0.95-0.98],0.001,**,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-C,0.96 [0.95-0.98],0.001,**,Cholesterol in Small HDL
XXL-VLDL-CE%,0.96 [0.95-0.98],0.002,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-L,0.96 [0.95-0.98],8.876e-04,***,Total-Lipids in Large LDL
M-VLDL-CE,0.96 [0.95-0.98],7.867e-04,***,Cholesteryl Esters in Medium VLDL
Unsaturation,0.96 [0.95-0.98],0.004,**,Degree of Unsaturation
XXL-VLDL-C%,0.96 [0.95-0.98],0.002,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC,0.96 [0.95-0.98],0.015,*,Free Cholesterol in Large HDL
L-HDL-P,0.96 [0.95-0.98],0.010,*,Concentration of Large HDL Particles
S-LDL-FC,0.96 [0.95-0.98],1.604e-04,***,Free Cholesterol in Small LDL
XL-HDL-CE,0.96 [0.95-0.98],0.006,**,Cholesteryl Esters in Very Large HDL
L-VLDL-C%,0.96 [0.95-0.98],3.901e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-C,0.96 [0.95-0.98],1.808e-04,***,Cholesterol in Large LDL
M-LDL-FC,0.96 [0.95-0.98],1.063e-04,***,Free Cholesterol in Medium LDL
ApoA1,0.96 [0.95-0.98],0.002,**,Apolipoprotein A1
S-HDL-CE,0.96 [0.95-0.97],7.545e-05,***,Cholesteryl Esters in Small HDL
L-HDL-L,0.96 [0.95-0.98],0.006,**,Total-Lipids in Large HDL
L-LDL-PL,0.96 [0.95-0.97],5.680e-05,***,Phospholipids in Large LDL
XL-VLDL-FC%,0.96 [0.95-0.97],1.647e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-FC,0.96 [0.95-0.98],0.001,**,Free Cholesterol in HDL
HDL-L,0.96 [0.95-0.98],8.817e-04,***,Total-Lipids in HDL
