Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,"0.254 [0.227,0.282]",1.607e-70,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"0.254 [0.228,0.281]",5.502e-75,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,"0.239 [0.212,0.266]",1.544e-65,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.218 [0.192,0.244]",6.180e-57,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,"0.205 [0.178,0.233]",2.380e-45,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,"0.199 [0.172,0.226]",4.485e-44,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,"0.196 [0.171,0.222]",4.873e-47,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,"0.162 [0.136,0.189]",1.271e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,"0.147 [0.118,0.176]",8.157e-20,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,"0.146 [0.120,0.172]",1.868e-24,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,"0.146 [0.119,0.172]",6.138e-23,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,"0.140 [0.115,0.164]",1.457e-24,***,Phospholipids to Total-Lipids in IDL percentage
MUFA%,"0.113 [0.086,0.141]",1.500e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,"0.106 [0.078,0.135]",9.586e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"0.097 [0.070,0.125]",1.941e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,"0.089 [0.063,0.116]",2.078e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,"0.088 [0.059,0.117]",8.057e-06,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"0.087 [0.060,0.115]",1.741e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
Creatinine,"0.076 [0.048,0.103]",2.351e-04,***,Creatinine
M-HDL-TG%,"0.071 [0.043,0.099]",0.002,**,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-PL%,"0.068 [0.043,0.093]",4.502e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
TG/PG,"0.067 [0.039,0.095]",0.011,*,Triglycerides to Phosphoglycerides ratio
GlycA,"0.067 [0.040,0.094]",0.006,**,Glycoprotein Acetyls
S-HDL-L,"-0.059 [-0.085,-0.034]",0.017,*,Total-Lipids in Small HDL
XL-HDL-CE%,"-0.062 [-0.087,-0.038]",0.002,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-VLDL-P,"-0.063 [-0.089,-0.036]",0.013,*,Concentration of Small VLDL Particles
PUFA%,"-0.067 [-0.093,-0.041]",0.002,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LDL-size,"-0.067 [-0.094,-0.041]",0.004,**,Average Diameter for LDL Particles
L-LDL-CE%,"-0.069 [-0.094,-0.045]",1.215e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-HDL-PL,"-0.070 [-0.098,-0.043]",0.002,**,Phospholipids in Medium HDL
S-HDL-C%,"-0.072 [-0.098,-0.046]",2.628e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C,"-0.075 [-0.102,-0.048]",2.023e-04,***,Cholesterol in Large VLDL
Omega-6%,"-0.075 [-0.101,-0.049]",6.349e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA,"-0.075 [-0.103,-0.047]",4.842e-04,***,Docosahexaenoic Acid
S-HDL-CE,"-0.076 [-0.101,-0.050]",2.734e-05,***,Cholesteryl Esters in Small HDL
Albumin,"-0.078 [-0.104,-0.053]",8.031e-06,***,Albumin
M-HDL-C%,"-0.079 [-0.106,-0.051]",5.769e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-L,"-0.080 [-0.108,-0.053]",4.477e-05,***,Total-Lipids in Medium HDL
His,"-0.080 [-0.107,-0.054]",9.659e-06,***,Histidine
XL-VLDL-C,"-0.081 [-0.108,-0.054]",1.733e-05,***,Cholesterol in Very Large VLDL
VLDL-L,"-0.081 [-0.107,-0.055]",3.582e-06,***,Total-Lipids in VLDL
S-HDL-C,"-0.082 [-0.108,-0.057]",1.177e-06,***,Cholesterol in Small HDL
S-VLDL-L,"-0.082 [-0.108,-0.056]",3.396e-06,***,Total-Lipids in Small VLDL
S-HDL-P,"-0.084 [-0.110,-0.058]",5.077e-07,***,Concentration of Small HDL Particles
IDL-FC%,"-0.085 [-0.109,-0.061]",1.573e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-CE%,"-0.085 [-0.110,-0.059]",2.327e-07,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-CE,"-0.088 [-0.116,-0.060]",3.271e-06,***,Cholesteryl Esters in Medium HDL
S-LDL-FC%,"-0.088 [-0.113,-0.063]",1.547e-08,***,Free Cholesterol to Total-Lipids in Small LDL percentage
SFA,"-0.091 [-0.116,-0.065]",8.752e-09,***,Saturated Fatty Acids
S-HDL-FC,"-0.091 [-0.117,-0.065]",1.678e-08,***,Free Cholesterol in Small HDL
M-HDL-P,"-0.093 [-0.121,-0.065]",2.261e-07,***,Concentration of Medium HDL Particles
S-LDL-CE%,"-0.094 [-0.118,-0.069]",4.044e-10,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
