Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.39 [1.31-1.46],8.192e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.37 [1.30-1.44],1.911e-27,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.35 [1.27-1.43],5.583e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.34 [1.27-1.41],1.277e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.33 [1.27-1.40],7.256e-23,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.33 [1.26-1.41],7.080e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.29 [1.23-1.36],8.037e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.27 [1.19-1.36],2.789e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.23 [1.17-1.30],1.818e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.23 [1.17-1.29],8.065e-10,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.20 [1.14-1.27],4.680e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.19 [1.12-1.26],0.005,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.19 [1.12-1.26],0.004,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-CE%,0.87 [0.82-0.91],0.006,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-CE,0.86 [0.82-0.91],0.036,*,Cholesteryl Esters in Small HDL
L-HDL-C%,0.86 [0.82-0.90],1.181e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
VLDL-L,0.86 [0.81-0.91],0.022,*,Total-Lipids in VLDL
Unsaturation,0.86 [0.81-0.91],0.044,*,Degree of Unsaturation
LDL-size,0.86 [0.81-0.90],9.704e-04,***,Average Diameter for LDL Particles
M-HDL-L,0.85 [0.81-0.91],0.048,*,Total-Lipids in Medium HDL
XL-VLDL-PL%,0.85 [0.81-0.90],0.002,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,0.85 [0.81-0.90],1.588e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-C%,0.85 [0.81-0.90],0.005,**,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-C,0.85 [0.80-0.90],8.582e-04,***,Cholesterol in Small HDL
M-HDL-C,0.85 [0.80-0.90],0.021,*,Cholesterol in Medium HDL
S-HDL-P,0.84 [0.80-0.89],4.238e-04,***,Concentration of Small HDL Particles
S-VLDL-L,0.84 [0.80-0.89],4.802e-04,***,Total-Lipids in Small VLDL
M-HDL-P,0.84 [0.79-0.89],0.009,**,Concentration of Medium HDL Particles
S-LDL-CE%,0.84 [0.79-0.88],3.430e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
DHA,0.84 [0.79-0.89],0.005,**,Docosahexaenoic Acid
SFA,0.84 [0.79-0.88],1.573e-05,***,Saturated Fatty Acids
L-VLDL-CE,0.83 [0.79-0.88],2.292e-04,***,Cholesteryl Esters in Large VLDL
VLDL-PL,0.83 [0.79-0.88],2.546e-05,***,Phospholipids in VLDL
L-VLDL-CE%,0.83 [0.79-0.88],9.836e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE,0.83 [0.78-0.88],3.289e-05,***,Cholesteryl Esters in Very Large VLDL
ApoB/ApoA1,0.82 [0.78-0.87],3.031e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-CE%,0.82 [0.78-0.87],2.401e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-size,0.82 [0.77-0.89],0.049,*,Average Diameter for HDL Particles
S-HDL-FC,0.82 [0.78-0.87],1.432e-06,***,Free Cholesterol in Small HDL
XL-VLDL-C%,0.81 [0.77-0.86],5.256e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.81 [0.77-0.86],2.462e-10,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
HDL-PL,0.81 [0.76-0.86],2.145e-05,***,Phospholipids in HDL
XL-VLDL-FC%,0.81 [0.76-0.86],6.770e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-FA,0.81 [0.77-0.86],9.561e-09,***,Total-Fatty Acids
VLDL-P,0.81 [0.77-0.86],1.050e-07,***,Concentration of VLDL Particles
S-HDL-FC%,0.81 [0.76-0.86],4.300e-07,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-FC,0.81 [0.76-0.86],1.329e-05,***,Free Cholesterol in Medium HDL
ApoA1,0.81 [0.76-0.86],1.207e-06,***,Apolipoprotein A1
VLDL-FC,0.80 [0.76-0.85],7.665e-09,***,Free Cholesterol in VLDL
L-HDL-PL,0.80 [0.75-0.86],0.001,**,Phospholipids in Large HDL
M-VLDL-CE%,0.80 [0.77-0.84],5.410e-19,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.80 [0.76-0.84],5.530e-15,***,Free Cholesterol to Total-Lipids in Large LDL percentage
HDL-P,0.80 [0.75-0.85],6.696e-08,***,Concentration of HDL Particles
M-VLDL-L,0.80 [0.76-0.84],6.039e-10,***,Total-Lipids in Medium VLDL
HDL-L,0.79 [0.74-0.84],8.175e-08,***,Total-Lipids in HDL
XS-VLDL-PL,0.79 [0.75-0.84],8.309e-11,***,Phospholipids in Very Small VLDL
S-VLDL-CE,0.79 [0.74-0.83],8.458e-11,***,Cholesteryl Esters in Small VLDL
LA%,0.79 [0.75-0.83],1.961e-13,***,Linoleic Acid to Total-Fatty Acids percentage
HDL-CE,0.79 [0.74-0.84],1.627e-07,***,Cholesteryl Esters in HDL
L-HDL-FC%,0.79 [0.75-0.82],1.741e-21,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL,0.78 [0.74-0.83],1.514e-11,***,Phospholipids in Small VLDL
M-LDL-C%,0.78 [0.75-0.82],1.451e-20,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-L,0.78 [0.73-0.84],9.070e-06,***,Total-Lipids in Large HDL
XL-HDL-PL,0.78 [0.72-0.84],6.392e-05,***,Phospholipids in Very Large HDL
S-VLDL-C%,0.78 [0.74-0.82],7.915e-17,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.78 [0.74-0.82],4.886e-20,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE,0.77 [0.72-0.84],1.398e-05,***,Cholesteryl Esters in Large HDL
M-VLDL-P,0.77 [0.73-0.82],9.721e-13,***,Concentration of Medium VLDL Particles
