Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.61 [1.47-1.77],8.113e-18,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.59 [1.45-1.74],2.992e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.57 [1.42-1.73],5.557e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.55 [1.39-1.73],1.762e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.54 [1.41-1.68],1.182e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.52 [1.37-1.69],8.740e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.48 [1.30-1.68],3.762e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,1.47 [1.34-1.62],1.600e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.40 [1.27-1.54],6.353e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.38 [1.25-1.51],8.431e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.37 [1.24-1.51],4.024e-05,***,Phospholipids to Total-Lipids in IDL percentage
MUFA%,1.36 [1.23-1.51],0.001,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.79 [0.73-0.86],0.017,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC%,0.79 [0.73-0.86],0.007,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.78 [0.71-0.85],0.019,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC%,0.78 [0.71-0.84],6.501e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.77 [0.71-0.84],4.589e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
Phosphoglyc,0.76 [0.69-0.85],0.044,*,Phosphoglycerides
ApoB/ApoA1,0.76 [0.68-0.84],0.028,*,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-FC%,0.76 [0.68-0.83],0.008,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-CE%,0.75 [0.69-0.83],9.392e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-C%,0.75 [0.68-0.83],0.005,**,Cholesterol to Total-Lipids in Large VLDL percentage
PC,0.75 [0.68-0.83],0.011,*,Phosphatidylcholines
S-VLDL-CE,0.75 [0.68-0.84],0.022,*,Cholesteryl Esters in Small VLDL
XS-VLDL-P,0.75 [0.68-0.84],0.030,*,Concentration of Very Small VLDL Particles
S-VLDL-PL,0.75 [0.67-0.83],0.013,*,Phospholipids in Small VLDL
PUFA/MUFA,0.75 [0.68-0.83],0.006,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-FC,0.74 [0.67-0.83],0.011,*,Free Cholesterol in Very Small VLDL
Total-P,0.74 [0.67-0.83],0.010,*,Total-Concentration of Lipoprotein Particles
L-VLDL-CE%,0.74 [0.67-0.82],0.001,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-P,0.73 [0.66-0.81],0.002,**,Concentration of Medium VLDL Particles
M-VLDL-CE%,0.73 [0.68-0.79],4.840e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Cholines,0.73 [0.66-0.81],2.628e-04,***,Total-Cholines
S-VLDL-C,0.73 [0.66-0.81],8.677e-04,***,Cholesterol in Small VLDL
VLDL-C,0.73 [0.66-0.81],1.785e-04,***,VLDL Cholesterol
XL-VLDL-FC%,0.73 [0.65-0.81],0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.73 [0.67-0.79],2.913e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-PL,0.72 [0.65-0.80],2.367e-04,***,Phospholipids in Medium VLDL
XL-VLDL-CE%,0.71 [0.64-0.79],4.986e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Total-PL,0.71 [0.64-0.78],2.636e-06,***,Total-Phospholipids in Lipoprotein Particles
Total-L,0.71 [0.64-0.78],2.106e-07,***,Total-Lipids in Lipoprotein Particles
S-LDL-PL,0.70 [0.64-0.78],3.713e-06,***,Phospholipids in Small LDL
S-VLDL-FC,0.70 [0.63-0.78],1.040e-05,***,Free Cholesterol in Small VLDL
XL-VLDL-C%,0.70 [0.63-0.78],4.161e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-CE,0.70 [0.63-0.78],1.815e-06,***,Cholesteryl Esters in VLDL
L-LDL-FC%,0.70 [0.64-0.77],3.847e-10,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-P,0.70 [0.63-0.78],6.121e-06,***,Concentration of Small LDL Particles
M-VLDL-FC,0.70 [0.63-0.78],5.914e-06,***,Free Cholesterol in Medium VLDL
PUFA,0.70 [0.63-0.77],3.169e-07,***,Polyunsaturated Fatty Acids
M-VLDL-C%,0.70 [0.64-0.76],2.681e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.69 [0.64-0.75],6.988e-14,***,Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,0.69 [0.63-0.77],1.023e-07,***,Omega-6 Fatty Acids
M-LDL-P,0.69 [0.62-0.77],1.126e-06,***,Concentration of Medium LDL Particles
LA%,0.69 [0.63-0.75],8.564e-10,***,Linoleic Acid to Total-Fatty Acids percentage
SM,0.69 [0.62-0.76],3.649e-07,***,Sphingomyelins
M-LDL-CE,0.69 [0.62-0.76],8.226e-08,***,Cholesteryl Esters in Medium LDL
S-VLDL-C%,0.69 [0.63-0.75],1.635e-11,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.69 [0.63-0.75],3.207e-12,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-L,0.68 [0.62-0.76],5.582e-08,***,Total-Lipids in Small LDL
M-LDL-L,0.68 [0.62-0.75],6.474e-09,***,Total-Lipids in Medium LDL
XS-VLDL-C,0.68 [0.61-0.76],2.408e-07,***,Cholesterol in Very Small VLDL
M-VLDL-PL%,0.68 [0.62-0.74],4.064e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LA,0.68 [0.61-0.75],5.926e-10,***,Linoleic Acid
