Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.92 [1.77-2.07],1.585e-54,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.91 [1.74-2.10],1.522e-35,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.90 [1.76-2.05],6.966e-56,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.89 [1.74-2.06],2.938e-43,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.85 [1.69-2.03],2.290e-34,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.84 [1.70-1.98],5.821e-52,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.79 [1.65-1.94],1.349e-39,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.75 [1.55-1.97],2.194e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,1.62 [1.49-1.75],1.086e-25,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,1.59 [1.47-1.72],1.375e-24,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.51 [1.39-1.63],6.034e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.49 [1.39-1.61],1.636e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.42 [1.29-1.56],3.303e-08,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
MUFA%,1.40 [1.28-1.52],1.031e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.36 [1.24-1.48],4.861e-06,***,Phospholipids to Total-Lipids in Medium LDL percentage
GlycA,1.34 [1.23-1.46],1.293e-06,***,Glycoprotein Acetyls
M-HDL-PL%,1.31 [1.21-1.42],1.558e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-PL%,1.31 [1.20-1.43],1.542e-04,***,Phospholipids to Total-Lipids in Small HDL percentage
L-VLDL-TG%,1.30 [1.19-1.42],0.004,**,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-CE%,0.83 [0.77-0.89],0.025,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-FC%,0.82 [0.77-0.88],0.013,*,Free Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.81 [0.75-0.87],0.015,*,Albumin
M-LDL-FC%,0.80 [0.75-0.87],0.002,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,0.79 [0.74-0.85],3.492e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-C%,0.79 [0.73-0.85],8.825e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-CE%,0.79 [0.73-0.85],2.945e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-P,0.78 [0.71-0.86],0.047,*,Concentration of Very Large VLDL Particles
L-VLDL-TG,0.78 [0.71-0.85],0.010,*,Triglycerides in Large VLDL
XL-VLDL-L,0.77 [0.71-0.85],0.007,**,Total-Lipids in Very Large VLDL
IDL-FC%,0.77 [0.72-0.83],8.448e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
HDL-L,0.77 [0.70-0.85],0.018,*,Total-Lipids in HDL
S-HDL-L,0.77 [0.70-0.83],6.675e-05,***,Total-Lipids in Small HDL
XXL-VLDL-CE,0.76 [0.70-0.84],0.003,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
ApoA1,0.76 [0.69-0.83],0.002,**,Apolipoprotein A1
PUFA/MUFA,0.76 [0.69-0.82],2.034e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA,0.75 [0.68-0.82],4.776e-04,***,Docosahexaenoic Acid
HDL-CE,0.75 [0.68-0.83],0.002,**,Cholesteryl Esters in HDL
L-HDL-FC%,0.75 [0.70-0.80],1.527e-14,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-PL,0.75 [0.68-0.82],1.225e-04,***,Phospholipids in Large VLDL
L-VLDL-P,0.74 [0.68-0.82],1.042e-04,***,Concentration of Large VLDL Particles
XL-VLDL-PL,0.74 [0.67-0.81],7.289e-05,***,Phospholipids in Very Large VLDL
XL-HDL-L,0.74 [0.66-0.83],0.031,*,Total-Lipids in Very Large HDL
M-VLDL-TG,0.73 [0.67-0.80],4.297e-06,***,Triglycerides in Medium VLDL
HDL-C,0.73 [0.66-0.81],1.283e-04,***,HDL Cholesterol
L-VLDL-C%,0.73 [0.67-0.79],1.096e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-L,0.73 [0.66-0.80],1.548e-06,***,Total-Lipids in Large VLDL
S-HDL-CE,0.73 [0.67-0.79],1.980e-08,***,Cholesteryl Esters in Small HDL
L-LDL-CE%,0.71 [0.66-0.77],1.128e-13,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-C,0.71 [0.65-0.77],3.753e-10,***,Cholesterol in Small HDL
XL-VLDL-FC,0.71 [0.65-0.78],3.089e-07,***,Free Cholesterol in Very Large VLDL
XS-VLDL-FC%,0.71 [0.66-0.76],8.214e-20,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE%,0.71 [0.65-0.77],3.779e-10,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-FC,0.71 [0.64-0.78],9.273e-08,***,Free Cholesterol in Large VLDL
SFA,0.70 [0.65-0.76],1.993e-11,***,Saturated Fatty Acids
HDL-P,0.70 [0.64-0.77],1.076e-08,***,Concentration of HDL Particles
M-VLDL-CE%,0.70 [0.66-0.74],3.974e-33,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,0.70 [0.63-0.77],2.778e-06,***,Free Cholesterol in Very Large HDL
S-HDL-FC,0.70 [0.64-0.76],3.286e-11,***,Free Cholesterol in Small HDL
S-HDL-P,0.69 [0.64-0.76],1.663e-11,***,Concentration of Small HDL Particles
XL-VLDL-PL%,0.69 [0.65-0.74],1.303e-23,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
HDL-FC,0.68 [0.62-0.76],3.686e-07,***,Free Cholesterol in HDL
XL-VLDL-CE%,0.68 [0.62-0.75],3.728e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,0.68 [0.62-0.75],7.916e-11,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-CE,0.67 [0.60-0.76],2.135e-05,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,0.67 [0.60-0.75],5.318e-06,***,Cholesterol in Very Large HDL
Total-FA,0.67 [0.62-0.73],2.850e-16,***,Total-Fatty Acids
M-HDL-FC%,0.67 [0.62-0.72],1.155e-18,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-P,0.67 [0.61-0.73],5.050e-12,***,Concentration of Small VLDL Particles
XL-VLDL-C%,0.66 [0.60-0.73],8.469e-12,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.66 [0.62-0.71],5.830e-24,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,0.66 [0.60-0.73],3.530e-12,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-L,0.66 [0.61-0.72],6.289e-16,***,Total-Lipids in VLDL
M-VLDL-C%,0.64 [0.60-0.69],4.122e-36,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-C,0.64 [0.59-0.71],1.463e-14,***,Cholesterol in Large VLDL
XL-HDL-P,0.64 [0.57-0.72],1.215e-07,***,Concentration of Very Large HDL Particles
L-LDL-FC%,0.64 [0.60-0.68],3.517e-32,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-L,0.64 [0.58-0.70],5.183e-17,***,Total-Lipids in Small VLDL
M-LDL-CE%,0.63 [0.59-0.69],1.911e-24,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-C,0.63 [0.58-0.70],1.850e-15,***,Cholesterol in Very Large VLDL
Total-P,0.63 [0.58-0.69],2.461e-17,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,0.62 [0.57-0.67],2.605e-24,***,Phosphoglycerides
XS-VLDL-PL,0.61 [0.56-0.67],1.256e-18,***,Phospholipids in Very Small VLDL
VLDL-PL,0.61 [0.56-0.67],8.524e-21,***,Phospholipids in VLDL
S-VLDL-C%,0.61 [0.57-0.65],4.743e-36,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,0.61 [0.57-0.65],3.081e-41,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.61 [0.56-0.65],1.060e-33,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LA%,0.59 [0.55-0.64],4.520e-38,***,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-CE,0.59 [0.54-0.65],1.693e-21,***,Cholesteryl Esters in Large VLDL
M-VLDL-PL%,0.59 [0.55-0.63],1.865e-51,***,Phospholipids to Total-Lipids in Medium VLDL percentage
PC,0.58 [0.54-0.64],7.219e-30,***,Phosphatidylcholines
ApoB/ApoA1,0.58 [0.53-0.64],7.988e-27,***,Apolipoprotein B to Apolipoprotein A1 ratio
Cholines,0.58 [0.53-0.63],6.803e-32,***,Total-Cholines
IDL-C%,0.58 [0.54-0.62],1.306e-57,***,Cholesterol to Total-Lipids in IDL percentage
VLDL-P,0.58 [0.52-0.64],1.065e-23,***,Concentration of VLDL Particles
XS-VLDL-C%,0.58 [0.54-0.62],1.737e-51,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE,0.57 [0.52-0.63],1.701e-23,***,Cholesteryl Esters in Very Large VLDL
XS-VLDL-CE%,0.57 [0.54-0.61],7.379e-54,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.57 [0.54-0.61],1.332e-66,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.57 [0.53-0.61],1.584e-57,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-L,0.57 [0.52-0.62],4.304e-27,***,Total-Lipids in Very Small VLDL
S-VLDL-FC%,0.56 [0.52-0.61],7.705e-48,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-FC,0.56 [0.51-0.62],3.102e-28,***,Free Cholesterol in VLDL
IDL-CE%,0.56 [0.53-0.60],4.094e-61,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-L,0.56 [0.51-0.61],5.353e-32,***,Total-Lipids in Medium VLDL
SM,0.56 [0.51-0.61],1.241e-32,***,Sphingomyelins
