Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.22 [1.16-1.28],2.365e-10,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,1.14 [1.09-1.20],0.007,**,Triglycerides to Phosphoglycerides ratio
MUFA%,1.14 [1.09-1.19],0.010,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,1.13 [1.08-1.19],0.020,*,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.13 [1.08-1.19],0.031,*,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-C%,0.89 [0.85-0.93],0.008,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL%,0.89 [0.85-0.92],9.486e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.89 [0.85-0.92],2.065e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.88 [0.85-0.92],0.002,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Cholines,0.88 [0.84-0.92],0.025,*,Total-Cholines
DHA%,0.88 [0.84-0.92],0.007,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-P,0.87 [0.83-0.92],0.010,**,Total-Concentration of Lipoprotein Particles
PC,0.87 [0.83-0.91],0.002,**,Phosphatidylcholines
DHA,0.87 [0.83-0.92],0.010,**,Docosahexaenoic Acid
HDL-P,0.87 [0.83-0.91],0.004,**,Concentration of HDL Particles
M-HDL-PL,0.86 [0.82-0.90],1.402e-04,***,Phospholipids in Medium HDL
M-HDL-L,0.85 [0.81-0.90],3.052e-05,***,Total-Lipids in Medium HDL
M-HDL-CE,0.84 [0.80-0.89],9.674e-06,***,Cholesteryl Esters in Medium HDL
M-HDL-P,0.84 [0.80-0.89],1.704e-05,***,Concentration of Medium HDL Particles
ApoA1,0.84 [0.80-0.89],4.879e-06,***,Apolipoprotein A1
M-HDL-C,0.84 [0.80-0.89],4.240e-06,***,Cholesterol in Medium HDL
M-HDL-FC%,0.84 [0.80-0.88],8.764e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-FC,0.83 [0.79-0.88],1.434e-06,***,Free Cholesterol in Medium HDL
XL-HDL-P,0.83 [0.78-0.88],3.700e-04,***,Concentration of Very Large HDL Particles
HDL-PL,0.83 [0.79-0.87],6.452e-08,***,Phospholipids in HDL
HDL-L,0.82 [0.78-0.86],1.290e-08,***,Total-Lipids in HDL
XL-HDL-C,0.82 [0.77-0.87],2.737e-05,***,Cholesterol in Very Large HDL
XL-HDL-L,0.82 [0.77-0.87],7.709e-06,***,Total-Lipids in Very Large HDL
HDL-CE,0.81 [0.77-0.86],9.588e-09,***,Cholesteryl Esters in HDL
XL-HDL-PL,0.81 [0.77-0.86],6.043e-06,***,Phospholipids in Very Large HDL
XL-HDL-CE,0.81 [0.76-0.86],4.427e-06,***,Cholesteryl Esters in Very Large HDL
HDL-C,0.81 [0.77-0.85],2.679e-09,***,HDL Cholesterol
HDL-FC,0.81 [0.76-0.85],5.552e-09,***,Free Cholesterol in HDL
HDL-size,0.79 [0.75-0.84],2.426e-09,***,Average Diameter for HDL Particles
L-HDL-PL,0.79 [0.74-0.84],4.286e-10,***,Phospholipids in Large HDL
L-HDL-CE,0.79 [0.74-0.84],2.483e-09,***,Cholesteryl Esters in Large HDL
L-HDL-P,0.78 [0.74-0.84],8.946e-09,***,Concentration of Large HDL Particles
L-HDL-C,0.78 [0.74-0.83],8.128e-10,***,Cholesterol in Large HDL
L-HDL-L,0.78 [0.74-0.83],9.814e-11,***,Total-Lipids in Large HDL
L-HDL-FC,0.78 [0.73-0.83],1.478e-09,***,Free Cholesterol in Large HDL
