Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.35 [1.23-1.48],1.814e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.33 [1.20-1.47],0.006,**,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.32 [1.21-1.45],3.220e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.29 [1.18-1.41],0.010,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.28 [1.17-1.40],0.007,**,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.80 [0.74-0.87],0.017,*,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.78 [0.72-0.85],0.001,**,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C%,0.78 [0.72-0.86],0.008,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.78 [0.72-0.85],0.002,**,Phospholipids to Total-Lipids in Medium VLDL percentage
SFA,0.78 [0.71-0.85],0.032,*,Saturated Fatty Acids
S-LDL-CE%,0.77 [0.71-0.85],0.004,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-FA,0.77 [0.70-0.85],0.016,*,Total-Fatty Acids
IDL-CE%,0.77 [0.71-0.84],2.711e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
ApoB/ApoA1,0.77 [0.70-0.85],0.043,*,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-FC%,0.77 [0.71-0.84],0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-C%,0.77 [0.71-0.84],9.269e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
Phosphoglyc,0.77 [0.70-0.85],0.015,*,Phosphoglycerides
PC,0.77 [0.70-0.85],0.021,*,Phosphatidylcholines
VLDL-P,0.77 [0.69-0.85],0.050,*,Concentration of VLDL Particles
S-VLDL-PL%,0.77 [0.70-0.84],0.004,**,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-PL,0.77 [0.69-0.85],0.047,*,Phospholipids in Very Small VLDL
