Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.10-1.14],1.475e-19,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.09-1.14],4.105e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.11 [1.08-1.13],2.013e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.11 [1.08-1.13],9.841e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.10 [1.08-1.13],3.544e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.09 [1.07-1.12],1.102e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.09 [1.07-1.12],5.596e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.09 [1.07-1.11],2.906e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.08 [1.06-1.11],3.062e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.07 [1.05-1.10],1.602e-04,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-TG%,1.07 [1.05-1.10],2.332e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.07 [1.05-1.09],1.502e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.07 [1.05-1.09],6.665e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.07 [1.05-1.09],0.001,**,Triglycerides to Total-Lipids in Small HDL percentage
GlycA,1.07 [1.04-1.09],0.001,**,Glycoprotein Acetyls
L-HDL-TG%,1.07 [1.04-1.09],0.002,**,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-TG%,1.07 [1.04-1.09],0.009,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.07 [1.04-1.09],0.001,**,Triglycerides in Small HDL
M-HDL-TG%,1.07 [1.04-1.09],0.004,**,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-TG,1.07 [1.04-1.09],7.525e-04,***,Triglycerides in Medium HDL
HDL-TG,1.06 [1.04-1.08],0.015,*,Triglycerides in HDL
SFA%,1.06 [1.04-1.08],0.042,*,Saturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-CE%,0.95 [0.93-0.97],0.048,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-C,0.95 [0.93-0.97],0.044,*,Cholesterol in Small LDL
IDL-P,0.94 [0.92-0.96],0.028,*,Concentration of IDL Particles
LDL-L,0.94 [0.92-0.96],0.017,*,Total-Lipids in LDL
M-HDL-CE%,0.94 [0.92-0.96],0.029,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-FC,0.94 [0.92-0.96],0.030,*,Total-Free Cholesterol
L-LDL-CE,0.94 [0.92-0.96],0.014,*,Cholesteryl Esters in Large LDL
Non-HDL-C,0.94 [0.92-0.96],0.007,**,Total-Cholesterol Minus HDL-C
IDL-PL,0.94 [0.92-0.96],0.020,*,Phospholipids in IDL
S-LDL-PL,0.94 [0.92-0.96],0.008,**,Phospholipids in Small LDL
L-LDL-L,0.94 [0.92-0.96],0.006,**,Total-Lipids in Large LDL
LDL-PL,0.94 [0.92-0.96],0.005,**,Phospholipids in LDL
S-HDL-CE%,0.94 [0.92-0.96],0.003,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-FC%,0.94 [0.92-0.96],0.001,**,Free Cholesterol to Total-Lipids in IDL percentage
LDL-C,0.94 [0.92-0.96],0.002,**,LDL Cholesterol
Total-C,0.94 [0.92-0.96],0.003,**,Total-Cholesterol
XL-VLDL-FC%,0.94 [0.92-0.96],0.008,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-PL,0.94 [0.92-0.96],0.001,**,Phospholipids in Large LDL
Total-CE,0.94 [0.92-0.96],0.002,**,Total-Esterified Cholesterol
L-LDL-C,0.94 [0.92-0.96],7.336e-04,***,Cholesterol in Large LDL
LA,0.94 [0.92-0.96],0.001,**,Linoleic Acid
XS-VLDL-FC%,0.94 [0.92-0.96],1.251e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C%,0.94 [0.92-0.96],1.587e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-C%,0.94 [0.92-0.96],8.339e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC%,0.94 [0.92-0.96],2.178e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-L,0.94 [0.92-0.96],3.067e-04,***,Total-Lipids in IDL
M-LDL-FC,0.94 [0.92-0.96],1.189e-04,***,Free Cholesterol in Medium LDL
M-VLDL-CE,0.94 [0.92-0.96],1.563e-04,***,Cholesteryl Esters in Medium VLDL
L-HDL-CE%,0.93 [0.91-0.95],7.874e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-CE%,0.93 [0.91-0.96],5.943e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-HDL-L,0.93 [0.91-0.96],0.012,*,Total-Lipids in Very Large HDL
XL-HDL-P,0.93 [0.91-0.96],0.009,**,Concentration of Very Large HDL Particles
