Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.21 [1.18-1.25],7.541e-42,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.18 [1.15-1.21],2.045e-26,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
GlycA,1.17 [1.14-1.20],1.722e-29,***,Glycoprotein Acetyls
TG/PG,1.16 [1.13-1.19],4.401e-23,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.15 [1.13-1.18],9.589e-24,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.14 [1.11-1.17],6.880e-20,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-VLDL-TG%,1.14 [1.11-1.17],2.132e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.14 [1.11-1.17],2.327e-18,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.14 [1.11-1.17],6.980e-15,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-size,1.14 [1.11-1.17],1.351e-16,***,Average Diameter for VLDL Particles
L-VLDL-PL%,1.14 [1.11-1.17],7.337e-14,***,Phospholipids to Total-Lipids in Large VLDL percentage
XS-VLDL-TG%,1.13 [1.10-1.16],1.140e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.13 [1.10-1.16],2.606e-15,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-TG%,1.12 [1.10-1.15],7.821e-16,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-TG%,1.12 [1.09-1.15],2.502e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.12 [1.09-1.15],4.948e-14,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.12 [1.09-1.15],1.255e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.11 [1.08-1.14],3.511e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
Creatinine,1.11 [1.08-1.14],1.440e-08,***,Creatinine
S-LDL-TG%,1.10 [1.08-1.13],2.209e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG,1.10 [1.08-1.13],3.534e-10,***,Triglycerides in Very Large VLDL
S-VLDL-TG%,1.10 [1.08-1.13],4.071e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-TG,1.10 [1.08-1.13],1.109e-09,***,Triglycerides in Small HDL
XL-VLDL-L,1.10 [1.07-1.13],5.552e-09,***,Total-Lipids in Very Large VLDL
VLDL-TG,1.10 [1.07-1.13],1.910e-08,***,Triglycerides in VLDL
