Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.57 [1.30-1.91],0.926,,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.56 [1.30-1.86],0.306,,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,1.22 [1.00-1.47],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Gln,1.21 [1.01-1.44],1.000,,Glutamine
M-LDL-PL%,1.15 [0.96-1.38],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.65 [0.56-0.75],0.003,**,Phospholipids to Total-Lipids in Medium VLDL percentage
Total-L,0.62 [0.52-0.73],0.004,**,Total-Lipids in Lipoprotein Particles
ApoB/ApoA1,0.60 [0.50-0.73],0.041,*,Apolipoprotein B to Apolipoprotein A1 ratio
Total-CE,0.59 [0.50-0.70],3.303e-04,***,Total-Esterified Cholesterol
S-VLDL-PL,0.59 [0.49-0.72],0.044,*,Phospholipids in Small VLDL
M-LDL-L,0.59 [0.49-0.71],0.002,**,Total-Lipids in Medium LDL
LDL-L,0.59 [0.50-0.70],2.400e-04,***,Total-Lipids in LDL
Total-C,0.59 [0.50-0.70],1.597e-04,***,Total-Cholesterol
LDL-CE,0.59 [0.49-0.70],4.934e-04,***,Cholesteryl Esters in LDL
LDL-C,0.59 [0.50-0.70],2.593e-04,***,LDL Cholesterol
S-LDL-FC,0.59 [0.49-0.70],0.003,**,Free Cholesterol in Small LDL
M-LDL-C,0.58 [0.49-0.70],0.001,**,Cholesterol in Medium LDL
M-LDL-CE,0.58 [0.49-0.70],0.003,**,Cholesteryl Esters in Medium LDL
Clinical LDL-C,0.58 [0.49-0.69],3.198e-05,***,Clinical LDL Cholesterol
L-LDL-CE,0.58 [0.49-0.70],5.967e-04,***,Cholesteryl Esters in Large LDL
M-VLDL-P,0.58 [0.47-0.71],0.031,*,Concentration of Medium VLDL Particles
L-LDL-L,0.58 [0.49-0.69],1.665e-04,***,Total-Lipids in Large LDL
L-LDL-C,0.58 [0.49-0.69],2.493e-04,***,Cholesterol in Large LDL
S-VLDL-CE,0.58 [0.47-0.71],0.020,*,Cholesteryl Esters in Small VLDL
M-LDL-FC,0.58 [0.48-0.70],0.002,**,Free Cholesterol in Medium LDL
M-LDL-PL,0.58 [0.48-0.70],0.002,**,Phospholipids in Medium LDL
VLDL-C,0.57 [0.48-0.69],0.001,**,VLDL Cholesterol
M-VLDL-PL,0.57 [0.47-0.69],0.005,**,Phospholipids in Medium VLDL
S-VLDL-C,0.57 [0.47-0.70],0.006,**,Cholesterol in Small VLDL
Non-HDL-C,0.57 [0.48-0.67],8.891e-06,***,Total-Cholesterol Minus HDL-C
S-LDL-L,0.57 [0.47-0.68],7.555e-04,***,Total-Lipids in Small LDL
S-LDL-PL,0.57 [0.47-0.68],9.651e-04,***,Phospholipids in Small LDL
M-LDL-P,0.56 [0.46-0.69],0.004,**,Concentration of Medium LDL Particles
LDL-FC,0.56 [0.47-0.68],1.756e-04,***,Free Cholesterol in LDL
Total-FC,0.56 [0.47-0.67],5.061e-05,***,Total-Free Cholesterol
S-LDL-C,0.56 [0.47-0.68],5.446e-04,***,Cholesterol in Small LDL
S-LDL-CE,0.56 [0.46-0.68],0.001,**,Cholesteryl Esters in Small LDL
LDL-PL,0.56 [0.47-0.67],1.095e-04,***,Phospholipids in LDL
XS-VLDL-PL,0.56 [0.46-0.69],0.008,**,Phospholipids in Very Small VLDL
S-VLDL-FC,0.56 [0.46-0.68],0.002,**,Free Cholesterol in Small VLDL
M-VLDL-FC,0.55 [0.45-0.67],0.001,**,Free Cholesterol in Medium VLDL
L-LDL-PL,0.55 [0.46-0.66],4.705e-05,***,Phospholipids in Large LDL
L-LDL-FC,0.55 [0.45-0.66],6.817e-05,***,Free Cholesterol in Large LDL
ApoB,0.55 [0.45-0.66],3.152e-05,***,Apolipoprotein B
XS-VLDL-L,0.55 [0.45-0.67],6.301e-04,***,Total-Lipids in Very Small VLDL
VLDL-CE,0.55 [0.45-0.66],1.244e-04,***,Cholesteryl Esters in VLDL
S-LDL-P,0.55 [0.45-0.67],5.643e-04,***,Concentration of Small LDL Particles
Remnant-C,0.54 [0.45-0.64],1.399e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-P,0.54 [0.44-0.66],3.016e-04,***,Concentration of LDL Particles
L-LDL-P,0.54 [0.44-0.66],4.338e-04,***,Concentration of Large LDL Particles
M-VLDL-CE,0.54 [0.44-0.65],8.856e-05,***,Cholesteryl Esters in Medium VLDL
M-VLDL-C,0.54 [0.44-0.65],7.836e-05,***,Cholesterol in Medium VLDL
IDL-L,0.53 [0.44-0.63],7.857e-07,***,Total-Lipids in IDL
XS-VLDL-P,0.53 [0.43-0.65],5.118e-04,***,Concentration of Very Small VLDL Particles
IDL-C,0.53 [0.44-0.63],9.245e-07,***,Cholesterol in IDL
IDL-FC,0.52 [0.43-0.64],1.395e-05,***,Free Cholesterol in IDL
XS-VLDL-FC,0.52 [0.42-0.64],2.098e-04,***,Free Cholesterol in Very Small VLDL
IDL-CE,0.52 [0.43-0.62],5.853e-07,***,Cholesteryl Esters in IDL
IDL-PL,0.51 [0.42-0.62],2.377e-06,***,Phospholipids in IDL
XS-VLDL-C,0.50 [0.41-0.61],3.365e-06,***,Cholesterol in Very Small VLDL
XS-VLDL-CE,0.49 [0.40-0.60],1.311e-06,***,Cholesteryl Esters in Very Small VLDL
IDL-P,0.48 [0.39-0.59],1.047e-06,***,Concentration of IDL Particles
