Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.22 [1.15-1.30],2.741e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.22 [1.15-1.29],1.479e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.22 [1.14-1.29],1.274e-04,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.19 [1.12-1.26],0.010,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.17 [1.10-1.25],0.049,*,Phospholipids to Total-Lipids in IDL percentage
M-LDL-C%,0.86 [0.81-0.91],0.020,*,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.85 [0.80-0.90],0.046,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-P,0.85 [0.80-0.90],0.041,*,Concentration of IDL Particles
L-LDL-C%,0.85 [0.80-0.90],0.043,*,Cholesterol to Total-Lipids in Large LDL percentage
LDL-C,0.85 [0.80-0.90],0.025,*,LDL Cholesterol
L-LDL-C,0.85 [0.80-0.90],0.032,*,Cholesterol in Large LDL
XS-VLDL-CE%,0.85 [0.80-0.90],0.029,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LDL-PL,0.85 [0.80-0.90],0.014,*,Phospholipids in LDL
Clinical LDL-C,0.84 [0.79-0.89],0.002,**,Clinical LDL Cholesterol
IDL-C,0.84 [0.79-0.89],0.006,**,Cholesterol in IDL
L-LDL-PL,0.84 [0.79-0.89],0.005,**,Phospholipids in Large LDL
S-LDL-FC,0.84 [0.79-0.89],0.003,**,Free Cholesterol in Small LDL
IDL-CE,0.84 [0.79-0.89],0.003,**,Cholesteryl Esters in IDL
M-LDL-FC,0.83 [0.79-0.89],0.001,**,Free Cholesterol in Medium LDL
L-LDL-FC,0.83 [0.79-0.89],0.002,**,Free Cholesterol in Large LDL
LDL-FC,0.83 [0.79-0.89],0.001,**,Free Cholesterol in LDL
S-LDL-C%,0.83 [0.79-0.88],4.258e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.83 [0.78-0.88],1.098e-04,***,Albumin
IDL-C%,0.83 [0.78-0.88],4.258e-05,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.82 [0.78-0.87],1.638e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Val,0.81 [0.76-0.87],5.044e-04,***,Valine
Total-BCAA,0.81 [0.76-0.87],2.850e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.80 [0.75-0.86],9.794e-05,***,Leucine
