Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.20 [1.17-1.24],6.354e-25,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.20 [1.17-1.24],1.083e-26,***,Glycoprotein Acetyls
IDL-TG%,1.20 [1.16-1.23],2.096e-28,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.19 [1.16-1.23],3.244e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.19 [1.15-1.22],2.189e-25,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.18 [1.14-1.21],1.225e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.17 [1.14-1.20],2.089e-21,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.17 [1.13-1.20],5.269e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.17 [1.13-1.20],2.220e-19,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.16 [1.13-1.20],9.018e-17,***,Triglycerides to Total-Lipids in Small VLDL percentage
TG/PG,1.16 [1.12-1.20],1.135e-14,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.16 [1.12-1.19],1.149e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,1.16 [1.12-1.20],1.162e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.15 [1.12-1.19],1.991e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.15 [1.12-1.19],2.460e-15,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.14 [1.11-1.18],1.467e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.14 [1.10-1.17],2.458e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG%,1.12 [1.09-1.16],3.880e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG,1.12 [1.09-1.16],1.196e-09,***,Triglycerides in Small HDL
VLDL-size,1.12 [1.08-1.15],8.831e-07,***,Average Diameter for VLDL Particles
XL-VLDL-TG,1.11 [1.08-1.15],2.547e-07,***,Triglycerides in Very Large VLDL
S-VLDL-TG,1.11 [1.07-1.14],2.384e-06,***,Triglycerides in Small VLDL
XXL-VLDL-PL,1.10 [1.07-1.14],3.900e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
