Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.61 [2.30-2.95],7.085e-47,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.50 [2.30-2.73],4.384e-90,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.49 [2.28-2.72],2.929e-83,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.43 [2.25-2.63],3.047e-104,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.18 [2.03-2.33],6.274e-100,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.99 [1.86-2.13],2.586e-82,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.90 [1.78-2.03],5.146e-74,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.79 [1.66-1.93],8.306e-50,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.79 [1.68-1.91],1.926e-64,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.72 [1.60-1.85],1.431e-44,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.69 [1.57-1.82],1.927e-39,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.65 [1.52-1.79],1.673e-27,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.60 [1.46-1.74],1.520e-20,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.57 [1.45-1.71],3.726e-21,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.57 [1.46-1.68],3.857e-30,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.44 [1.33-1.56],1.313e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,1.43 [1.32-1.54],3.602e-15,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.38 [1.28-1.48],1.165e-12,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-HDL-PL%,1.36 [1.26-1.46],3.075e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.26 [1.17-1.35],1.671e-04,***,Creatinine
Leu,1.25 [1.16-1.34],2.418e-04,***,Leucine
MUFA%,1.23 [1.14-1.33],0.045,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,1.22 [1.14-1.32],0.015,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Sc-ala,1.21 [1.13-1.30],0.037,*,Spectrometer-corrected alanine
Ile,1.20 [1.12-1.29],0.031,*,Isoleucine
XL-HDL-CE%,0.81 [0.76-0.86],1.315e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG,0.81 [0.74-0.87],0.035,*,Triglycerides in Very Large VLDL
M-LDL-FC%,0.80 [0.75-0.85],1.035e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-size,0.79 [0.74-0.85],4.293e-05,***,Average Diameter for LDL Particles
SFA%,0.79 [0.74-0.85],5.128e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-FC%,0.79 [0.73-0.85],6.415e-04,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG,0.78 [0.72-0.85],6.360e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,0.78 [0.72-0.85],6.350e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-HDL-CE%,0.77 [0.73-0.82],9.252e-13,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-P,0.77 [0.71-0.84],2.099e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,0.76 [0.70-0.82],7.022e-06,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-PL,0.76 [0.70-0.82],1.405e-05,***,Phospholipids in Medium HDL
L-LDL-CE%,0.76 [0.71-0.81],3.931e-10,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-TG,0.76 [0.70-0.82],1.189e-06,***,Triglycerides in VLDL
Total-TG,0.75 [0.70-0.82],4.469e-07,***,Total-Triglycerides
XXL-VLDL-CE%,0.75 [0.69-0.82],2.709e-06,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE,0.75 [0.69-0.81],5.106e-06,***,Cholesteryl Esters in Medium HDL
M-LDL-TG,0.75 [0.69-0.81],1.125e-06,***,Triglycerides in Medium LDL
S-LDL-TG,0.74 [0.68-0.81],4.879e-07,***,Triglycerides in Small LDL
L-VLDL-TG,0.74 [0.68-0.80],1.296e-07,***,Triglycerides in Large VLDL
L-HDL-TG,0.74 [0.68-0.81],6.047e-06,***,Triglycerides in Large HDL
M-HDL-L,0.74 [0.68-0.80],5.344e-08,***,Total-Lipids in Medium HDL
XXL-VLDL-FC,0.74 [0.68-0.80],1.551e-07,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-PL,0.73 [0.68-0.79],6.622e-10,***,Phospholipids in Small HDL
IDL-TG,0.73 [0.67-0.79],4.394e-08,***,Triglycerides in IDL
M-HDL-C,0.72 [0.66-0.79],1.643e-08,***,Cholesterol in Medium HDL
LDL-TG,0.72 [0.66-0.78],2.159e-09,***,Triglycerides in LDL
S-HDL-L,0.71 [0.66-0.77],2.548e-13,***,Total-Lipids in Small HDL
