Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.15 [1.11-1.20],5.388e-06,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.15 [1.10-1.20],8.797e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.14 [1.09-1.19],6.734e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-TG%,1.04 [1.00-1.09],1.000,,Triglycerides to Total-Lipids in IDL percentage
M-LDL-FC%,1.01 [0.97-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-L,0.90 [0.86-0.93],0.035,*,Total-Lipids in Lipoprotein Particles
Total-CE,0.89 [0.86-0.93],0.021,*,Total-Esterified Cholesterol
SFA,0.89 [0.86-0.93],0.023,*,Saturated Fatty Acids
M-HDL-FC%,0.89 [0.85-0.93],0.040,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-CE%,0.89 [0.85-0.93],0.007,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
SM,0.88 [0.84-0.92],0.007,**,Sphingomyelins
Total-PL,0.87 [0.83-0.91],5.006e-05,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.86 [0.82-0.90],4.603e-06,***,Total-Cholines
HDL-CE,0.86 [0.82-0.91],0.002,**,Cholesteryl Esters in HDL
PC,0.86 [0.82-0.90],4.285e-06,***,Phosphatidylcholines
Phosphoglyc,0.86 [0.82-0.90],1.393e-06,***,Phosphoglycerides
HDL-C,0.86 [0.81-0.90],6.894e-04,***,HDL Cholesterol
HDL-L,0.85 [0.81-0.89],1.258e-05,***,Total-Lipids in HDL
HDL-FC,0.85 [0.80-0.89],3.395e-04,***,Free Cholesterol in HDL
HDL-PL,0.85 [0.81-0.89],6.332e-06,***,Phospholipids in HDL
S-HDL-CE,0.85 [0.81-0.88],2.590e-08,***,Cholesteryl Esters in Small HDL
M-HDL-CE,0.84 [0.80-0.89],2.740e-06,***,Cholesteryl Esters in Medium HDL
M-HDL-C,0.84 [0.80-0.88],1.417e-06,***,Cholesterol in Medium HDL
S-HDL-C,0.84 [0.81-0.88],2.590e-09,***,Cholesterol in Small HDL
M-HDL-L,0.84 [0.80-0.88],1.484e-07,***,Total-Lipids in Medium HDL
S-HDL-FC,0.84 [0.80-0.88],4.538e-09,***,Free Cholesterol in Small HDL
M-HDL-PL,0.84 [0.80-0.88],1.392e-07,***,Phospholipids in Medium HDL
S-HDL-P,0.84 [0.80-0.88],1.734e-09,***,Concentration of Small HDL Particles
S-HDL-L,0.84 [0.80-0.87],2.691e-10,***,Total-Lipids in Small HDL
ApoA1,0.84 [0.80-0.88],7.610e-08,***,Apolipoprotein A1
S-HDL-PL,0.83 [0.80-0.87],2.277e-10,***,Phospholipids in Small HDL
M-HDL-FC,0.83 [0.79-0.88],3.689e-07,***,Free Cholesterol in Medium HDL
M-HDL-P,0.83 [0.79-0.87],1.588e-07,***,Concentration of Medium HDL Particles
Total-P,0.83 [0.79-0.87],1.282e-09,***,Total-Concentration of Lipoprotein Particles
HDL-P,0.83 [0.79-0.87],1.299e-09,***,Concentration of HDL Particles
