Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.18 [1.13-1.22],7.225e-12,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,1.17 [1.13-1.21],4.742e-11,***,Average Diameter for VLDL Particles
MUFA%,1.17 [1.12-1.21],2.181e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.15 [1.11-1.20],1.403e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG,1.15 [1.11-1.19],7.594e-09,***,Triglycerides in Very Large VLDL
M-HDL-PL%,1.15 [1.10-1.19],6.673e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-L,1.15 [1.11-1.19],1.559e-08,***,Total-Lipids in Very Large VLDL
VLDL-TG,1.14 [1.10-1.19],1.703e-08,***,Triglycerides in VLDL
L-HDL-TG%,1.14 [1.10-1.19],1.130e-06,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-P,1.14 [1.10-1.18],1.954e-08,***,Concentration of Very Large VLDL Particles
S-HDL-TG%,1.14 [1.10-1.18],5.879e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
Total-TG,1.14 [1.10-1.18],5.322e-08,***,Total-Triglycerides
L-VLDL-PL,1.14 [1.10-1.18],3.143e-08,***,Phospholipids in Large VLDL
L-VLDL-TG,1.14 [1.10-1.18],5.458e-08,***,Triglycerides in Large VLDL
XL-VLDL-PL,1.14 [1.10-1.18],7.281e-08,***,Phospholipids in Very Large VLDL
L-VLDL-L,1.14 [1.10-1.18],6.112e-08,***,Total-Lipids in Large VLDL
XXL-VLDL-L,1.14 [1.10-1.18],4.248e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-VLDL-P,1.14 [1.10-1.18],1.240e-07,***,Concentration of Large VLDL Particles
XXL-VLDL-PL,1.14 [1.10-1.18],6.258e-07,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.14 [1.10-1.18],6.364e-07,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.14 [1.09-1.18],1.311e-06,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,1.14 [1.10-1.18],2.693e-07,***,Free Cholesterol in Large VLDL
XL-VLDL-FC,1.13 [1.10-1.17],3.924e-07,***,Free Cholesterol in Very Large VLDL
S-HDL-TG,1.13 [1.09-1.17],3.469e-07,***,Triglycerides in Small HDL
M-HDL-TG%,1.13 [1.09-1.17],2.235e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-FC,1.13 [1.09-1.17],1.975e-06,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C,1.13 [1.09-1.17],2.408e-06,***,Cholesterol in Chylomicrons and Extremely Large VLDL
