Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.26 [1.23-1.30],1.038e-52,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.26 [1.22-1.29],1.141e-50,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.25 [1.22-1.29],1.767e-44,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.25 [1.21-1.29],8.775e-43,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.25 [1.21-1.29],1.021e-40,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.24 [1.21-1.28],3.449e-41,***,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,1.24 [1.20-1.28],1.415e-36,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.24 [1.20-1.28],1.425e-40,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.23 [1.20-1.27],7.779e-37,***,Triglycerides to Total-Lipids in Medium HDL percentage
TG/PG,1.23 [1.19-1.27],4.919e-35,***,Triglycerides to Phosphoglycerides ratio
S-VLDL-TG%,1.22 [1.19-1.26],5.995e-35,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.22 [1.19-1.26],4.782e-39,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.22 [1.18-1.25],5.833e-39,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.21 [1.17-1.25],9.036e-25,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,1.21 [1.17-1.24],7.933e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG%,1.21 [1.17-1.24],1.375e-29,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,1.20 [1.16-1.23],2.527e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-FC%,1.19 [1.15-1.23],2.065e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,1.16 [1.13-1.20],1.890e-14,***,Phospholipids to Total-Lipids in Large VLDL percentage
VLDL-size,1.16 [1.12-1.20],9.665e-16,***,Average Diameter for VLDL Particles
S-HDL-TG,1.15 [1.12-1.19],1.346e-18,***,Triglycerides in Small HDL
GlycA,1.14 [1.10-1.17],1.485e-11,***,Glycoprotein Acetyls
XXL-VLDL-PL,1.13 [1.10-1.16],2.893e-13,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,1.13 [1.10-1.17],1.125e-12,***,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.13 [1.10-1.16],1.152e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.13 [1.10-1.16],2.226e-12,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.12 [1.09-1.16],6.420e-11,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,1.12 [1.09-1.15],6.089e-11,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,1.12 [1.09-1.15],1.184e-08,***,Triglycerides in VLDL
XL-VLDL-L,1.12 [1.09-1.15],6.096e-09,***,Total-Lipids in Very Large VLDL
XXL-VLDL-C,1.12 [1.09-1.15],3.635e-09,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.12 [1.08-1.15],6.321e-09,***,Concentration of Very Large VLDL Particles
Total-TG,1.12 [1.08-1.15],2.936e-08,***,Total-Triglycerides
S-VLDL-TG,1.11 [1.08-1.14],7.226e-08,***,Triglycerides in Small VLDL
XXL-VLDL-CE,1.11 [1.08-1.14],2.968e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
HDL-TG,1.11 [1.08-1.14],9.644e-08,***,Triglycerides in HDL
XL-VLDL-PL,1.11 [1.08-1.14],5.576e-07,***,Phospholipids in Very Large VLDL
L-VLDL-PL,1.10 [1.07-1.14],1.662e-06,***,Phospholipids in Large VLDL
M-HDL-TG,1.10 [1.07-1.13],6.252e-07,***,Triglycerides in Medium HDL
IDL-PL%,1.10 [1.07-1.13],2.850e-06,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG,1.10 [1.07-1.13],3.869e-06,***,Triglycerides in Very Small VLDL
L-VLDL-TG,1.10 [1.07-1.13],2.574e-05,***,Triglycerides in Large VLDL
L-VLDL-P,1.10 [1.07-1.13],3.290e-05,***,Concentration of Large VLDL Particles
XL-VLDL-FC,1.09 [1.06-1.12],1.225e-04,***,Free Cholesterol in Very Large VLDL
L-VLDL-L,1.09 [1.06-1.12],2.519e-04,***,Total-Lipids in Large VLDL
S-LDL-TG,1.09 [1.06-1.12],1.208e-04,***,Triglycerides in Small LDL
SFA%,1.09 [1.06-1.12],0.002,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,1.09 [1.06-1.12],0.005,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC,1.09 [1.06-1.12],0.002,**,Free Cholesterol in Large VLDL
M-LDL-P,0.93 [0.90-0.95],0.031,*,Concentration of Medium LDL Particles
S-VLDL-FC,0.93 [0.90-0.95],0.020,*,Free Cholesterol in Small VLDL
M-LDL-CE,0.92 [0.89-0.95],0.001,**,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.91 [0.89-0.94],6.542e-05,***,Cholesteryl Esters in Small LDL
XXL-VLDL-C%,0.91 [0.88-0.94],2.922e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,0.91 [0.89-0.94],7.453e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.91 [0.89-0.93],2.287e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,0.91 [0.88-0.93],3.394e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-P,0.91 [0.88-0.93],8.366e-06,***,Concentration of Small HDL Particles
XXL-VLDL-FC%,0.91 [0.88-0.94],1.601e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC,0.91 [0.88-0.93],7.171e-06,***,Free Cholesterol in Small HDL
