Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.13 [1.09-1.17],1.648e-05,***,Triglycerides to Phosphoglycerides ratio
Omega-3,1.12 [1.09-1.16],2.561e-07,***,Omega-3 Fatty Acids
XL-VLDL-TG,1.11 [1.08-1.15],4.255e-05,***,Triglycerides in Very Large VLDL
VLDL-TG,1.11 [1.08-1.15],3.943e-05,***,Triglycerides in VLDL
Total-TG,1.11 [1.08-1.15],5.374e-05,***,Total-Triglycerides
L-VLDL-TG,1.11 [1.08-1.15],6.259e-05,***,Triglycerides in Large VLDL
XL-VLDL-L,1.11 [1.07-1.15],1.136e-04,***,Total-Lipids in Very Large VLDL
VLDL-size,1.11 [1.07-1.15],8.065e-04,***,Average Diameter for VLDL Particles
Omega-3%,1.11 [1.07-1.15],3.006e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-VLDL-L,1.11 [1.07-1.15],1.169e-04,***,Total-Lipids in Large VLDL
XL-VLDL-P,1.11 [1.07-1.15],1.719e-04,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,1.11 [1.07-1.14],1.667e-04,***,Phospholipids in Large VLDL
M-VLDL-TG,1.11 [1.07-1.14],1.741e-04,***,Triglycerides in Medium VLDL
S-VLDL-TG,1.11 [1.07-1.14],1.175e-04,***,Triglycerides in Small VLDL
L-VLDL-P,1.11 [1.07-1.14],3.027e-04,***,Concentration of Large VLDL Particles
XL-VLDL-PL,1.11 [1.07-1.14],5.040e-04,***,Phospholipids in Very Large VLDL
S-LDL-TG,1.10 [1.07-1.14],0.001,**,Triglycerides in Small LDL
VLDL-L,1.10 [1.07-1.14],0.001,**,Total-Lipids in VLDL
L-VLDL-FC,1.10 [1.07-1.14],0.001,**,Free Cholesterol in Large VLDL
S-HDL-TG%,1.10 [1.07-1.14],0.002,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-FC,1.10 [1.07-1.14],0.001,**,Free Cholesterol in Very Large VLDL
XL-HDL-TG%,1.10 [1.06-1.14],0.015,*,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-P,1.10 [1.06-1.14],0.008,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.10 [1.06-1.14],0.015,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.10 [1.06-1.13],0.017,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-HDL-TG,1.10 [1.06-1.13],0.006,**,Triglycerides in Small HDL
XXL-VLDL-PL,1.09 [1.06-1.13],0.028,*,Phospholipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG,1.09 [1.06-1.13],0.006,**,Triglycerides in Very Small VLDL
M-LDL-TG,1.09 [1.06-1.13],0.019,*,Triglycerides in Medium LDL
L-VLDL-C,1.09 [1.06-1.13],0.010,*,Cholesterol in Large VLDL
XL-VLDL-C,1.09 [1.06-1.13],0.021,*,Cholesterol in Very Large VLDL
VLDL-PL,1.09 [1.06-1.13],0.023,*,Phospholipids in VLDL
LDL-TG,1.09 [1.05-1.13],0.044,*,Triglycerides in LDL
M-HDL-CE%,0.92 [0.89-0.95],0.064,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.91 [0.88-0.94],0.026,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.91 [0.88-0.94],0.004,**,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,0.90 [0.87-0.93],3.686e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.88 [0.86-0.92],3.694e-07,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
