Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.53 [1.41-1.67],1.564e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.50 [1.38-1.63],6.177e-17,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.49 [1.37-1.61],9.215e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,1.48 [1.35-1.62],2.264e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.46 [1.33-1.61],2.092e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.45 [1.32-1.58],4.492e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.44 [1.33-1.56],4.088e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.42 [1.30-1.55],1.721e-10,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.40 [1.25-1.56],5.846e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.36 [1.25-1.49],1.716e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.32 [1.21-1.43],1.644e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.31 [1.21-1.43],2.111e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.31 [1.20-1.43],1.495e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.81 [0.76-0.88],0.012,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.81 [0.76-0.87],0.004,**,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-C%,0.79 [0.72-0.86],0.024,*,Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-CE%,0.78 [0.73-0.85],1.523e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-L,0.78 [0.71-0.86],0.036,*,Total-Lipids in Medium HDL
ApoB/ApoA1,0.78 [0.71-0.85],0.008,**,Apolipoprotein B to Apolipoprotein A1 ratio
SFA,0.78 [0.71-0.85],0.003,**,Saturated Fatty Acids
XXL-VLDL-CE%,0.78 [0.71-0.85],0.006,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-PL,0.77 [0.71-0.85],0.007,**,Phospholipids in VLDL
S-VLDL-CE%,0.77 [0.71-0.83],2.248e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-CE,0.77 [0.70-0.85],0.008,**,Cholesteryl Esters in Large VLDL
DHA,0.77 [0.70-0.85],0.045,*,Docosahexaenoic Acid
S-HDL-PL,0.77 [0.71-0.84],0.001,**,Phospholipids in Small HDL
M-HDL-CE,0.76 [0.69-0.84],0.009,**,Cholesteryl Esters in Medium HDL
L-VLDL-CE%,0.76 [0.70-0.83],5.644e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE,0.76 [0.69-0.84],0.003,**,Cholesteryl Esters in Very Large VLDL
S-VLDL-L,0.76 [0.69-0.83],6.950e-04,***,Total-Lipids in Small VLDL
L-LDL-CE%,0.76 [0.70-0.82],1.620e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
HDL-PL,0.76 [0.69-0.83],0.004,**,Phospholipids in HDL
S-LDL-CE%,0.76 [0.70-0.82],6.987e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-HDL-C,0.75 [0.69-0.83],0.002,**,Cholesterol in Medium HDL
M-VLDL-CE%,0.75 [0.70-0.80],1.577e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Total-FA,0.75 [0.69-0.81],6.703e-06,***,Total-Fatty Acids
S-HDL-L,0.75 [0.68-0.81],7.343e-06,***,Total-Lipids in Small HDL
M-HDL-P,0.74 [0.67-0.82],0.001,**,Concentration of Medium HDL Particles
XS-VLDL-PL,0.74 [0.67-0.81],5.719e-05,***,Phospholipids in Very Small VLDL
VLDL-FC,0.74 [0.67-0.81],1.632e-05,***,Free Cholesterol in VLDL
VLDL-P,0.74 [0.67-0.81],2.524e-05,***,Concentration of VLDL Particles
L-LDL-FC%,0.73 [0.68-0.79],1.024e-09,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-C,0.73 [0.65-0.82],0.035,*,Cholesterol in Very Large HDL
XL-VLDL-C%,0.73 [0.67-0.81],4.763e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,0.73 [0.66-0.80],5.968e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-P,0.72 [0.64-0.82],0.031,*,Concentration of Large HDL Particles
S-HDL-CE,0.72 [0.66-0.79],4.303e-08,***,Cholesteryl Esters in Small HDL
HDL-L,0.72 [0.65-0.80],1.693e-05,***,Total-Lipids in HDL
