Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,1.38 [1.24-1.53],3.899e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,1.37 [1.24-1.52],1.278e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.33 [1.21-1.47],0.001,**,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.33 [1.20-1.47],0.005,**,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.32 [1.19-1.46],0.015,*,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.32 [1.19-1.45],0.011,*,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.30 [1.18-1.43],0.036,*,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-C%,0.78 [0.71-0.86],0.028,*,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-FC%,0.78 [0.71-0.85],0.004,**,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.78 [0.71-0.85],0.010,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,0.78 [0.71-0.85],0.030,*,Phospholipids to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.77 [0.71-0.84],2.475e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,0.76 [0.70-0.84],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,0.76 [0.68-0.84],0.044,*,Apolipoprotein A1
HDL-PL,0.75 [0.68-0.84],0.036,*,Phospholipids in HDL
M-HDL-CE,0.75 [0.68-0.83],0.008,**,Cholesteryl Esters in Medium HDL
L-HDL-C%,0.75 [0.69-0.82],7.276e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C,0.75 [0.67-0.83],0.006,**,Cholesterol in Medium HDL
M-HDL-FC,0.74 [0.67-0.83],0.010,*,Free Cholesterol in Medium HDL
XL-HDL-P,0.74 [0.66-0.83],0.045,*,Concentration of Very Large HDL Particles
XL-HDL-L,0.73 [0.65-0.82],0.018,*,Total-Lipids in Very Large HDL
HDL-L,0.73 [0.66-0.81],0.001,**,Total-Lipids in HDL
HDL-size,0.73 [0.65-0.82],0.019,*,Average Diameter for HDL Particles
XL-HDL-C,0.71 [0.63-0.80],0.002,**,Cholesterol in Very Large HDL
L-HDL-PL,0.70 [0.62-0.79],3.876e-04,***,Phospholipids in Large HDL
M-HDL-FC%,0.70 [0.63-0.77],2.559e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-FC,0.70 [0.62-0.78],6.702e-05,***,Free Cholesterol in HDL
XL-HDL-CE,0.70 [0.62-0.78],4.285e-04,***,Cholesteryl Esters in Very Large HDL
HDL-CE,0.69 [0.62-0.77],4.760e-06,***,Cholesteryl Esters in HDL
L-HDL-P,0.69 [0.61-0.78],3.894e-04,***,Concentration of Large HDL Particles
HDL-C,0.69 [0.62-0.77],3.981e-06,***,HDL Cholesterol
L-HDL-L,0.69 [0.61-0.77],5.422e-05,***,Total-Lipids in Large HDL
L-HDL-FC,0.68 [0.61-0.77],1.374e-04,***,Free Cholesterol in Large HDL
L-HDL-CE,0.68 [0.60-0.76],2.477e-05,***,Cholesteryl Esters in Large HDL
L-HDL-C,0.67 [0.60-0.76],1.912e-05,***,Cholesterol in Large HDL
