Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.40 [1.31-1.50],1.129e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.37 [1.28-1.47],1.024e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.36 [1.27-1.46],8.291e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.33 [1.24-1.43],1.748e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.32 [1.23-1.43],3.664e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.31 [1.22-1.41],4.513e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.31 [1.21-1.41],4.959e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.30 [1.20-1.40],1.499e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.28 [1.18-1.39],0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-PL%,1.27 [1.18-1.37],3.425e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
SFA%,1.27 [1.18-1.36],3.787e-05,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.27 [1.17-1.36],1.758e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.26 [1.17-1.36],1.135e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.24 [1.15-1.34],0.006,**,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.24 [1.15-1.33],0.006,**,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.23 [1.14-1.33],0.024,*,Triglycerides to Phosphoglycerides ratio
GlycA,1.22 [1.14-1.32],0.017,*,Glycoprotein Acetyls
S-HDL-TG,1.22 [1.13-1.30],0.007,**,Triglycerides in Small HDL
HDL-TG,1.21 [1.13-1.29],0.010,*,Triglycerides in HDL
M-HDL-TG,1.20 [1.12-1.28],0.021,*,Triglycerides in Medium HDL
XS-VLDL-FC%,0.83 [0.77-0.89],0.007,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-FC,0.82 [0.77-0.89],0.035,*,Free Cholesterol in LDL
L-LDL-FC,0.82 [0.77-0.89],0.047,*,Free Cholesterol in Large LDL
S-LDL-FC,0.82 [0.77-0.88],0.022,*,Free Cholesterol in Small LDL
S-VLDL-CE%,0.82 [0.77-0.88],0.002,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-CE,0.82 [0.76-0.88],0.029,*,Cholesteryl Esters in Medium VLDL
L-VLDL-C%,0.81 [0.76-0.88],0.005,**,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.81 [0.75-0.87],4.713e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,0.80 [0.75-0.86],5.725e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-CE%,0.80 [0.75-0.86],1.147e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-VLDL-PL%,0.80 [0.75-0.86],7.285e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,0.80 [0.75-0.85],1.569e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-FC%,0.80 [0.74-0.86],9.451e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,0.79 [0.74-0.85],4.761e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-C%,0.79 [0.74-0.85],1.067e-06,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.79 [0.74-0.85],2.049e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-CE%,0.79 [0.74-0.85],1.773e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-C%,0.79 [0.74-0.84],1.643e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,0.79 [0.73-0.85],3.589e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-CE%,0.79 [0.74-0.84],8.564e-09,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.78 [0.73-0.84],2.418e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-C%,0.78 [0.73-0.84],2.757e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-C%,0.78 [0.73-0.83],1.254e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-FC%,0.78 [0.73-0.83],8.195e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.78 [0.72-0.83],1.392e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.78 [0.72-0.83],9.620e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.77 [0.72-0.82],6.452e-09,***,Cholesterol to Total-Lipids in Medium VLDL percentage
