Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.69 [2.50-2.89],2.113e-149,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,2.67 [2.53-2.81],1.547e-289,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.63 [2.50-2.78],1.081e-267,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.56 [2.44-2.69],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.31 [2.21-2.41],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.09 [2.00-2.17],5.268e-265,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.98 [1.90-2.06],1.803e-239,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.90 [1.82-1.99],5.319e-173,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.85 [1.78-1.94],1.820e-165,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.82 [1.75-1.89],8.178e-191,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.82 [1.74-1.90],5.142e-146,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.69 [1.61-1.78],1.644e-89,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.67 [1.59-1.76],4.265e-79,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.62 [1.54-1.70],4.131e-76,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.58 [1.52-1.65],6.139e-95,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.46 [1.40-1.53],4.169e-51,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
DHA%,1.40 [1.34-1.47],3.183e-48,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.40 [1.34-1.46],2.692e-44,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.37 [1.31-1.43],8.275e-40,***,Phospholipids to Total-Lipids in Medium HDL percentage
Creatinine,1.28 [1.23-1.34],6.166e-23,***,Creatinine
Gln,1.26 [1.21-1.32],2.448e-19,***,Glutamine
Sc-ala,1.24 [1.19-1.29],5.841e-17,***,Spectrometer-corrected alanine
MUFA%,1.19 [1.14-1.25],1.667e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,1.19 [1.14-1.24],1.014e-09,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
