Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.17 [1.91-2.47],3.534e-27,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.13 [1.90-2.38],5.540e-33,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.08 [1.84-2.35],2.577e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.05 [1.74-2.42],4.892e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,2.05 [1.85-2.27],6.557e-37,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.99 [1.80-2.20],1.981e-35,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,1.93 [1.76-2.11],3.251e-41,***,Glucose-lactate
M-LDL-TG%,1.90 [1.72-2.10],2.351e-32,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,1.89 [1.71-2.10],8.195e-30,***,Glucose
XS-VLDL-PL%,1.81 [1.62-2.01],9.588e-22,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.67 [1.50-1.86],6.726e-16,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.61 [1.44-1.79],7.662e-13,***,Phospholipids to Total-Lipids in IDL percentage
Sc-ala,1.61 [1.45-1.77],5.268e-15,***,Spectrometer-corrected alanine
L-HDL-PL%,1.59 [1.44-1.75],5.226e-15,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.59 [1.40-1.79],2.347e-08,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.55 [1.39-1.72],4.276e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
Ala,1.50 [1.35-1.67],2.603e-09,***,Alanine
M-LDL-PL%,1.44 [1.27-1.62],6.145e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.43 [1.26-1.61],0.002,**,Triglycerides to Total-Lipids in Large VLDL percentage
XL-HDL-CE%,0.77 [0.70-0.85],0.021,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-C%,0.76 [0.70-0.83],3.917e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-L,0.73 [0.66-0.82],0.010,**,Total-Lipids in Small HDL
IDL-FC%,0.73 [0.67-0.81],3.437e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
MUFA,0.73 [0.65-0.82],0.011,*,Monounsaturated Fatty Acids
S-HDL-CE,0.72 [0.64-0.80],0.002,**,Cholesteryl Esters in Small HDL
XXL-VLDL-CE%,0.71 [0.63-0.80],0.002,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
ApoA1,0.70 [0.62-0.80],0.007,**,Apolipoprotein A1
L-VLDL-PL,0.70 [0.62-0.79],0.005,**,Phospholipids in Large VLDL
HDL-L,0.70 [0.62-0.80],0.013,*,Total-Lipids in HDL
L-LDL-CE%,0.70 [0.64-0.77],1.799e-07,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-P,0.69 [0.61-0.79],0.003,**,Concentration of Large VLDL Particles
HDL-CE,0.69 [0.61-0.79],0.023,*,Cholesteryl Esters in HDL
XL-VLDL-PL,0.69 [0.61-0.79],0.003,**,Phospholipids in Very Large VLDL
S-HDL-C,0.69 [0.62-0.77],2.643e-05,***,Cholesterol in Small HDL
M-VLDL-TG,0.69 [0.61-0.78],5.528e-04,***,Triglycerides in Medium VLDL
XS-VLDL-FC%,0.69 [0.63-0.75],1.210e-11,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-L,0.69 [0.61-0.78],4.093e-04,***,Total-Lipids in Large VLDL
XXL-VLDL-CE,0.68 [0.60-0.78],9.873e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-HDL-FC%,0.68 [0.63-0.73],4.556e-17,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-PL%,0.67 [0.62-0.73],1.674e-15,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-HDL-P,0.67 [0.60-0.75],1.875e-06,***,Concentration of Small HDL Particles
HDL-C,0.67 [0.58-0.76],0.001,**,HDL Cholesterol
M-VLDL-CE%,0.67 [0.62-0.71],1.666e-28,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-C%,0.66 [0.59-0.74],2.372e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-FC,0.66 [0.58-0.75],2.103e-05,***,Free Cholesterol in Very Large VLDL
L-VLDL-FC,0.66 [0.58-0.74],1.478e-05,***,Free Cholesterol in Large VLDL
HDL-P,0.65 [0.57-0.74],3.421e-06,***,Concentration of HDL Particles
S-HDL-FC,0.65 [0.58-0.73],3.373e-08,***,Free Cholesterol in Small HDL
L-VLDL-CE%,0.64 [0.57-0.72],1.451e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
LA%,0.64 [0.58-0.71],6.688e-13,***,Linoleic Acid to Total-Fatty Acids percentage
S-HDL-FC%,0.62 [0.55-0.70],8.835e-09,***,Free Cholesterol to Total-Lipids in Small HDL percentage
SFA,0.62 [0.55-0.69],4.247e-12,***,Saturated Fatty Acids
XL-HDL-L,0.61 [0.52-0.72],4.481e-04,***,Total-Lipids in Very Large HDL
S-VLDL-CE%,0.61 [0.56-0.67],6.856e-20,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-HDL-FC%,0.61 [0.55-0.68],3.013e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-FC%,0.61 [0.54-0.69],3.827e-09,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-L,0.61 [0.54-0.68],2.233e-12,***,Total-Lipids in VLDL
L-LDL-FC%,0.61 [0.55-0.66],2.166e-23,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.60 [0.56-0.65],1.096e-29,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,0.60 [0.53-0.67],1.334e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-P,0.60 [0.53-0.68],7.532e-10,***,Concentration of Small VLDL Particles
XL-HDL-FC,0.60 [0.52-0.69],3.122e-07,***,Free Cholesterol in Very Large HDL
Total-FA,0.59 [0.53-0.66],2.277e-15,***,Total-Fatty Acids
HDL-FC,0.59 [0.51-0.68],2.800e-07,***,Free Cholesterol in HDL
M-LDL-CE%,0.59 [0.53-0.65],1.947e-18,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-C,0.59 [0.51-0.66],4.482e-11,***,Cholesterol in Large VLDL
XL-VLDL-C%,0.58 [0.51-0.66],2.057e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-P,0.57 [0.50-0.65],1.895e-13,***,Total-Concentration of Lipoprotein Particles
S-VLDL-L,0.57 [0.50-0.64],6.048e-14,***,Total-Lipids in Small VLDL
M-VLDL-FC%,0.57 [0.52-0.62],2.500e-32,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-C,0.56 [0.49-0.64],1.651e-12,***,Cholesterol in Very Large VLDL
S-VLDL-C%,0.56 [0.51-0.61],1.520e-28,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-HDL-CE,0.56 [0.47-0.66],2.116e-06,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,0.56 [0.47-0.66],4.605e-07,***,Cholesterol in Very Large HDL
S-LDL-CE%,0.56 [0.50-0.61],5.977e-26,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-C%,0.56 [0.51-0.60],1.412e-38,***,Cholesterol to Total-Lipids in IDL percentage
Phosphoglyc,0.55 [0.49-0.62],3.309e-20,***,Phosphoglycerides
M-LDL-C%,0.55 [0.51-0.59],1.145e-44,***,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-PL,0.55 [0.48-0.62],5.805e-17,***,Phospholipids in VLDL
IDL-CE%,0.54 [0.50-0.59],1.271e-39,***,Cholesteryl Esters to Total-Lipids in IDL percentage
