Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.14 [1.09-1.20],0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.13 [1.09-1.18],5.016e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.13 [1.09-1.18],2.761e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.13 [1.08-1.18],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.13 [1.08-1.18],0.005,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.13 [1.08-1.17],8.081e-04,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.12 [1.08-1.16],0.003,**,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.12 [1.07-1.16],0.008,**,Triglycerides to Total-Lipids in Small LDL percentage
L-LDL-TG%,1.11 [1.07-1.16],0.012,*,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-CE%,0.91 [0.87-0.94],0.015,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-C%,0.90 [0.87-0.94],0.011,*,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-PL%,0.90 [0.87-0.94],0.022,*,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.90 [0.87-0.94],0.020,*,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,0.90 [0.87-0.94],0.014,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.90 [0.87-0.93],0.013,*,Cholesterol to Total-Lipids in Small VLDL percentage
Omega-6%,0.90 [0.86-0.93],0.023,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C%,0.90 [0.86-0.93],0.004,**,Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.89 [0.86-0.93],0.011,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Unsaturation,0.89 [0.85-0.93],0.006,**,Degree of Unsaturation
S-VLDL-FC%,0.89 [0.86-0.93],9.648e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.89 [0.86-0.92],3.947e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.89 [0.85-0.92],1.813e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
PUFA%,0.89 [0.85-0.92],2.866e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-PL%,0.88 [0.85-0.92],2.790e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,0.88 [0.84-0.92],4.623e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
PUFA/MUFA,0.88 [0.84-0.92],2.063e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-C%,0.88 [0.84-0.92],4.997e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,0.88 [0.84-0.91],1.775e-05,***,Linoleic Acid to Total-Fatty Acids percentage
