Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.43 [1.34-1.51],2.353e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.40 [1.32-1.47],4.988e-27,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.39 [1.31-1.48],1.521e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.37 [1.29-1.46],6.362e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.36 [1.29-1.44],3.093e-22,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.34 [1.26-1.42],1.493e-17,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.33 [1.23-1.43],1.081e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.31 [1.24-1.38],7.115e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.28 [1.21-1.35],2.489e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.22 [1.16-1.29],6.241e-08,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.22 [1.16-1.29],3.422e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.21 [1.14-1.29],8.145e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.19 [1.12-1.27],0.024,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.82-0.91],0.013,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.86 [0.81-0.90],0.004,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-C,0.85 [0.80-0.90],0.017,*,Cholesterol in Small HDL
VLDL-L,0.85 [0.80-0.90],0.016,*,Total-Lipids in VLDL
S-VLDL-P,0.85 [0.80-0.90],0.037,*,Concentration of Small VLDL Particles
S-HDL-P,0.84 [0.80-0.90],0.008,**,Concentration of Small HDL Particles
L-HDL-C%,0.84 [0.80-0.88],2.417e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.84 [0.80-0.88],4.803e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-CE%,0.84 [0.79-0.89],8.101e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-C%,0.83 [0.78-0.88],1.442e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
SFA,0.83 [0.78-0.88],4.108e-05,***,Saturated Fatty Acids
LDL-size,0.83 [0.78-0.87],4.525e-06,***,Average Diameter for LDL Particles
XL-VLDL-PL%,0.83 [0.78-0.87],1.302e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
S-VLDL-L,0.82 [0.77-0.87],6.995e-05,***,Total-Lipids in Small VLDL
L-VLDL-CE,0.82 [0.77-0.87],8.212e-05,***,Cholesteryl Esters in Large VLDL
S-HDL-FC,0.82 [0.77-0.87],9.402e-06,***,Free Cholesterol in Small HDL
VLDL-PL,0.82 [0.77-0.87],8.953e-06,***,Phospholipids in VLDL
HDL-PL,0.81 [0.76-0.87],3.072e-04,***,Phospholipids in HDL
XL-VLDL-CE,0.81 [0.76-0.86],1.197e-05,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-CE%,0.81 [0.76-0.86],3.004e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-FC,0.80 [0.75-0.86],1.519e-04,***,Free Cholesterol in Medium HDL
ApoA1,0.80 [0.75-0.86],2.475e-05,***,Apolipoprotein A1
HDL-size,0.80 [0.74-0.87],0.018,*,Average Diameter for HDL Particles
XL-VLDL-CE%,0.80 [0.75-0.85],1.718e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Total-FA,0.80 [0.75-0.85],1.303e-08,***,Total-Fatty Acids
HDL-P,0.80 [0.75-0.85],1.604e-06,***,Concentration of HDL Particles
ApoB/ApoA1,0.79 [0.75-0.84],2.749e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-CE%,0.79 [0.75-0.84],8.198e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
VLDL-P,0.79 [0.74-0.84],1.632e-08,***,Concentration of VLDL Particles
XL-VLDL-C%,0.79 [0.74-0.84],3.215e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.79 [0.75-0.83],1.952e-15,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-PL,0.79 [0.73-0.85],0.001,**,Phospholipids in Large HDL
VLDL-FC,0.79 [0.74-0.84],2.403e-09,***,Free Cholesterol in VLDL
XL-VLDL-FC%,0.79 [0.73-0.84],3.111e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE%,0.79 [0.75-0.82],4.495e-21,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
HDL-L,0.78 [0.73-0.84],1.033e-06,***,Total-Lipids in HDL
M-VLDL-L,0.78 [0.73-0.83],1.740e-10,***,Total-Lipids in Medium VLDL
M-LDL-C%,0.78 [0.74-0.82],3.341e-18,***,Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.78 [0.72-0.83],1.048e-06,***,Cholesteryl Esters in HDL
S-HDL-FC%,0.77 [0.72-0.82],6.947e-10,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C%,0.77 [0.73-0.81],5.106e-19,***,Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-FC%,0.76 [0.73-0.80],8.553e-25,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-PL,0.76 [0.72-0.81],1.416e-12,***,Phospholipids in Very Small VLDL
S-VLDL-CE,0.76 [0.72-0.81],2.740e-12,***,Cholesteryl Esters in Small VLDL
M-VLDL-C%,0.76 [0.72-0.80],4.441e-22,***,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.76 [0.71-0.82],1.778e-08,***,HDL Cholesterol
S-VLDL-C%,0.76 [0.72-0.80],2.919e-18,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL,0.76 [0.71-0.81],7.170e-13,***,Phospholipids in Small VLDL
L-HDL-L,0.76 [0.70-0.82],4.866e-06,***,Total-Lipids in Large HDL
Total-P,0.76 [0.71-0.81],7.222e-12,***,Total-Concentration of Lipoprotein Particles
LA%,0.75 [0.71-0.80],8.277e-17,***,Linoleic Acid to Total-Fatty Acids percentage
IDL-C%,0.75 [0.72-0.79],2.053e-26,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-P,0.75 [0.71-0.80],1.680e-13,***,Concentration of Medium VLDL Particles
M-VLDL-FC%,0.75 [0.71-0.79],3.279e-22,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE,0.75 [0.69-0.81],4.042e-06,***,Cholesteryl Esters in Large HDL
S-VLDL-C,0.75 [0.70-0.79],4.148e-15,***,Cholesterol in Small VLDL
IDL-CE%,0.74 [0.71-0.78],2.699e-28,***,Cholesteryl Esters to Total-Lipids in IDL percentage
VLDL-C,0.74 [0.70-0.79],3.374e-17,***,VLDL Cholesterol
XL-HDL-PL,0.74 [0.68-0.81],1.477e-06,***,Phospholipids in Very Large HDL
M-VLDL-PL,0.74 [0.70-0.79],2.143e-16,***,Phospholipids in Medium VLDL
L-HDL-C,0.74 [0.68-0.80],4.726e-07,***,Cholesterol in Large HDL
L-LDL-C%,0.74 [0.70-0.78],2.271e-26,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-P,0.74 [0.69-0.78],6.143e-17,***,Concentration of Medium LDL Particles
XS-VLDL-P,0.73 [0.69-0.78],5.941e-17,***,Concentration of Very Small VLDL Particles
XS-VLDL-L,0.73 [0.69-0.78],9.550e-18,***,Total-Lipids in Very Small VLDL
M-LDL-CE,0.73 [0.69-0.78],8.881e-19,***,Cholesteryl Esters in Medium LDL
S-VLDL-FC%,0.73 [0.69-0.77],3.663e-24,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Phosphoglyc,0.73 [0.69-0.78],7.954e-19,***,Phosphoglycerides
L-HDL-P,0.73 [0.67-0.80],1.057e-06,***,Concentration of Large HDL Particles
M-VLDL-PL%,0.73 [0.69-0.77],1.643e-27,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-PL,0.73 [0.69-0.78],1.296e-19,***,Phospholipids in Small LDL
S-LDL-P,0.73 [0.69-0.78],3.246e-18,***,Concentration of Small LDL Particles
M-LDL-L,0.73 [0.69-0.77],1.270e-20,***,Total-Lipids in Medium LDL
S-VLDL-PL%,0.73 [0.69-0.77],2.527e-22,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC,0.72 [0.68-0.77],7.037e-19,***,Free Cholesterol in Small VLDL
XS-VLDL-FC,0.72 [0.68-0.77],1.288e-18,***,Free Cholesterol in Very Small VLDL
M-LDL-PL,0.72 [0.68-0.77],2.029e-20,***,Phospholipids in Medium LDL
S-LDL-L,0.72 [0.68-0.77],3.926e-21,***,Total-Lipids in Small LDL
M-LDL-C,0.72 [0.68-0.77],1.320e-21,***,Cholesterol in Medium LDL
XL-HDL-FC,0.72 [0.67-0.78],1.022e-11,***,Free Cholesterol in Very Large HDL
M-VLDL-FC,0.72 [0.68-0.77],2.513e-19,***,Free Cholesterol in Medium VLDL
S-LDL-CE,0.72 [0.68-0.77],1.286e-20,***,Cholesteryl Esters in Small LDL
M-HDL-FC%,0.72 [0.68-0.76],1.428e-21,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,0.72 [0.68-0.76],5.541e-32,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-CE,0.72 [0.68-0.76],1.028e-21,***,Cholesteryl Esters in VLDL
PC,0.72 [0.67-0.76],2.383e-21,***,Phosphatidylcholines
HDL-FC,0.72 [0.66-0.77],1.393e-12,***,Free Cholesterol in HDL
Total-L,0.71 [0.68-0.76],2.894e-26,***,Total-Lipids in Lipoprotein Particles
S-LDL-FC,0.71 [0.67-0.76],1.995e-23,***,Free Cholesterol in Small LDL
