Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
TG/PG,1.06 [1.04-1.08],2.794e-05,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG%,1.06 [1.04-1.08],5.600e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.06 [1.04-1.08],5.576e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-size,1.06 [1.04-1.08],0.003,**,Average Diameter for VLDL Particles
XL-VLDL-TG%,1.05 [1.03-1.07],0.005,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-TG,1.05 [1.03-1.07],0.013,*,Triglycerides in Very Large VLDL
S-HDL-TG%,1.05 [1.03-1.07],0.019,*,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-TG,1.05 [1.03-1.07],0.011,*,Triglycerides in Large VLDL
XL-HDL-TG%,1.05 [1.03-1.07],0.047,*,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-TG%,1.05 [1.03-1.07],0.025,*,Triglycerides to Total-Lipids in IDL percentage
VLDL-TG,1.05 [1.03-1.07],0.031,*,Triglycerides in VLDL
XL-VLDL-P,1.05 [1.03-1.07],0.047,*,Concentration of Very Large VLDL Particles
S-VLDL-TG,1.05 [1.03-1.07],0.029,*,Triglycerides in Small VLDL
L-VLDL-L,1.05 [1.03-1.07],0.050,*,Total-Lipids in Large VLDL
S-VLDL-PL%,0.95 [0.94-0.97],0.032,*,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.95 [0.94-0.97],0.026,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-CE%,0.95 [0.94-0.97],0.017,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-CE%,0.95 [0.93-0.97],0.007,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.93-0.97],0.004,**,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.95 [0.93-0.97],0.003,**,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.95 [0.93-0.96],5.158e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE%,0.95 [0.93-0.96],3.590e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.95 [0.93-0.96],3.907e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-CE%,0.94 [0.93-0.96],5.760e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
