Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.38 [1.27-1.51],3.432e-08,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.38 [1.26-1.51],3.968e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.35 [1.23-1.48],2.678e-05,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.33 [1.21-1.46],0.002,**,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.32 [1.20-1.45],0.003,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.31 [1.20-1.43],9.413e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.30 [1.18-1.43],0.028,*,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,1.29 [1.17-1.41],0.023,*,Glycoprotein Acetyls
M-VLDL-PL%,0.79 [0.73-0.87],0.041,*,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.79 [0.73-0.86],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.78 [0.72-0.85],0.010,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-CE%,0.78 [0.72-0.85],0.003,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.78 [0.71-0.85],0.008,**,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.78 [0.71-0.85],0.002,**,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C%,0.77 [0.71-0.84],7.744e-04,***,Cholesterol to Total-Lipids in IDL percentage
Unsaturation,0.77 [0.70-0.85],0.037,*,Degree of Unsaturation
M-VLDL-CE,0.77 [0.70-0.85],0.020,*,Cholesteryl Esters in Medium VLDL
XL-VLDL-C%,0.77 [0.69-0.85],0.045,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-C%,0.76 [0.70-0.83],2.725e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-CE%,0.76 [0.69-0.84],0.010,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,0.76 [0.70-0.83],1.259e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.76 [0.70-0.82],3.055e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-C%,0.76 [0.69-0.82],7.936e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.75 [0.69-0.82],5.496e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.75 [0.69-0.82],8.765e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.75 [0.68-0.82],1.167e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
