Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.26 [1.22-1.30],5.126e-41,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-TG%,1.26 [1.22-1.30],1.451e-35,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.25 [1.21-1.29],1.861e-36,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.25 [1.21-1.29],1.136e-35,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.25 [1.21-1.29],2.383e-35,***,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.25 [1.21-1.29],1.008e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.24 [1.20-1.28],1.401e-33,***,Phospholipids to Total-Lipids in Medium HDL percentage
TG/PG,1.24 [1.20-1.28],3.200e-31,***,Triglycerides to Phosphoglycerides ratio
MUFA%,1.24 [1.20-1.28],4.542e-29,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG%,1.24 [1.20-1.28],9.680e-31,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.22 [1.19-1.27],1.671e-28,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,1.22 [1.18-1.27],3.828e-22,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.22 [1.18-1.26],7.618e-31,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG%,1.22 [1.18-1.26],1.289e-26,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,1.21 [1.17-1.26],2.436e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-TG%,1.21 [1.17-1.25],7.647e-29,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.20 [1.17-1.24],5.812e-24,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.20 [1.16-1.24],8.458e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
VLDL-size,1.18 [1.14-1.22],1.631e-15,***,Average Diameter for VLDL Particles
L-VLDL-PL%,1.16 [1.12-1.20],5.209e-11,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.16 [1.12-1.20],6.054e-16,***,Triglycerides in Small HDL
XL-VLDL-TG,1.14 [1.11-1.18],8.755e-12,***,Triglycerides in Very Large VLDL
XXL-VLDL-PL,1.14 [1.10-1.17],1.957e-11,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.14 [1.10-1.17],2.294e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.13 [1.10-1.17],8.270e-11,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.13 [1.10-1.17],9.189e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
GlycA,1.13 [1.09-1.17],9.962e-08,***,Glycoprotein Acetyls
XXL-VLDL-FC,1.13 [1.09-1.16],2.443e-09,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,1.13 [1.09-1.16],2.207e-08,***,Total-Lipids in Very Large VLDL
VLDL-TG,1.13 [1.09-1.16],5.563e-08,***,Triglycerides in VLDL
XL-VLDL-P,1.12 [1.09-1.16],2.934e-08,***,Concentration of Very Large VLDL Particles
XXL-VLDL-C,1.12 [1.09-1.16],3.496e-08,***,Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,1.12 [1.09-1.16],2.440e-07,***,Total-Triglycerides
XXL-VLDL-CE,1.12 [1.08-1.15],9.032e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.11 [1.08-1.15],2.152e-06,***,Phospholipids in Very Large VLDL
S-VLDL-TG,1.11 [1.08-1.15],2.359e-06,***,Triglycerides in Small VLDL
L-VLDL-PL,1.11 [1.08-1.15],4.688e-06,***,Phospholipids in Large VLDL
L-VLDL-TG,1.11 [1.07-1.14],1.865e-05,***,Triglycerides in Large VLDL
HDL-TG,1.11 [1.07-1.14],8.599e-06,***,Triglycerides in HDL
L-VLDL-P,1.10 [1.07-1.14],5.916e-05,***,Concentration of Large VLDL Particles
M-HDL-TG,1.10 [1.07-1.14],3.156e-05,***,Triglycerides in Medium HDL
L-VLDL-L,1.10 [1.07-1.14],2.407e-04,***,Total-Lipids in Large VLDL
XL-VLDL-FC,1.10 [1.07-1.13],3.278e-04,***,Free Cholesterol in Very Large VLDL
SFA%,1.10 [1.06-1.14],0.002,**,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,1.10 [1.06-1.13],5.804e-04,***,Triglycerides in Very Small VLDL
L-VLDL-FC,1.10 [1.06-1.13],0.002,**,Free Cholesterol in Large VLDL
S-LDL-TG,1.09 [1.06-1.13],0.002,**,Triglycerides in Small LDL
IDL-PL%,1.08 [1.05-1.12],0.050,*,Phospholipids to Total-Lipids in IDL percentage
S-LDL-CE,0.92 [0.89-0.95],0.014,*,Cholesteryl Esters in Small LDL
S-HDL-P,0.91 [0.89-0.94],0.005,**,Concentration of Small HDL Particles
L-LDL-CE%,0.91 [0.89-0.94],4.077e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,0.91 [0.88-0.94],4.954e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-L,0.91 [0.88-0.94],9.043e-04,***,Total-Lipids in Medium LDL
XXL-VLDL-C%,0.91 [0.88-0.94],0.003,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-FC,0.91 [0.88-0.94],9.165e-04,***,Free Cholesterol in Small HDL
IDL-FC%,0.91 [0.88-0.94],1.633e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-C,0.90 [0.88-0.93],7.290e-05,***,Cholesterol in Medium LDL
S-LDL-L,0.90 [0.88-0.93],2.852e-05,***,Total-Lipids in Small LDL
M-LDL-PL,0.90 [0.87-0.93],1.130e-05,***,Phospholipids in Medium LDL
ApoB,0.90 [0.87-0.93],5.711e-06,***,Apolipoprotein B
S-HDL-CE,0.90 [0.87-0.93],6.984e-06,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.90 [0.87-0.93],4.920e-06,***,Cholesterol in Small HDL
S-LDL-C%,0.90 [0.87-0.92],3.797e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-FC%,0.90 [0.87-0.93],8.974e-05,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-C,0.90 [0.87-0.93],1.542e-06,***,Cholesterol in Small LDL
LDL-P,0.90 [0.87-0.93],1.967e-06,***,Concentration of LDL Particles
S-VLDL-CE%,0.89 [0.87-0.92],5.035e-08,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Total-L,0.89 [0.86-0.92],4.773e-07,***,Total-Lipids in Lipoprotein Particles
Remnant-C,0.89 [0.87-0.92],1.130e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-3,0.89 [0.86-0.92],1.531e-06,***,Omega-3 Fatty Acids
M-HDL-PL,0.89 [0.86-0.92],3.764e-07,***,Phospholipids in Medium HDL
Omega-3%,0.89 [0.86-0.92],1.181e-07,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE%,0.89 [0.86-0.91],9.357e-10,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-C,0.89 [0.86-0.91],4.134e-09,***,Cholesterol in Medium VLDL
S-LDL-PL,0.88 [0.86-0.91],2.768e-09,***,Phospholipids in Small LDL
XS-VLDL-C,0.88 [0.86-0.91],4.522e-09,***,Cholesterol in Very Small VLDL
M-LDL-C%,0.88 [0.86-0.91],2.588e-11,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA,0.88 [0.85-0.91],1.276e-09,***,Linoleic Acid
L-LDL-P,0.88 [0.85-0.91],1.544e-10,***,Concentration of Large LDL Particles
LDL-CE,0.88 [0.85-0.91],3.578e-11,***,Cholesteryl Esters in LDL
Non-HDL-C,0.88 [0.85-0.90],1.891e-11,***,Total-Cholesterol Minus HDL-C
LDL-L,0.88 [0.85-0.90],5.885e-12,***,Total-Lipids in LDL
IDL-P,0.87 [0.85-0.90],3.691e-12,***,Concentration of IDL Particles
Omega-6,0.87 [0.85-0.90],3.231e-11,***,Omega-6 Fatty Acids
L-VLDL-C%,0.87 [0.84-0.90],3.547e-12,***,Cholesterol to Total-Lipids in Large VLDL percentage
LDL-PL,0.87 [0.84-0.90],3.592e-13,***,Phospholipids in LDL
S-HDL-FC%,0.87 [0.84-0.90],4.086e-11,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-6%,0.87 [0.84-0.89],3.727e-13,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LDL-C,0.87 [0.84-0.89],2.265e-14,***,LDL Cholesterol
M-HDL-L,0.87 [0.84-0.90],1.682e-11,***,Total-Lipids in Medium HDL
XS-VLDL-CE,0.87 [0.84-0.89],1.152e-13,***,Cholesteryl Esters in Very Small VLDL
Phosphoglyc,0.86 [0.84-0.89],8.666e-13,***,Phosphoglycerides
PUFA,0.86 [0.83-0.89],9.126e-14,***,Polyunsaturated Fatty Acids
M-LDL-FC,0.86 [0.83-0.89],2.270e-16,***,Free Cholesterol in Medium LDL
Clinical LDL-C,0.86 [0.83-0.88],1.919e-17,***,Clinical LDL Cholesterol
S-LDL-FC%,0.86 [0.83-0.88],3.327e-20,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-L,0.86 [0.83-0.88],2.905e-17,***,Total-Lipids in Large LDL
PC,0.86 [0.83-0.88],9.336e-15,***,Phosphatidylcholines
S-HDL-C%,0.85 [0.83-0.88],2.021e-18,***,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE,0.85 [0.83-0.88],2.237e-17,***,Cholesteryl Esters in Medium VLDL
L-LDL-PL,0.85 [0.83-0.88],9.888e-18,***,Phospholipids in Large LDL
L-LDL-CE,0.85 [0.83-0.88],1.201e-17,***,Cholesteryl Esters in Large LDL
M-HDL-P,0.85 [0.82-0.88],4.055e-14,***,Concentration of Medium HDL Particles
Total-PL,0.85 [0.83-0.88],4.401e-16,***,Total-Phospholipids in Lipoprotein Particles
S-LDL-FC,0.85 [0.83-0.88],1.851e-18,***,Free Cholesterol in Small LDL
LA%,0.85 [0.82-0.88],3.989e-17,***,Linoleic Acid to Total-Fatty Acids percentage
Total-FC,0.85 [0.82-0.88],1.874e-18,***,Total-Free Cholesterol
S-VLDL-C%,0.85 [0.82-0.88],1.390e-20,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-C,0.85 [0.82-0.87],3.588e-20,***,Cholesterol in Large LDL
XL-HDL-CE%,0.85 [0.82-0.87],7.117e-21,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.85 [0.82-0.87],2.877e-21,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Cholines,0.84 [0.82-0.87],3.364e-18,***,Total-Cholines
XL-VLDL-FC%,0.84 [0.82-0.87],2.888e-18,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.84 [0.81-0.87],2.221e-20,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-CE%,0.84 [0.82-0.87],1.740e-23,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
HDL-PL,0.84 [0.81-0.87],4.004e-17,***,Phospholipids in HDL
M-VLDL-PL%,0.84 [0.81-0.87],1.694e-24,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-PL,0.84 [0.81-0.87],1.932e-21,***,Phospholipids in IDL
ApoA1,0.84 [0.81-0.87],4.903e-18,***,Apolipoprotein A1
HDL-P,0.84 [0.81-0.87],3.464e-19,***,Concentration of HDL Particles
LDL-FC,0.84 [0.81-0.86],4.163e-23,***,Free Cholesterol in LDL
DHA%,0.84 [0.81-0.86],3.151e-20,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-L,0.84 [0.81-0.86],1.474e-23,***,Total-Lipids in IDL
IDL-CE%,0.84 [0.81-0.86],1.141e-27,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-FC%,0.83 [0.81-0.86],1.764e-26,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LDL-size,0.83 [0.81-0.86],7.046e-25,***,Average Diameter for LDL Particles
M-VLDL-CE%,0.83 [0.81-0.86],1.078e-30,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-C%,0.83 [0.81-0.86],5.965e-30,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE,0.83 [0.80-0.86],5.529e-21,***,Cholesteryl Esters in Medium HDL
M-HDL-FC,0.83 [0.80-0.86],7.995e-20,***,Free Cholesterol in Medium HDL
Total-P,0.83 [0.80-0.86],3.809e-22,***,Total-Concentration of Lipoprotein Particles
Total-C,0.83 [0.80-0.86],1.106e-25,***,Total-Cholesterol
M-HDL-C,0.83 [0.80-0.86],3.150e-21,***,Cholesterol in Medium HDL
PUFA%,0.83 [0.80-0.86],3.274e-25,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC,0.83 [0.80-0.86],1.538e-25,***,Free Cholesterol in IDL
L-LDL-FC,0.83 [0.80-0.85],2.898e-26,***,Free Cholesterol in Large LDL
M-VLDL-FC%,0.83 [0.80-0.85],1.412e-28,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-FC,0.83 [0.80-0.86],1.342e-21,***,Free Cholesterol in Very Large HDL
L-HDL-CE%,0.83 [0.80-0.85],7.319e-31,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
