Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.87 [1.75-2.00],9.987e-75,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.82 [1.70-1.93],2.449e-70,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.80 [1.68-1.93],2.947e-54,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.76 [1.65-1.89],2.056e-55,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.73 [1.63-1.84],1.171e-61,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.71 [1.58-1.84],6.310e-36,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.70 [1.59-1.82],8.972e-48,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.67 [1.55-1.80],1.017e-34,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-PL%,1.50 [1.38-1.62],8.942e-19,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,1.47 [1.37-1.57],4.424e-23,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.45 [1.36-1.55],1.521e-23,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.43 [1.30-1.57],2.201e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Creatinine,1.43 [1.34-1.52],4.563e-22,***,Creatinine
L-HDL-PL%,1.39 [1.31-1.48],5.246e-20,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.37 [1.28-1.46],2.848e-14,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.28 [1.19-1.38],4.661e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.28 [1.19-1.38],1.694e-05,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.24 [1.15-1.34],0.003,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,1.24 [1.16-1.34],0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-FC%,0.84 [0.79-0.89],0.005,**,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC%,0.84 [0.79-0.89],0.001,**,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.84 [0.78-0.90],0.034,*,Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-CE%,0.83 [0.79-0.88],5.546e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,0.82 [0.77-0.87],8.783e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
His,0.82 [0.76-0.88],0.005,**,Histidine
Omega-3,0.81 [0.76-0.88],0.016,*,Omega-3 Fatty Acids
XL-HDL-TG,0.81 [0.75-0.88],0.011,*,Triglycerides in Very Large HDL
M-LDL-FC%,0.81 [0.76-0.87],1.795e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-TG,0.81 [0.76-0.87],0.004,**,Total-Triglycerides
LDL-size,0.81 [0.76-0.87],1.384e-04,***,Average Diameter for LDL Particles
XL-VLDL-P,0.81 [0.75-0.87],0.010,*,Concentration of Very Large VLDL Particles
VLDL-TG,0.81 [0.75-0.87],0.003,**,Triglycerides in VLDL
XXL-VLDL-CE,0.81 [0.75-0.87],0.004,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL%,0.80 [0.76-0.86],3.114e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.80 [0.74-0.87],0.007,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-L,0.80 [0.74-0.86],5.598e-04,***,Total-Lipids in Very Large VLDL
L-HDL-C%,0.79 [0.75-0.84],3.597e-11,***,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-CE%,0.79 [0.74-0.85],1.938e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-size,0.78 [0.71-0.86],0.034,*,Average Diameter for HDL Particles
XL-VLDL-PL,0.78 [0.72-0.84],2.614e-05,***,Phospholipids in Very Large VLDL
L-VLDL-PL,0.77 [0.72-0.83],6.240e-06,***,Phospholipids in Large VLDL
L-VLDL-TG,0.77 [0.72-0.83],3.137e-06,***,Triglycerides in Large VLDL
XL-HDL-CE%,0.77 [0.72-0.81],3.481e-13,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
DHA,0.77 [0.71-0.83],5.799e-06,***,Docosahexaenoic Acid
L-VLDL-P,0.77 [0.71-0.83],1.536e-06,***,Concentration of Large VLDL Particles
MUFA,0.76 [0.71-0.82],8.762e-09,***,Monounsaturated Fatty Acids
XL-VLDL-FC,0.75 [0.70-0.81],6.423e-08,***,Free Cholesterol in Very Large VLDL
S-VLDL-CE%,0.75 [0.71-0.80],3.637e-14,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,0.75 [0.71-0.79],2.772e-20,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-L,0.74 [0.69-0.80],8.252e-10,***,Total-Lipids in Large VLDL
XL-VLDL-C%,0.74 [0.68-0.80],1.083e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-FC,0.74 [0.68-0.80],1.534e-09,***,Free Cholesterol in Large VLDL
XL-VLDL-CE%,0.74 [0.68-0.79],5.046e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE%,0.74 [0.70-0.77],1.671e-32,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,0.73 [0.70-0.77],2.610e-28,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-TG,0.73 [0.67-0.78],1.484e-11,***,Triglycerides in Medium VLDL
XL-HDL-PL,0.72 [0.65-0.80],2.164e-05,***,Phospholipids in Very Large HDL
M-HDL-PL,0.71 [0.65-0.76],2.504e-13,***,Phospholipids in Medium HDL
S-VLDL-P,0.70 [0.65-0.76],3.707e-14,***,Concentration of Small VLDL Particles
L-LDL-CE%,0.70 [0.66-0.74],1.817e-25,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.69 [0.65-0.73],1.269e-35,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.69 [0.64-0.74],1.526e-16,***,Total-Lipids in Medium HDL
L-HDL-PL,0.69 [0.62-0.75],3.105e-09,***,Phospholipids in Large HDL
M-HDL-CE,0.68 [0.63-0.74],2.367e-15,***,Cholesteryl Esters in Medium HDL
S-HDL-FC%,0.68 [0.63-0.73],2.024e-17,***,Free Cholesterol to Total-Lipids in Small HDL percentage
VLDL-L,0.68 [0.63-0.73],2.718e-21,***,Total-Lipids in VLDL
L-VLDL-C,0.68 [0.63-0.73],2.206e-17,***,Cholesterol in Large VLDL
M-LDL-CE%,0.68 [0.63-0.72],4.007e-25,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-C,0.67 [0.62-0.73],6.948e-18,***,Cholesterol in Very Large VLDL
LA%,0.67 [0.63-0.72],6.500e-29,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-C%,0.67 [0.63-0.72],1.776e-31,***,Cholesterol to Total-Lipids in Small VLDL percentage
ApoB/ApoA1,0.67 [0.62-0.72],2.720e-21,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-PL,0.67 [0.62-0.72],4.041e-23,***,Phospholipids in Small HDL
XL-HDL-FC,0.67 [0.61-0.73],2.489e-13,***,Free Cholesterol in Very Large HDL
M-HDL-C,0.67 [0.62-0.72],8.648e-18,***,Cholesterol in Medium HDL
S-VLDL-L,0.66 [0.61-0.71],3.284e-22,***,Total-Lipids in Small VLDL
M-VLDL-FC%,0.66 [0.62-0.70],3.071e-40,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-L,0.65 [0.59-0.72],1.554e-12,***,Total-Lipids in Large HDL
L-LDL-FC%,0.65 [0.62-0.69],1.993e-42,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-L,0.65 [0.61-0.70],1.894e-27,***,Total-Lipids in Small HDL
XL-HDL-L,0.65 [0.59-0.72],1.664e-11,***,Total-Lipids in Very Large HDL
M-HDL-P,0.65 [0.60-0.70],6.351e-19,***,Concentration of Medium HDL Particles
S-LDL-CE%,0.64 [0.60-0.68],8.262e-37,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.64 [0.61-0.68],2.319e-47,***,Phospholipids to Total-Lipids in Medium VLDL percentage
VLDL-PL,0.64 [0.59-0.69],2.328e-26,***,Phospholipids in VLDL
S-HDL-CE,0.64 [0.60-0.69],6.689e-30,***,Cholesteryl Esters in Small HDL
L-HDL-CE,0.64 [0.58-0.71],2.055e-12,***,Cholesteryl Esters in Large HDL
HDL-PL,0.64 [0.59-0.69],2.132e-22,***,Phospholipids in HDL
SFA,0.63 [0.59-0.68],6.822e-33,***,Saturated Fatty Acids
L-HDL-C,0.63 [0.57-0.70],1.263e-13,***,Cholesterol in Large HDL
L-VLDL-CE,0.63 [0.58-0.68],2.323e-25,***,Cholesteryl Esters in Large VLDL
XS-VLDL-PL,0.62 [0.58-0.67],4.370e-27,***,Phospholipids in Very Small VLDL
S-HDL-C,0.62 [0.58-0.67],6.612e-35,***,Cholesterol in Small HDL
Total-FA,0.62 [0.58-0.66],1.146e-37,***,Total-Fatty Acids
XL-VLDL-CE,0.61 [0.57-0.66],4.412e-28,***,Cholesteryl Esters in Very Large VLDL
M-LDL-C%,0.61 [0.58-0.64],2.397e-74,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-P,0.61 [0.56-0.65],1.019e-36,***,Concentration of Small HDL Particles
HDL-L,0.60 [0.56-0.66],2.637e-28,***,Total-Lipids in HDL
VLDL-P,0.60 [0.56-0.65],1.800e-30,***,Concentration of VLDL Particles
ApoA1,0.60 [0.56-0.65],4.579e-30,***,Apolipoprotein A1
M-HDL-FC,0.60 [0.55-0.66],1.156e-25,***,Free Cholesterol in Medium HDL
L-HDL-P,0.60 [0.54-0.67],1.901e-14,***,Concentration of Large HDL Particles
L-HDL-FC,0.60 [0.54-0.67],1.514e-15,***,Free Cholesterol in Large HDL
S-VLDL-FC%,0.60 [0.56-0.63],4.551e-56,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-FC,0.60 [0.55-0.64],1.488e-38,***,Free Cholesterol in Small HDL
XS-VLDL-C%,0.60 [0.56-0.63],2.913e-66,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE,0.59 [0.55-0.64],6.273e-33,***,Cholesteryl Esters in Small VLDL
VLDL-FC,0.59 [0.55-0.64],1.738e-35,***,Free Cholesterol in VLDL
XL-HDL-C,0.59 [0.53-0.66],5.726e-18,***,Cholesterol in Very Large HDL
XS-VLDL-CE%,0.59 [0.56-0.62],8.161e-71,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
HDL-CE,0.59 [0.54-0.64],1.396e-27,***,Cholesteryl Esters in HDL
S-LDL-C%,0.59 [0.55-0.62],2.018e-75,***,Cholesterol to Total-Lipids in Small LDL percentage
