Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.43 [1.34-1.51],2.254e-26,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.40 [1.32-1.48],2.436e-27,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.39 [1.31-1.48],1.432e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.37 [1.29-1.46],4.981e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.36 [1.29-1.44],1.081e-22,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.35 [1.27-1.43],2.233e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.32 [1.23-1.43],1.084e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.31 [1.24-1.38],2.718e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.27 [1.20-1.34],9.645e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.23 [1.16-1.30],1.919e-08,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.22 [1.16-1.29],2.834e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.21 [1.14-1.29],0.001,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,1.19 [1.12-1.27],0.022,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.82-0.91],0.012,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-CE%,0.85 [0.81-0.90],0.002,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-P,0.85 [0.80-0.90],0.029,*,Concentration of Small VLDL Particles
VLDL-L,0.85 [0.80-0.90],0.012,*,Total-Lipids in VLDL
L-HDL-C%,0.84 [0.80-0.89],5.292e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-C,0.84 [0.79-0.89],0.003,**,Cholesterol in Small HDL
XS-VLDL-FC%,0.84 [0.80-0.89],6.572e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-P,0.84 [0.79-0.89],0.002,**,Concentration of Small HDL Particles
M-HDL-P,0.84 [0.78-0.89],0.044,*,Concentration of Medium HDL Particles
S-LDL-CE%,0.83 [0.79-0.88],2.105e-04,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-VLDL-C%,0.83 [0.78-0.88],1.484e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-PL%,0.83 [0.78-0.88],1.971e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
LDL-size,0.83 [0.78-0.87],5.664e-06,***,Average Diameter for LDL Particles
SFA,0.82 [0.78-0.87],1.773e-05,***,Saturated Fatty Acids
S-VLDL-L,0.82 [0.77-0.87],4.862e-05,***,Total-Lipids in Small VLDL
