Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.90 [1.63-2.21],1.474e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.76 [1.52-2.04],6.075e-09,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.75 [1.51-2.02],5.140e-09,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.72 [1.47-2.01],4.213e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.66 [1.44-1.91],4.434e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.65 [1.39-1.96],0.004,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.64 [1.39-1.94],0.002,**,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.62 [1.40-1.88],3.110e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.58 [1.36-1.84],6.445e-04,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-C%,0.71 [0.63-0.80],0.014,*,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.69 [0.60-0.80],0.036,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.69 [0.60-0.79],0.028,*,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.68 [0.60-0.78],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-CE%,0.67 [0.58-0.78],0.021,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.67 [0.59-0.77],5.309e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.66 [0.58-0.75],4.350e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-L,0.66 [0.56-0.77],0.031,*,Total-Lipids in Small HDL
S-HDL-CE,0.65 [0.56-0.77],0.033,*,Cholesteryl Esters in Small HDL
SFA,0.65 [0.56-0.76],0.017,*,Saturated Fatty Acids
LA%,0.65 [0.56-0.75],5.950e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-FC%,0.63 [0.55-0.73],2.464e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-C,0.63 [0.54-0.74],0.003,**,Cholesterol in Small HDL
Total-FA,0.63 [0.54-0.74],8.676e-04,***,Total-Fatty Acids
XS-VLDL-PL,0.62 [0.52-0.74],0.040,*,Phospholipids in Very Small VLDL
S-VLDL-PL%,0.62 [0.53-0.72],1.404e-04,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-P,0.62 [0.52-0.73],0.001,**,Concentration of Small HDL Particles
M-HDL-FC%,0.61 [0.53-0.70],5.620e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
