Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,2.01 [1.68-2.41],1.037e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,2.00 [1.69-2.37],2.875e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,2.00 [1.68-2.38],1.931e-09,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.93 [1.64-2.28],1.631e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.91 [1.58-2.31],7.414e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.82 [1.47-2.25],0.006,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.77 [1.44-2.18],0.010,**,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.69 [1.40-2.03],0.005,**,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.61 [1.35-1.92],0.027,*,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.70 [0.62-0.79],4.934e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.65 [0.56-0.75],4.671e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.63 [0.53-0.74],0.005,**,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.62 [0.54-0.73],2.075e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.62 [0.54-0.73],2.961e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-L,0.61 [0.51-0.72],0.005,**,Total-Lipids in Lipoprotein Particles
L-LDL-FC%,0.60 [0.52-0.70],9.750e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6,0.60 [0.50-0.72],0.009,**,Omega-6 Fatty Acids
S-LDL-PL,0.58 [0.48-0.71],0.024,*,Phospholipids in Small LDL
LA%,0.58 [0.49-0.69],2.472e-05,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-FC%,0.57 [0.49-0.67],4.090e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-CE,0.57 [0.47-0.70],0.008,**,Cholesteryl Esters in VLDL
S-VLDL-FC,0.57 [0.46-0.70],0.030,*,Free Cholesterol in Small VLDL
XS-VLDL-C%,0.56 [0.48-0.65],1.884e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
