Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.76 [1.56-1.97],1.436e-15,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.75 [1.56-1.96],5.891e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.72 [1.49-1.99],7.269e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,1.70 [1.54-1.88],3.668e-20,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.70 [1.53-1.90],1.224e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.67 [1.51-1.84],3.838e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.61 [1.45-1.79],6.608e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.59 [1.45-1.75],2.622e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.47 [1.32-1.63],1.550e-07,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.43 [1.29-1.58],7.815e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.42 [1.28-1.57],1.284e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.38 [1.24-1.53],4.090e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.35 [1.22-1.50],0.004,**,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.77 [0.70-0.85],0.032,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XL-VLDL-PL%,0.76 [0.70-0.83],2.055e-04,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
LDL-size,0.76 [0.69-0.84],0.021,*,Average Diameter for LDL Particles
L-HDL-FC%,0.75 [0.69-0.82],6.214e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-CE%,0.74 [0.66-0.83],0.019,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-L,0.74 [0.66-0.83],0.016,*,Total-Lipids in VLDL
