Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.10 [2.05-2.16],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.99 [1.93-2.05],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.98 [1.93-2.04],0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.93 [1.88-1.98],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.90 [1.83-1.97],1.523e-249,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.80 [1.76-1.85],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.72 [1.68-1.76],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.63 [1.59-1.67],0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.60 [1.56-1.64],3.442e-280,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.50 [1.47-1.54],9.313e-229,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.46 [1.42-1.50],2.199e-138,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,1.44 [1.40-1.47],6.416e-170,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.40 [1.36-1.44],6.166e-117,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-PL%,1.35 [1.31-1.38],5.816e-111,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-3%,1.30 [1.26-1.33],9.069e-81,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.28 [1.24-1.31],6.545e-66,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.27 [1.24-1.31],5.180e-60,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.26 [1.23-1.29],7.327e-66,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-TG%,1.25 [1.21-1.28],2.428e-56,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-PL%,1.24 [1.21-1.28],1.369e-51,***,Phospholipids to Total-Lipids in Medium LDL percentage
DHA%,1.21 [1.18-1.24],6.754e-44,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-TG%,1.18 [1.15-1.22],1.412e-28,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.17 [1.14-1.20],2.260e-27,***,Triglycerides to Total-Lipids in Large HDL percentage
Sc-ala,1.16 [1.13-1.19],1.582e-26,***,Spectrometer-corrected alanine
Creatinine,1.15 [1.12-1.18],6.976e-20,***,Creatinine
TG/PG,1.13 [1.10-1.16],1.132e-14,***,Triglycerides to Phosphoglycerides ratio
Glu-lactate,1.12 [1.10-1.15],5.071e-16,***,Glucose-lactate
S-HDL-PL%,1.12 [1.09-1.15],8.522e-12,***,Phospholipids to Total-Lipids in Small HDL percentage
Ala,1.11 [1.08-1.14],2.705e-11,***,Alanine
Glu,1.11 [1.08-1.14],2.641e-11,***,Glucose
XXL-VLDL-FC%,1.09 [1.06-1.12],1.139e-05,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
GlycA,1.08 [1.05-1.11],0.002,**,Glycoprotein Acetyls
M-HDL-TG%,1.07 [1.05-1.10],0.041,*,Triglycerides to Total-Lipids in Medium HDL percentage
His,0.93 [0.91-0.96],0.032,*,Histidine
S-HDL-CE%,0.93 [0.91-0.96],0.007,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-TG,0.93 [0.91-0.96],0.012,*,Triglycerides in Medium LDL
XXL-VLDL-PL,0.93 [0.90-0.95],0.004,**,Phospholipids in Chylomicrons and Extremely Large VLDL
Citrate,0.93 [0.90-0.95],0.004,**,Citrate
XXL-VLDL-P,0.92 [0.90-0.95],4.334e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
3-Hydroxybutyrate,0.92 [0.90-0.95],0.001,**,3-Hydroxybutyrate
XXL-VLDL-TG,0.92 [0.90-0.94],6.073e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-LDL-TG,0.92 [0.89-0.94],7.520e-06,***,Triglycerides in Small LDL
SFA%,0.92 [0.89-0.94],1.002e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL,0.91 [0.88-0.93],2.000e-06,***,Phospholipids in Medium HDL
S-HDL-PL,0.91 [0.88-0.93],2.456e-08,***,Phospholipids in Small HDL
Total-TG,0.91 [0.88-0.93],3.355e-08,***,Total-Triglycerides
LDL-TG,0.90 [0.88-0.93],1.318e-08,***,Triglycerides in LDL
VLDL-TG,0.90 [0.88-0.93],1.711e-08,***,Triglycerides in VLDL
XXL-VLDL-L,0.90 [0.88-0.93],1.120e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-C%,0.90 [0.88-0.93],1.423e-08,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG,0.90 [0.88-0.92],7.657e-10,***,Triglycerides in IDL
Gly,0.90 [0.87-0.93],7.164e-07,***,Glycine
XXL-VLDL-FC,0.90 [0.87-0.92],6.397e-11,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
PUFA%,0.90 [0.87-0.92],6.795e-13,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG,0.89 [0.87-0.92],1.800e-11,***,Triglycerides in Large LDL
Acetate,0.89 [0.87-0.92],3.615e-12,***,Acetate
L-VLDL-TG,0.89 [0.87-0.92],1.379e-11,***,Triglycerides in Large VLDL
S-HDL-L,0.89 [0.87-0.91],1.726e-14,***,Total-Lipids in Small HDL
M-HDL-L,0.88 [0.86-0.91],3.405e-13,***,Total-Lipids in Medium HDL
M-HDL-CE,0.88 [0.86-0.91],2.530e-13,***,Cholesteryl Esters in Medium HDL
