Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.11 [1.08-1.15],5.626e-07,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Gly,1.08 [1.05-1.11],3.992e-04,***,Glycine
S-HDL-CE%,1.07 [1.04-1.11],0.547,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-HDL-CE%,1.07 [1.02-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-C%,1.01 [0.98-1.05],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
Phe,0.93 [0.90-0.95],0.034,*,Phenylalanine
Ala,0.92 [0.90-0.95],0.025,*,Alanine
LA,0.92 [0.89-0.95],0.048,*,Linoleic Acid
XL-HDL-TG,0.92 [0.89-0.95],0.031,*,Triglycerides in Very Large HDL
Total-C,0.92 [0.89-0.95],0.048,*,Total-Cholesterol
IDL-L,0.91 [0.88-0.95],0.034,*,Total-Lipids in IDL
Total-FC,0.91 [0.88-0.94],0.015,*,Total-Free Cholesterol
SFA,0.91 [0.88-0.94],0.001,**,Saturated Fatty Acids
Sc-ala,0.91 [0.88-0.94],9.703e-06,***,Spectrometer-corrected alanine
MUFA,0.91 [0.88-0.94],0.001,**,Monounsaturated Fatty Acids
Omega-6,0.91 [0.88-0.94],2.563e-04,***,Omega-6 Fatty Acids
Total-L,0.91 [0.88-0.94],2.979e-04,***,Total-Lipids in Lipoprotein Particles
IDL-PL,0.91 [0.88-0.94],0.002,**,Phospholipids in IDL
Cholines,0.90 [0.88-0.93],6.366e-05,***,Total-Cholines
XS-VLDL-CE,0.90 [0.87-0.93],7.014e-04,***,Cholesteryl Esters in Very Small VLDL
M-LDL-TG,0.90 [0.87-0.94],0.003,**,Triglycerides in Medium LDL
Val,0.90 [0.87-0.93],1.742e-05,***,Valine
Phosphoglyc,0.90 [0.87-0.93],6.699e-06,***,Phosphoglycerides
XS-VLDL-C,0.90 [0.87-0.93],1.873e-04,***,Cholesterol in Very Small VLDL
Omega-3%,0.90 [0.87-0.93],6.769e-06,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,0.90 [0.87-0.93],5.743e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Total-FA,0.90 [0.87-0.93],5.630e-06,***,Total-Fatty Acids
PC,0.90 [0.87-0.93],2.037e-06,***,Phosphatidylcholines
XS-VLDL-P,0.90 [0.87-0.93],3.956e-05,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,0.90 [0.87-0.93],3.032e-05,***,Free Cholesterol in Very Small VLDL
Total-PL,0.90 [0.87-0.93],3.604e-06,***,Total-Phospholipids in Lipoprotein Particles
LDL-TG,0.89 [0.86-0.93],4.274e-05,***,Triglycerides in LDL
XS-VLDL-TG,0.89 [0.86-0.92],7.389e-06,***,Triglycerides in Very Small VLDL
XS-VLDL-PL,0.89 [0.86-0.92],1.786e-06,***,Phospholipids in Very Small VLDL
XS-VLDL-L,0.89 [0.86-0.92],8.259e-07,***,Total-Lipids in Very Small VLDL
L-LDL-TG,0.89 [0.86-0.92],4.217e-06,***,Triglycerides in Large LDL
PUFA,0.89 [0.86-0.92],3.879e-08,***,Polyunsaturated Fatty Acids
IDL-TG,0.89 [0.86-0.92],1.533e-07,***,Triglycerides in IDL
Ile,0.88 [0.85-0.91],2.022e-10,***,Isoleucine
Omega-3,0.86 [0.83-0.89],8.486e-13,***,Omega-3 Fatty Acids
DHA,0.86 [0.83-0.89],2.650e-11,***,Docosahexaenoic Acid
