Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.78 [1.51-2.10],1.585e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,1.75 [1.56-1.97],4.082e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.74 [1.53-1.97],3.576e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.72 [1.55-1.92],2.877e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.72 [1.51-1.96],2.665e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.71 [1.54-1.91],9.643e-17,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.65 [1.48-1.83],1.274e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.58 [1.42-1.75],8.474e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.58 [1.40-1.78],2.874e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.50 [1.34-1.67],9.832e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,1.48 [1.32-1.66],2.086e-06,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.45 [1.29-1.63],4.731e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.43 [1.27-1.60],1.323e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-FC%,0.77 [0.70-0.85],0.010,*,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.75 [0.68-0.83],0.011,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,0.75 [0.67-0.83],0.004,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-CE%,0.73 [0.66-0.79],1.061e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PC,0.72 [0.64-0.81],0.019,*,Phosphatidylcholines
S-VLDL-PL,0.72 [0.63-0.81],0.029,*,Phospholipids in Small VLDL
Omega-6%,0.72 [0.65-0.80],7.564e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-P,0.72 [0.63-0.81],0.045,*,Concentration of Very Small VLDL Particles
S-VLDL-CE,0.71 [0.63-0.80],0.015,*,Cholesteryl Esters in Small VLDL
L-HDL-C%,0.71 [0.64-0.78],4.383e-08,***,Cholesterol to Total-Lipids in Large HDL percentage
VLDL-C,0.70 [0.63-0.79],0.001,**,VLDL Cholesterol
