Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.40 [1.23-1.59],0.042,*,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,1.39 [1.24-1.56],0.003,**,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-PL%,1.37 [1.22-1.54],0.039,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.37 [1.21-1.54],0.049,*,Glycoprotein Acetyls
M-HDL-PL%,1.34 [1.19-1.51],0.357,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-C%,0.74 [0.66-0.83],0.050,*,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-L,0.73 [0.64-0.82],0.043,*,Total-Lipids in Small HDL
S-HDL-PL,0.72 [0.63-0.81],0.020,*,Phospholipids in Small HDL
S-HDL-C,0.71 [0.63-0.79],0.002,**,Cholesterol in Small HDL
Total-P,0.70 [0.61-0.79],0.012,*,Total-Concentration of Lipoprotein Particles
S-HDL-CE,0.69 [0.61-0.78],2.637e-04,***,Cholesteryl Esters in Small HDL
HDL-PL,0.68 [0.60-0.78],0.008,**,Phospholipids in HDL
HDL-L,0.68 [0.59-0.78],0.006,**,Total-Lipids in HDL
ApoA1,0.66 [0.58-0.76],3.344e-04,***,Apolipoprotein A1
M-HDL-PL,0.66 [0.58-0.76],2.194e-04,***,Phospholipids in Medium HDL
M-HDL-FC,0.66 [0.57-0.76],0.001,**,Free Cholesterol in Medium HDL
HDL-P,0.66 [0.58-0.75],1.379e-04,***,Concentration of HDL Particles
HDL-C,0.66 [0.57-0.76],0.001,**,HDL Cholesterol
M-HDL-L,0.65 [0.57-0.74],2.631e-05,***,Total-Lipids in Medium HDL
HDL-CE,0.64 [0.56-0.74],1.843e-04,***,Cholesteryl Esters in HDL
M-HDL-P,0.63 [0.55-0.73],2.970e-05,***,Concentration of Medium HDL Particles
M-HDL-C,0.62 [0.54-0.71],9.447e-07,***,Cholesterol in Medium HDL
M-HDL-CE,0.61 [0.53-0.70],2.512e-07,***,Cholesteryl Esters in Medium HDL
