Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.99 [1.75-2.27],1.194e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.96 [1.72-2.24],2.922e-18,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.92 [1.67-2.20],2.761e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.91 [1.69-2.17],6.188e-19,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.81 [1.57-2.09],1.190e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.77 [1.54-2.04],1.207e-10,***,Phospholipids to Total-Lipids in IDL percentage
S-VLDL-TG%,1.76 [1.50-2.06],4.685e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.65 [1.42-1.92],2.754e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.56 [1.36-1.78],1.878e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.55 [1.33-1.81],0.004,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,1.55 [1.35-1.78],5.697e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.46 [1.28-1.66],0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.73 [0.65-0.81],0.005,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,0.72 [0.66-0.79],2.243e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-CE%,0.71 [0.63-0.81],0.016,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-C,0.68 [0.59-0.79],0.036,*,Cholesterol in Small HDL
L-LDL-CE%,0.68 [0.60-0.77],3.629e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.68 [0.61-0.76],1.758e-06,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-P,0.67 [0.58-0.78],0.019,*,Concentration of Small HDL Particles
XS-VLDL-L,0.67 [0.57-0.78],0.042,*,Total-Lipids in Very Small VLDL
M-LDL-CE%,0.67 [0.58-0.76],7.178e-04,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-PL,0.66 [0.57-0.77],0.021,*,Phospholipids in VLDL
M-HDL-FC%,0.66 [0.58-0.75],7.016e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Phosphoglyc,0.66 [0.57-0.76],0.001,**,Phosphoglycerides
M-VLDL-FC%,0.65 [0.58-0.73],2.480e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.65 [0.58-0.73],4.609e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.64 [0.57-0.73],7.359e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-CE%,0.64 [0.57-0.73],5.292e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
