Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.22 [1.19-1.25],2.873e-52,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.21 [1.18-1.24],4.144e-48,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.19 [1.16-1.23],1.456e-34,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.19 [1.16-1.22],3.346e-36,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.19 [1.16-1.21],2.123e-40,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.18 [1.15-1.21],1.955e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.17 [1.14-1.20],1.090e-29,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.17 [1.14-1.20],2.229e-31,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.16 [1.13-1.19],1.792e-25,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.15 [1.12-1.18],8.662e-23,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.15 [1.12-1.18],3.401e-23,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.14 [1.11-1.17],3.181e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.13 [1.10-1.16],5.757e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.13 [1.10-1.16],5.485e-18,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,1.13 [1.10-1.16],5.939e-15,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,1.13 [1.10-1.16],6.264e-14,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.13 [1.10-1.16],2.234e-14,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.12 [1.09-1.15],1.837e-13,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.12 [1.09-1.15],1.138e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,1.12 [1.09-1.15],7.618e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.11 [1.08-1.13],4.991e-11,***,Triglycerides in Small HDL
