Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.16 [2.00-2.33],1.331e-80,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.13 [1.97-2.29],1.948e-82,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.10 [1.96-2.25],3.755e-96,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,2.09 [1.89-2.32],1.462e-40,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,1.98 [1.86-2.11],3.437e-99,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.87 [1.76-1.98],2.931e-86,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.79 [1.69-1.90],1.038e-77,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.73 [1.63-1.85],3.850e-59,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.69 [1.59-1.81],1.808e-52,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.64 [1.55-1.74],4.027e-58,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.59 [1.49-1.70],4.760e-40,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.53 [1.42-1.65],4.741e-23,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.50 [1.39-1.61],1.662e-22,***,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.46 [1.37-1.55],6.856e-27,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.39 [1.28-1.49],5.835e-12,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,1.36 [1.27-1.46],8.944e-13,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.32 [1.24-1.41],4.751e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.22 [1.14-1.30],0.005,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.20 [1.12-1.28],0.007,**,Creatinine
M-HDL-TG,0.82 [0.77-0.88],0.008,**,Triglycerides in Medium HDL
Albumin,0.82 [0.77-0.87],4.866e-05,***,Albumin
XS-VLDL-TG,0.82 [0.76-0.88],0.004,**,Triglycerides in Very Small VLDL
XXL-VLDL-TG,0.81 [0.76-0.87],0.001,**,Triglycerides in Chylomicrons and Extremely Large VLDL
HDL-TG,0.81 [0.75-0.87],4.891e-04,***,Triglycerides in HDL
LDL-size,0.80 [0.76-0.86],1.838e-06,***,Average Diameter for LDL Particles
S-VLDL-TG,0.80 [0.75-0.86],1.825e-04,***,Triglycerides in Small VLDL
XL-VLDL-TG,0.80 [0.75-0.86],2.810e-04,***,Triglycerides in Very Large VLDL
L-HDL-CE%,0.80 [0.76-0.84],3.205e-11,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.80 [0.75-0.84],1.337e-09,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
