Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.36 [2.05-2.72],1.289e-27,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,2.32 [1.92-2.79],2.351e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,2.27 [2.00-2.57],1.076e-32,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.26 [1.98-2.59],2.952e-27,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,2.16 [1.93-2.41],1.171e-35,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.09 [1.87-2.33],3.388e-34,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,2.01 [1.82-2.22],5.194e-40,***,Glucose-lactate
M-LDL-TG%,1.98 [1.78-2.20],6.087e-31,***,Triglycerides to Total-Lipids in Medium LDL percentage
Glu,1.98 [1.77-2.20],7.868e-29,***,Glucose
XS-VLDL-PL%,1.87 [1.66-2.10],1.953e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Sc-ala,1.70 [1.53-1.90],5.822e-17,***,Spectrometer-corrected alanine
L-HDL-PL%,1.66 [1.49-1.84],7.869e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.64 [1.46-1.84],1.218e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.63 [1.46-1.83],3.274e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.63 [1.45-1.83],4.358e-11,***,Phospholipids to Total-Lipids in IDL percentage
Ala,1.55 [1.39-1.74],2.567e-09,***,Alanine
XXL-VLDL-PL%,1.54 [1.34-1.76],5.601e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.50 [1.31-1.72],4.935e-04,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-C%,0.75 [0.68-0.82],3.248e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC%,0.72 [0.65-0.79],4.784e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-C,0.71 [0.63-0.80],0.004,**,Cholesterol in Small HDL
L-LDL-CE%,0.69 [0.62-0.77],1.830e-06,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-P,0.69 [0.61-0.78],5.775e-04,***,Concentration of Small HDL Particles
XL-VLDL-FC,0.68 [0.60-0.78],0.011,*,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE%,0.68 [0.60-0.78],6.936e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC,0.68 [0.59-0.78],0.007,**,Free Cholesterol in Large VLDL
XS-VLDL-FC%,0.68 [0.62-0.75],8.212e-11,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL%,0.67 [0.62-0.74],2.952e-12,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
HDL-C,0.66 [0.57-0.77],0.009,**,HDL Cholesterol
L-HDL-FC%,0.66 [0.61-0.72],7.499e-17,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-P,0.66 [0.57-0.75],3.375e-04,***,Concentration of HDL Particles
S-HDL-FC,0.66 [0.58-0.74],1.099e-05,***,Free Cholesterol in Small HDL
M-VLDL-CE%,0.65 [0.61-0.70],3.859e-29,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
SFA,0.63 [0.56-0.72],4.199e-08,***,Saturated Fatty Acids
VLDL-L,0.62 [0.55-0.71],1.860e-08,***,Total-Lipids in VLDL
L-VLDL-C%,0.62 [0.55-0.70],7.092e-09,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-CE%,0.61 [0.55-0.69],1.095e-11,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Total-FA,0.61 [0.54-0.68],5.160e-11,***,Total-Fatty Acids
S-VLDL-P,0.60 [0.53-0.69],2.370e-07,***,Concentration of Small VLDL Particles
LA%,0.60 [0.54-0.67],1.299e-14,***,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-C,0.60 [0.52-0.69],9.366e-08,***,Cholesterol in Large VLDL
M-HDL-FC%,0.60 [0.54-0.67],1.054e-14,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-CE%,0.60 [0.53-0.67],1.483e-11,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-FC%,0.59 [0.52-0.68],3.623e-09,***,Free Cholesterol to Total-Lipids in Small HDL percentage
HDL-FC,0.58 [0.50-0.68],5.224e-06,***,Free Cholesterol in HDL
S-VLDL-CE%,0.58 [0.53-0.64],2.275e-21,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.58 [0.53-0.64],4.261e-24,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-C,0.58 [0.50-0.67],5.951e-09,***,Cholesterol in Very Large VLDL
M-VLDL-C%,0.58 [0.53-0.63],1.421e-30,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-L,0.57 [0.48-0.69],1.362e-04,***,Total-Lipids in Very Large HDL
S-VLDL-L,0.57 [0.50-0.66],6.450e-11,***,Total-Lipids in Small VLDL
Total-P,0.57 [0.50-0.66],1.535e-10,***,Total-Concentration of Lipoprotein Particles
S-LDL-CE%,0.57 [0.51-0.63],9.186e-20,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-VLDL-FC%,0.57 [0.49-0.65],1.241e-10,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC,0.56 [0.48-0.65],5.174e-08,***,Free Cholesterol in Very Large HDL
Phosphoglyc,0.55 [0.49-0.63],3.845e-16,***,Phosphoglycerides
VLDL-PL,0.55 [0.49-0.63],6.187e-13,***,Phospholipids in VLDL
XL-VLDL-CE%,0.55 [0.48-0.63],5.391e-14,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,0.54 [0.50-0.59],2.881e-39,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.54 [0.49-0.60],1.352e-32,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-C%,0.54 [0.49-0.59],1.016e-36,***,Cholesterol to Total-Lipids in IDL percentage
PC,0.54 [0.48-0.61],1.449e-17,***,Phosphatidylcholines
S-VLDL-C%,0.53 [0.48-0.59],2.814e-29,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-VLDL-CE,0.53 [0.46-0.61],4.264e-13,***,Cholesteryl Esters in Large VLDL
IDL-CE%,0.53 [0.48-0.58],1.217e-37,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-C%,0.53 [0.46-0.61],1.344e-13,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-C%,0.52 [0.47-0.57],1.019e-39,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-CE,0.52 [0.43-0.62],7.389e-07,***,Cholesteryl Esters in Very Large HDL
M-VLDL-PL%,0.52 [0.47-0.57],1.456e-41,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-C,0.52 [0.43-0.62],1.301e-07,***,Cholesterol in Very Large HDL
Cholines,0.51 [0.45-0.58],4.414e-22,***,Total-Cholines
S-LDL-C%,0.51 [0.47-0.56],3.517e-42,***,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.51 [0.46-0.56],4.772e-39,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.50 [0.46-0.55],2.687e-42,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-L,0.50 [0.44-0.57],5.264e-20,***,Total-Lipids in Medium VLDL
XL-VLDL-CE,0.50 [0.43-0.58],1.424e-15,***,Cholesteryl Esters in Very Large VLDL
S-VLDL-FC%,0.50 [0.45-0.55],2.685e-35,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-FC,0.50 [0.43-0.57],4.821e-18,***,Free Cholesterol in VLDL
PUFA,0.50 [0.44-0.56],9.120e-25,***,Polyunsaturated Fatty Acids
