Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.27 [1.20-1.34],2.592e-12,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.25 [1.19-1.32],1.369e-11,***,Glycoprotein Acetyls
M-VLDL-TG%,1.19 [1.13-1.26],4.717e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,1.19 [1.12-1.27],0.008,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-PL%,1.17 [1.11-1.23],1.792e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.17 [1.11-1.23],0.002,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,1.16 [1.10-1.23],0.044,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.16 [1.10-1.23],0.004,**,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-FC%,0.88 [0.84-0.92],0.030,*,Free Cholesterol to Total-Lipids in Large HDL percentage
Total-CE,0.87 [0.83-0.92],0.039,*,Total-Esterified Cholesterol
IDL-CE,0.87 [0.83-0.92],0.031,*,Cholesteryl Esters in IDL
L-LDL-FC%,0.87 [0.83-0.91],0.006,**,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-L,0.87 [0.83-0.92],0.024,*,Total-Lipids in IDL
M-VLDL-CE%,0.87 [0.83-0.91],1.917e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,0.87 [0.83-0.91],0.002,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.87 [0.83-0.91],0.002,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-C,0.87 [0.82-0.91],0.012,*,Cholesterol in IDL
XS-VLDL-CE,0.87 [0.82-0.91],0.036,*,Cholesteryl Esters in Very Small VLDL
M-VLDL-PL%,0.87 [0.82-0.91],0.002,**,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,0.87 [0.82-0.91],0.009,**,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-PL,0.86 [0.82-0.91],0.015,*,Phospholipids in IDL
S-VLDL-FC%,0.86 [0.82-0.91],0.002,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
Omega-3,0.86 [0.82-0.91],0.015,*,Omega-3 Fatty Acids
IDL-FC,0.86 [0.82-0.91],0.003,**,Free Cholesterol in IDL
M-VLDL-C%,0.86 [0.82-0.90],6.946e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.86 [0.82-0.90],1.218e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-CE,0.85 [0.80-0.91],0.044,*,Cholesteryl Esters in HDL
DHA%,0.85 [0.81-0.90],3.152e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-C,0.85 [0.80-0.90],0.016,*,HDL Cholesterol
XL-VLDL-CE%,0.85 [0.80-0.90],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.85 [0.80-0.89],1.845e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
PUFA%,0.85 [0.80-0.89],8.963e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.84 [0.80-0.89],2.740e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.84 [0.79-0.89],2.032e-04,***,Docosahexaenoic Acid
XL-VLDL-FC%,0.84 [0.79-0.89],2.433e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.84 [0.79-0.89],2.303e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Val,0.83 [0.79-0.88],6.601e-05,***,Valine
HDL-FC,0.83 [0.78-0.89],0.002,**,Free Cholesterol in HDL
S-HDL-FC%,0.83 [0.79-0.88],1.854e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-FC%,0.83 [0.78-0.87],1.440e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-PL,0.83 [0.78-0.88],0.002,**,Phospholipids in Large HDL
HDL-size,0.81 [0.76-0.87],1.365e-04,***,Average Diameter for HDL Particles
L-HDL-L,0.81 [0.76-0.87],7.648e-05,***,Total-Lipids in Large HDL
PUFA/MUFA,0.80 [0.76-0.85],1.038e-10,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-FC,0.79 [0.75-0.84],3.728e-08,***,Free Cholesterol in Very Large HDL
L-HDL-C,0.79 [0.74-0.85],2.024e-06,***,Cholesterol in Large HDL
L-HDL-CE,0.79 [0.74-0.85],2.172e-06,***,Cholesteryl Esters in Large HDL
L-HDL-FC,0.79 [0.74-0.84],1.996e-06,***,Free Cholesterol in Large HDL
L-HDL-P,0.79 [0.74-0.84],2.743e-06,***,Concentration of Large HDL Particles
Unsaturation,0.79 [0.75-0.83],1.078e-13,***,Degree of Unsaturation
XL-HDL-PL,0.78 [0.73-0.84],1.563e-07,***,Phospholipids in Very Large HDL
XL-HDL-L,0.77 [0.72-0.83],9.803e-09,***,Total-Lipids in Very Large HDL
XL-HDL-P,0.76 [0.71-0.82],1.918e-09,***,Concentration of Very Large HDL Particles
XL-HDL-C,0.76 [0.71-0.82],5.372e-10,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.76 [0.71-0.81],5.678e-10,***,Cholesteryl Esters in Very Large HDL
