Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.21 [1.11-1.32],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.19 [1.09-1.29],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.13 [1.03-1.24],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,1.04 [0.95-1.13],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.00 [0.92-1.10],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-CE%,0.80 [0.73-0.86],0.009,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
IDL-CE%,0.80 [0.73-0.86],0.007,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-L,0.78 [0.72-0.85],0.011,*,Total-Lipids in Small HDL
M-VLDL-PL,0.78 [0.71-0.86],0.027,*,Phospholipids in Medium VLDL
M-VLDL-FC,0.78 [0.71-0.85],0.020,*,Free Cholesterol in Medium VLDL
Total-FA,0.78 [0.71-0.85],0.012,*,Total-Fatty Acids
S-HDL-CE,0.77 [0.71-0.85],0.002,**,Cholesteryl Esters in Small HDL
S-VLDL-FC,0.77 [0.70-0.85],0.007,**,Free Cholesterol in Small VLDL
HDL-P,0.77 [0.70-0.85],0.020,*,Concentration of HDL Particles
L-LDL-C%,0.77 [0.71-0.84],1.590e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C,0.76 [0.70-0.84],0.002,**,Cholesterol in Medium VLDL
M-VLDL-CE,0.76 [0.70-0.84],0.002,**,Cholesteryl Esters in Medium VLDL
IDL-P,0.76 [0.70-0.84],0.001,**,Concentration of IDL Particles
S-HDL-C,0.76 [0.70-0.83],3.649e-04,***,Cholesterol in Small HDL
IDL-FC,0.76 [0.69-0.83],7.569e-04,***,Free Cholesterol in IDL
S-HDL-P,0.76 [0.69-0.83],3.785e-04,***,Concentration of Small HDL Particles
ApoB,0.76 [0.69-0.83],1.980e-04,***,Apolipoprotein B
Remnant-C,0.76 [0.69-0.83],9.592e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-P,0.75 [0.69-0.83],5.453e-04,***,Concentration of LDL Particles
S-LDL-PL,0.75 [0.69-0.83],1.976e-04,***,Phospholipids in Small LDL
S-HDL-FC,0.75 [0.69-0.83],3.046e-04,***,Free Cholesterol in Small HDL
M-LDL-CE,0.75 [0.69-0.82],1.546e-04,***,Cholesteryl Esters in Medium LDL
S-LDL-FC,0.75 [0.69-0.82],6.879e-05,***,Free Cholesterol in Small LDL
S-LDL-CE,0.75 [0.69-0.82],2.062e-04,***,Cholesteryl Esters in Small LDL
Omega-3,0.75 [0.68-0.83],0.001,**,Omega-3 Fatty Acids
S-LDL-L,0.75 [0.68-0.82],7.626e-05,***,Total-Lipids in Small LDL
S-LDL-C,0.75 [0.68-0.82],4.868e-05,***,Cholesterol in Small LDL
M-LDL-C,0.75 [0.68-0.82],2.503e-05,***,Cholesterol in Medium LDL
M-LDL-L,0.75 [0.68-0.81],1.969e-05,***,Total-Lipids in Medium LDL
IDL-PL,0.74 [0.68-0.82],7.343e-05,***,Phospholipids in IDL
Total-P,0.74 [0.68-0.82],2.437e-04,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,0.74 [0.68-0.81],5.033e-05,***,Phosphoglycerides
SM,0.74 [0.68-0.82],1.020e-04,***,Sphingomyelins
PC,0.74 [0.68-0.81],5.147e-05,***,Phosphatidylcholines
Non-HDL-C,0.74 [0.68-0.81],1.649e-06,***,Total-Cholesterol Minus HDL-C
LA,0.74 [0.68-0.81],5.458e-06,***,Linoleic Acid
Total-L,0.74 [0.68-0.81],3.413e-06,***,Total-Lipids in Lipoprotein Particles
L-LDL-P,0.74 [0.67-0.81],4.769e-05,***,Concentration of Large LDL Particles
Clinical LDL-C,0.74 [0.68-0.80],5.784e-07,***,Clinical LDL Cholesterol
IDL-L,0.74 [0.67-0.81],4.297e-06,***,Total-Lipids in IDL
DHA,0.74 [0.67-0.81],5.682e-04,***,Docosahexaenoic Acid
IDL-C,0.74 [0.67-0.81],3.869e-06,***,Cholesterol in IDL
M-LDL-PL,0.74 [0.67-0.81],8.423e-06,***,Phospholipids in Medium LDL
LDL-L,0.73 [0.67-0.80],5.264e-07,***,Total-Lipids in LDL
LDL-PL,0.73 [0.67-0.80],1.904e-06,***,Phospholipids in LDL
M-LDL-FC,0.73 [0.67-0.80],4.201e-06,***,Free Cholesterol in Medium LDL
LDL-FC,0.73 [0.67-0.80],2.062e-06,***,Free Cholesterol in LDL
L-LDL-PL,0.73 [0.67-0.80],2.275e-06,***,Phospholipids in Large LDL
Cholines,0.73 [0.67-0.80],6.562e-06,***,Total-Cholines
