Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL,1.29 [1.20-1.39],3.167e-06,***,Phospholipids in Medium HDL
M-HDL-L,1.29 [1.20-1.39],6.972e-06,***,Total-Lipids in Medium HDL
M-HDL-P,1.29 [1.20-1.39],5.463e-06,***,Concentration of Medium HDL Particles
M-HDL-FC,1.29 [1.19-1.39],1.774e-05,***,Free Cholesterol in Medium HDL
HDL-PL,1.29 [1.19-1.39],5.169e-05,***,Phospholipids in HDL
ApoA1,1.28 [1.19-1.39],3.742e-05,***,Apolipoprotein A1
HDL-L,1.28 [1.18-1.39],1.721e-04,***,Total-Lipids in HDL
M-HDL-C,1.28 [1.18-1.38],6.469e-05,***,Cholesterol in Medium HDL
M-HDL-CE,1.27 [1.18-1.38],9.202e-05,***,Cholesteryl Esters in Medium HDL
HDL-P,1.26 [1.17-1.36],1.657e-04,***,Concentration of HDL Particles
HDL-FC,1.25 [1.16-1.36],0.005,**,Free Cholesterol in HDL
HDL-C,1.25 [1.16-1.36],0.007,**,HDL Cholesterol
HDL-CE,1.25 [1.15-1.35],0.011,*,Cholesteryl Esters in HDL
Total-P,1.24 [1.16-1.34],0.002,**,Total-Concentration of Lipoprotein Particles
S-HDL-PL,1.24 [1.15-1.33],0.002,**,Phospholipids in Small HDL
S-HDL-L,1.22 [1.13-1.31],0.018,*,Total-Lipids in Small HDL
S-HDL-FC,1.22 [1.13-1.31],0.027,*,Free Cholesterol in Small HDL
M-HDL-TG%,0.98 [0.91-1.06],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,0.96 [0.89-1.03],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,0.95 [0.88-1.03],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.94 [0.87-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-PL%,0.93 [0.86-1.00],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
