Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,2.41 [2.22-2.60],9.360e-100,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,2.40 [2.21-2.60],1.805e-92,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,2.37 [2.12-2.65],3.111e-48,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-TG%,2.32 [2.16-2.50],2.306e-112,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.13 [2.00-2.28],1.841e-112,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.96 [1.84-2.09],2.330e-93,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.87 [1.76-1.99],1.573e-83,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.84 [1.72-1.97],4.807e-65,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.79 [1.68-1.92],4.996e-63,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.75 [1.63-1.87],2.211e-53,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.70 [1.60-1.80],5.115e-62,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-PL%,1.64 [1.52-1.77],2.401e-32,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.58 [1.46-1.71],1.079e-26,***,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.57 [1.45-1.70],1.151e-23,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-TG%,1.50 [1.41-1.60],6.176e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
DHA%,1.42 [1.33-1.52],2.719e-19,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-FC%,1.40 [1.31-1.51],1.085e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-3%,1.40 [1.31-1.50],1.283e-16,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.33 [1.25-1.43],1.020e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,1.24 [1.16-1.33],1.120e-04,***,Glutamine
Creatinine,1.24 [1.16-1.33],1.063e-04,***,Creatinine
XXL-VLDL-FC%,1.21 [1.14-1.30],0.002,**,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,1.20 [1.13-1.29],0.010,*,Spectrometer-corrected alanine
M-LDL-FC%,0.84 [0.79-0.90],0.019,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.80 [0.76-0.85],2.226e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-TG,0.80 [0.75-0.87],0.002,**,Triglycerides in Medium HDL
3-Hydroxybutyrate,0.80 [0.74-0.87],0.029,*,3-Hydroxybutyrate
XL-HDL-CE%,0.80 [0.75-0.85],3.470e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG,0.79 [0.74-0.85],2.742e-04,***,Triglycerides in Very Small VLDL
LDL-size,0.79 [0.74-0.84],3.995e-07,***,Average Diameter for LDL Particles
HDL-TG,0.79 [0.73-0.85],7.740e-05,***,Triglycerides in HDL
S-VLDL-TG,0.79 [0.73-0.85],4.224e-05,***,Triglycerides in Small VLDL
L-VLDL-FC%,0.78 [0.73-0.84],5.546e-06,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-TG,0.75 [0.70-0.81],5.989e-08,***,Triglycerides in Very Large VLDL
SFA%,0.75 [0.70-0.80],1.449e-11,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-CE%,0.75 [0.70-0.81],1.751e-08,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-TG,0.74 [0.68-0.80],1.893e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,0.74 [0.68-0.79],2.008e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-HDL-C%,0.73 [0.70-0.77],1.578e-24,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-CE,0.73 [0.67-0.79],7.268e-10,***,Cholesteryl Esters in Medium HDL
XXL-VLDL-P,0.73 [0.67-0.79],5.058e-10,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-HDL-PL,0.73 [0.67-0.78],6.216e-11,***,Phospholipids in Medium HDL
IDL-FC%,0.73 [0.68-0.77],4.373e-21,***,Free Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.73 [0.68-0.77],6.246e-19,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XXL-VLDL-L,0.71 [0.66-0.77],1.768e-12,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
Omega-6/Omega-3,0.71 [0.66-0.77],3.107e-15,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-TG,0.71 [0.65-0.77],1.590e-10,***,Triglycerides in Large HDL
M-HDL-L,0.71 [0.66-0.77],1.601e-13,***,Total-Lipids in Medium HDL
VLDL-TG,0.70 [0.65-0.76],3.106e-15,***,Triglycerides in VLDL
M-HDL-C,0.70 [0.65-0.76],3.856e-13,***,Cholesterol in Medium HDL
Total-TG,0.70 [0.65-0.75],3.549e-16,***,Total-Triglycerides
XXL-VLDL-FC,0.70 [0.64-0.75],5.652e-14,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
HDL-size,0.70 [0.63-0.76],9.948e-09,***,Average Diameter for HDL Particles
L-VLDL-TG,0.69 [0.64-0.75],1.592e-15,***,Triglycerides in Large VLDL
M-LDL-TG,0.69 [0.63-0.74],2.000e-15,***,Triglycerides in Medium LDL
S-LDL-TG,0.68 [0.63-0.74],8.485e-16,***,Triglycerides in Small LDL
IDL-TG,0.68 [0.63-0.74],3.255e-16,***,Triglycerides in IDL
