Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,2.22 [2.15-2.29],0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,2.21 [2.15-2.27],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,2.20 [2.13-2.26],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG%,2.06 [1.98-2.15],5.129e-269,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-TG%,2.05 [2.00-2.11],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.91 [1.86-1.96],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.82 [1.78-1.87],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.70 [1.66-1.74],0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.70 [1.65-1.74],0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.64 [1.59-1.68],1.762e-285,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.61 [1.57-1.65],4.878e-267,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.54 [1.49-1.58],6.159e-165,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,1.51 [1.46-1.55],1.340e-152,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-LDL-TG%,1.50 [1.46-1.54],3.712e-207,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.44 [1.40-1.48],3.517e-129,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.36 [1.32-1.40],1.249e-94,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.31 [1.28-1.35],5.397e-87,***,Phospholipids to Total-Lipids in Medium HDL percentage
DHA%,1.28 [1.25-1.31],2.267e-70,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.28 [1.24-1.31],2.272e-66,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
