Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.09 [1.07-1.11],8.634e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.09 [1.07-1.11],3.531e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.08 [1.06-1.10],1.851e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.08 [1.06-1.10],1.722e-09,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.08 [1.06-1.10],2.884e-10,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.07 [1.05-1.09],3.615e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.06 [1.04-1.08],2.726e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.06 [1.04-1.08],1.002e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.06 [1.04-1.08],0.004,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.06 [1.04-1.08],0.003,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.95 [0.93-0.97],0.043,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,0.95 [0.93-0.97],0.046,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-C%,0.95 [0.93-0.97],0.046,*,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-FC,0.95 [0.93-0.97],0.030,*,Free Cholesterol in Small VLDL
M-VLDL-FC,0.95 [0.93-0.97],0.026,*,Free Cholesterol in Medium VLDL
XS-VLDL-CE,0.95 [0.93-0.97],0.039,*,Cholesteryl Esters in Very Small VLDL
S-HDL-C%,0.95 [0.93-0.97],0.006,**,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-P,0.95 [0.93-0.97],0.005,**,Concentration of Small LDL Particles
M-HDL-C%,0.95 [0.93-0.97],0.012,*,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-L,0.95 [0.93-0.96],0.003,**,Total-Lipids in Small HDL
M-HDL-FC,0.95 [0.93-0.97],0.049,*,Free Cholesterol in Medium HDL
M-HDL-CE,0.95 [0.93-0.97],0.025,*,Cholesteryl Esters in Medium HDL
PUFA/MUFA,0.95 [0.93-0.96],0.014,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
