Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.13 [1.08-1.17],0.003,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,1.06 [1.02-1.12],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,1.05 [0.99-1.12],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC%,1.05 [1.00-1.10],1.000,,Free Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,1.02 [0.97-1.06],1.000,,Cholesteryl Esters to Total-Lipids in IDL percentage
Sc-ala,0.90 [0.87-0.94],0.045,*,Spectrometer-corrected alanine
S-HDL-FC,0.90 [0.86-0.93],0.021,*,Free Cholesterol in Small HDL
LDL-L,0.89 [0.86-0.93],0.032,*,Total-Lipids in LDL
Omega-3%,0.89 [0.85-0.93],0.020,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-CE,0.89 [0.85-0.93],0.024,*,Cholesteryl Esters in LDL
L-LDL-C,0.89 [0.85-0.93],0.033,*,Cholesterol in Large LDL
M-VLDL-L,0.89 [0.85-0.93],0.037,*,Total-Lipids in Medium VLDL
L-LDL-L,0.89 [0.85-0.93],0.012,*,Total-Lipids in Large LDL
Non-HDL-C,0.89 [0.85-0.93],0.009,**,Total-Cholesterol Minus HDL-C
VLDL-C,0.89 [0.85-0.93],0.013,*,VLDL Cholesterol
S-VLDL-CE,0.89 [0.85-0.93],0.029,*,Cholesteryl Esters in Small VLDL
L-LDL-CE,0.89 [0.85-0.92],0.009,**,Cholesteryl Esters in Large LDL
SM,0.89 [0.85-0.93],0.026,*,Sphingomyelins
S-LDL-PL,0.89 [0.85-0.93],0.021,*,Phospholipids in Small LDL
VLDL-CE,0.88 [0.85-0.93],0.015,*,Cholesteryl Esters in VLDL
M-VLDL-P,0.88 [0.84-0.93],0.041,*,Concentration of Medium VLDL Particles
ApoB,0.88 [0.85-0.92],0.012,*,Apolipoprotein B
VLDL-PL,0.88 [0.84-0.92],0.019,*,Phospholipids in VLDL
S-VLDL-C,0.88 [0.84-0.92],0.011,*,Cholesterol in Small VLDL
LDL-P,0.88 [0.84-0.92],0.022,*,Concentration of LDL Particles
VLDL-FC,0.88 [0.84-0.92],0.013,*,Free Cholesterol in VLDL
M-VLDL-PL,0.88 [0.84-0.92],0.010,*,Phospholipids in Medium VLDL
LA,0.88 [0.84-0.92],0.001,**,Linoleic Acid
M-VLDL-FC,0.88 [0.84-0.92],0.009,**,Free Cholesterol in Medium VLDL
Remnant-C,0.88 [0.84-0.92],0.002,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-P,0.88 [0.84-0.92],0.008,**,Concentration of Large LDL Particles
S-VLDL-FC,0.88 [0.84-0.92],0.003,**,Free Cholesterol in Small VLDL
MUFA,0.88 [0.84-0.92],9.173e-04,***,Monounsaturated Fatty Acids
S-VLDL-L,0.88 [0.84-0.92],9.961e-04,***,Total-Lipids in Small VLDL
IDL-L,0.87 [0.84-0.91],0.001,**,Total-Lipids in IDL
SFA,0.87 [0.84-0.91],3.126e-04,***,Saturated Fatty Acids
Total-CE,0.87 [0.83-0.91],5.856e-04,***,Total-Esterified Cholesterol
S-VLDL-PL,0.87 [0.83-0.91],7.228e-04,***,Phospholipids in Small VLDL
S-VLDL-P,0.87 [0.83-0.91],0.002,**,Concentration of Small VLDL Particles
Total-C,0.87 [0.83-0.91],2.461e-04,***,Total-Cholesterol
Cholines,0.87 [0.83-0.91],2.519e-05,***,Total-Cholines
Phosphoglyc,0.87 [0.83-0.91],7.062e-06,***,Phosphoglycerides
VLDL-P,0.87 [0.83-0.91],7.078e-04,***,Concentration of VLDL Particles
Omega-6,0.87 [0.83-0.90],9.438e-06,***,Omega-6 Fatty Acids
PC,0.87 [0.83-0.90],3.755e-06,***,Phosphatidylcholines
XS-VLDL-CE,0.87 [0.83-0.91],2.259e-04,***,Cholesteryl Esters in Very Small VLDL
Total-FC,0.87 [0.83-0.91],6.316e-05,***,Total-Free Cholesterol
M-LDL-TG,0.86 [0.82-0.91],0.002,**,Triglycerides in Medium LDL
Total-FA,0.86 [0.83-0.90],1.836e-06,***,Total-Fatty Acids
