Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.29 [1.23-1.36],4.981e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.29 [1.23-1.36],8.066e-17,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.26 [1.20-1.33],2.196e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.26 [1.19-1.33],2.998e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.25 [1.18-1.31],9.038e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.24 [1.17-1.30],3.464e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.22 [1.16-1.28],2.534e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.22 [1.15-1.28],9.292e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.22 [1.15-1.29],4.726e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,1.21 [1.15-1.28],9.367e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.21 [1.15-1.28],2.073e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,1.18 [1.11-1.25],0.036,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,1.17 [1.11-1.24],0.003,**,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,1.17 [1.11-1.24],0.009,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.16 [1.10-1.22],0.035,*,Triglycerides to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.16 [1.10-1.22],0.005,**,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.87 [0.83-0.92],0.021,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,0.87 [0.83-0.92],0.036,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
ApoB,0.87 [0.82-0.91],0.021,*,Apolipoprotein B
