Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.88 [1.65-2.14],1.147e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.80 [1.56-2.07],1.365e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.78 [1.58-2.01],1.988e-15,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.78 [1.55-2.04],1.053e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.68 [1.50-1.90],1.695e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-TG%,1.63 [1.38-1.94],0.005,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.63 [1.46-1.83],1.362e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.57 [1.38-1.78],8.315e-07,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.49 [1.32-1.68],3.053e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-PL%,1.42 [1.25-1.61],0.010,**,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-FC%,0.70 [0.63-0.78],7.093e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.70 [0.63-0.77],1.181e-07,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-L,0.69 [0.61-0.79],0.018,*,Total-Lipids in Medium VLDL
LA%,0.69 [0.61-0.77],2.452e-04,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,0.68 [0.63-0.75],1.743e-12,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,0.68 [0.59-0.79],0.031,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.68 [0.60-0.78],0.002,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-CE%,0.68 [0.61-0.76],3.096e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-VLDL-CE,0.68 [0.59-0.78],0.010,*,Cholesteryl Esters in Small VLDL
XS-VLDL-PL,0.67 [0.58-0.77],0.007,**,Phospholipids in Very Small VLDL
XL-VLDL-CE%,0.67 [0.58-0.77],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
S-VLDL-PL,0.66 [0.58-0.76],0.002,**,Phospholipids in Small VLDL
Total-P,0.66 [0.57-0.76],0.002,**,Total-Concentration of Lipoprotein Particles
XL-VLDL-C%,0.66 [0.57-0.76],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,0.66 [0.59-0.73],1.147e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-P,0.65 [0.57-0.75],8.303e-04,***,Concentration of Medium VLDL Particles
HDL-FC,0.65 [0.55-0.76],0.030,*,Free Cholesterol in HDL
Phosphoglyc,0.65 [0.57-0.74],2.308e-05,***,Phosphoglycerides
S-VLDL-C,0.65 [0.56-0.74],2.192e-04,***,Cholesterol in Small VLDL
M-LDL-C%,0.64 [0.58-0.71],1.375e-12,***,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.64 [0.56-0.73],1.614e-05,***,VLDL Cholesterol
S-LDL-C%,0.64 [0.58-0.71],4.889e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-C%,0.64 [0.58-0.71],1.858e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,0.64 [0.57-0.71],1.114e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-PL,0.64 [0.55-0.73],3.490e-05,***,Phospholipids in Medium VLDL
PUFA,0.63 [0.55-0.72],4.761e-07,***,Polyunsaturated Fatty Acids
PC,0.63 [0.55-0.72],1.482e-06,***,Phosphatidylcholines
XS-VLDL-L,0.63 [0.55-0.72],1.495e-05,***,Total-Lipids in Very Small VLDL
M-HDL-FC%,0.63 [0.56-0.71],4.858e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-VLDL-C%,0.62 [0.56-0.70],6.553e-11,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-P,0.62 [0.54-0.72],2.132e-05,***,Concentration of Very Small VLDL Particles
Cholines,0.62 [0.54-0.70],1.178e-07,***,Total-Cholines
IDL-C%,0.62 [0.56-0.68],1.141e-14,***,Cholesterol to Total-Lipids in IDL percentage
Omega-6,0.61 [0.54-0.70],2.054e-08,***,Omega-6 Fatty Acids
Total-L,0.61 [0.54-0.69],9.516e-10,***,Total-Lipids in Lipoprotein Particles
M-LDL-CE,0.61 [0.53-0.70],9.103e-08,***,Cholesteryl Esters in Medium LDL
S-LDL-P,0.61 [0.53-0.70],1.303e-06,***,Concentration of Small LDL Particles
M-LDL-L,0.61 [0.53-0.69],1.594e-08,***,Total-Lipids in Medium LDL
IDL-CE%,0.61 [0.55-0.68],9.582e-15,***,Cholesteryl Esters to Total-Lipids in IDL percentage
LA,0.61 [0.54-0.69],2.301e-09,***,Linoleic Acid
VLDL-CE,0.61 [0.53-0.70],1.259e-07,***,Cholesteryl Esters in VLDL
M-VLDL-FC%,0.61 [0.54-0.68],2.585e-14,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-FC,0.60 [0.52-0.70],8.266e-07,***,Free Cholesterol in Small VLDL
S-LDL-PL,0.60 [0.52-0.69],5.109e-08,***,Phospholipids in Small LDL
M-LDL-PL,0.60 [0.52-0.69],3.715e-08,***,Phospholipids in Medium LDL
M-VLDL-PL%,0.60 [0.54-0.67],6.499e-16,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-L,0.60 [0.52-0.69],2.396e-08,***,Total-Lipids in Small LDL
S-LDL-CE,0.60 [0.52-0.69],7.725e-08,***,Cholesteryl Esters in Small LDL
XS-VLDL-FC,0.60 [0.52-0.69],1.064e-06,***,Free Cholesterol in Very Small VLDL
M-VLDL-FC,0.60 [0.52-0.69],3.144e-07,***,Free Cholesterol in Medium VLDL
Total-PL,0.60 [0.52-0.68],6.704e-10,***,Total-Phospholipids in Lipoprotein Particles
M-LDL-C,0.59 [0.52-0.68],2.069e-09,***,Cholesterol in Medium LDL
M-LDL-P,0.59 [0.51-0.68],1.252e-07,***,Concentration of Medium LDL Particles
S-LDL-C,0.58 [0.51-0.67],1.729e-09,***,Cholesterol in Small LDL
LDL-L,0.58 [0.52-0.66],1.471e-12,***,Total-Lipids in LDL
S-VLDL-FC%,0.58 [0.52-0.65],3.483e-15,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-CE,0.58 [0.51-0.66],7.668e-12,***,Cholesteryl Esters in LDL
XS-VLDL-C%,0.58 [0.52-0.64],8.568e-18,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.58 [0.52-0.64],2.143e-18,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
LDL-C,0.57 [0.51-0.65],2.518e-13,***,LDL Cholesterol
ApoB,0.57 [0.50-0.65],3.299e-11,***,Apolipoprotein B
SM,0.57 [0.50-0.66],3.229e-10,***,Sphingomyelins
S-LDL-FC,0.57 [0.50-0.65],3.395e-11,***,Free Cholesterol in Small LDL
LDL-P,0.57 [0.49-0.66],2.694e-09,***,Concentration of LDL Particles
S-VLDL-PL%,0.56 [0.50-0.64],1.176e-14,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-P,0.56 [0.49-0.65],1.594e-09,***,Concentration of Large LDL Particles
Non-HDL-C,0.56 [0.50-0.63],3.469e-15,***,Total-Cholesterol Minus HDL-C
L-LDL-L,0.56 [0.49-0.64],5.227e-14,***,Total-Lipids in Large LDL
L-LDL-CE,0.56 [0.49-0.64],6.141e-13,***,Cholesteryl Esters in Large LDL
LDL-PL,0.56 [0.49-0.64],1.050e-12,***,Phospholipids in LDL
Clinical LDL-C,0.56 [0.50-0.63],2.356e-16,***,Clinical LDL Cholesterol
M-LDL-FC,0.56 [0.49-0.64],6.775e-12,***,Free Cholesterol in Medium LDL
L-LDL-C,0.55 [0.49-0.63],2.101e-14,***,Cholesterol in Large LDL
Remnant-C,0.55 [0.48-0.63],7.941e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-C,0.55 [0.48-0.63],1.155e-11,***,Cholesterol in Medium VLDL
Total-C,0.55 [0.48-0.62],5.276e-17,***,Total-Cholesterol
Total-CE,0.54 [0.48-0.62],5.674e-17,***,Total-Esterified Cholesterol
Total-FC,0.54 [0.48-0.62],2.319e-15,***,Total-Free Cholesterol
LDL-FC,0.53 [0.47-0.61],4.157e-15,***,Free Cholesterol in LDL
L-LDL-PL,0.53 [0.46-0.61],6.998e-15,***,Phospholipids in Large LDL
