Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,2.75 [2.57-2.93],3.316e-194,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-TG%,2.70 [2.57-2.83],0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.68 [2.56-2.81],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,2.58 [2.47-2.69],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.35 [2.26-2.44],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,2.18 [2.10-2.26],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
Glu-lactate,2.13 [2.06-2.20],0.000e+00,***,Glucose-lactate
Glu,2.11 [2.03-2.19],0.000e+00,***,Glucose
M-LDL-TG%,2.06 [1.99-2.14],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,2.01 [1.93-2.10],1.294e-253,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Sc-ala,1.94 [1.87-2.01],1.445e-268,***,Spectrometer-corrected alanine
L-HDL-PL%,1.83 [1.77-1.90],6.145e-240,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.78 [1.72-1.85],7.865e-190,***,Triglycerides to Total-Lipids in Small LDL percentage
Ala,1.76 [1.70-1.83],7.019e-186,***,Alanine
IDL-PL%,1.72 [1.65-1.78],1.408e-152,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-TG%,1.70 [1.62-1.78],1.272e-107,***,Triglycerides to Total-Lipids in Large VLDL percentage
MUFA%,1.53 [1.46-1.59],9.056e-78,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,1.49 [1.43-1.55],4.498e-81,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-FC%,1.47 [1.41-1.53],8.406e-64,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.46 [1.40-1.52],1.438e-74,***,Phospholipids to Total-Lipids in Medium HDL percentage
XXL-VLDL-PL%,1.43 [1.36-1.49],9.398e-47,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-PL%,1.33 [1.27-1.38],2.071e-32,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-TG%,1.31 [1.26-1.37],1.996e-34,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.30 [1.25-1.36],3.748e-27,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.27 [1.22-1.33],5.071e-24,***,Triglycerides to Phosphoglycerides ratio
Val,1.27 [1.22-1.32],1.460e-26,***,Valine
L-HDL-TG%,1.26 [1.21-1.31],2.545e-22,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-PL%,1.24 [1.19-1.30],5.118e-19,***,Phospholipids to Total-Lipids in Small HDL percentage
Citrate,1.24 [1.19-1.29],1.888e-21,***,Citrate
