Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,2.13 [2.08-2.18],0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,2.11 [2.05-2.17],0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,2.10 [2.05-2.16],0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.98 [1.94-2.03],0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.96 [1.90-2.03],0.000e+00,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG%,1.86 [1.81-1.90],0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.77 [1.73-1.81],0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.68 [1.64-1.71],0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.64 [1.61-1.68],0.000e+00,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-PL%,1.54 [1.51-1.58],4.646e-284,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.54 [1.51-1.58],5.410e-285,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.50 [1.46-1.54],1.020e-186,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.49 [1.45-1.52],1.283e-251,***,Triglycerides to Total-Lipids in Small LDL percentage
L-VLDL-TG%,1.46 [1.42-1.50],9.549e-172,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.39 [1.35-1.42],5.468e-137,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-HDL-FC%,1.35 [1.32-1.39],1.440e-114,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.31 [1.28-1.35],2.670e-111,***,Phospholipids to Total-Lipids in Medium HDL percentage
Omega-3%,1.23 [1.20-1.26],2.806e-60,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.22 [1.19-1.25],1.918e-57,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
MUFA%,1.19 [1.16-1.22],5.363e-37,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.18 [1.15-1.21],1.406e-37,***,Creatinine
S-HDL-PL%,1.17 [1.15-1.20],6.080e-33,***,Phospholipids to Total-Lipids in Small HDL percentage
Sc-ala,1.16 [1.13-1.19],5.893e-31,***,Spectrometer-corrected alanine
