Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [1.08-1.15],3.120e-07,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.11 [1.07-1.14],1.497e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.10 [1.07-1.14],0.001,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.10 [1.06-1.13],0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.10 [1.06-1.13],7.207e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.09 [1.06-1.13],0.025,*,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.09 [1.06-1.12],0.006,**,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-C%,0.92 [0.90-0.95],0.033,*,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.92 [0.89-0.95],0.045,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-P,0.92 [0.89-0.95],0.047,*,Concentration of LDL Particles
S-LDL-CE,0.92 [0.89-0.95],0.042,*,Cholesteryl Esters in Small LDL
M-VLDL-PL%,0.92 [0.89-0.95],0.011,*,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-P,0.92 [0.89-0.95],0.026,*,Concentration of Small LDL Particles
M-LDL-L,0.92 [0.89-0.95],0.018,*,Total-Lipids in Medium LDL
S-VLDL-C%,0.92 [0.89-0.95],0.008,**,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-C%,0.92 [0.89-0.95],0.007,**,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE,0.92 [0.89-0.95],0.028,*,Cholesteryl Esters in Very Small VLDL
ApoB,0.92 [0.89-0.95],0.009,**,Apolipoprotein B
M-LDL-P,0.92 [0.89-0.95],0.012,*,Concentration of Medium LDL Particles
M-VLDL-C,0.92 [0.89-0.95],0.009,**,Cholesterol in Medium VLDL
M-LDL-C,0.92 [0.89-0.95],0.007,**,Cholesterol in Medium LDL
M-LDL-PL,0.92 [0.89-0.95],0.008,**,Phospholipids in Medium LDL
S-LDL-L,0.92 [0.89-0.94],0.006,**,Total-Lipids in Small LDL
LDL-CE,0.91 [0.89-0.94],0.003,**,Cholesteryl Esters in LDL
Remnant-C,0.91 [0.89-0.94],0.002,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-FC,0.91 [0.89-0.94],0.002,**,Total-Free Cholesterol
S-VLDL-PL%,0.91 [0.88-0.94],0.003,**,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-C,0.91 [0.89-0.94],0.002,**,Cholesterol in Small LDL
S-LDL-PL,0.91 [0.89-0.94],0.001,**,Phospholipids in Small LDL
S-VLDL-FC%,0.91 [0.88-0.94],0.001,**,Free Cholesterol to Total-Lipids in Small VLDL percentage
LDL-L,0.91 [0.88-0.94],6.290e-04,***,Total-Lipids in LDL
L-LDL-CE,0.91 [0.88-0.94],9.084e-04,***,Cholesteryl Esters in Large LDL
Total-C,0.91 [0.88-0.94],8.208e-04,***,Total-Cholesterol
Non-HDL-C,0.91 [0.88-0.94],3.715e-04,***,Total-Cholesterol Minus HDL-C
LA%,0.91 [0.88-0.94],0.002,**,Linoleic Acid to Total-Fatty Acids percentage
Total-CE,0.91 [0.88-0.94],6.429e-04,***,Total-Esterified Cholesterol
LDL-C,0.91 [0.88-0.94],2.493e-04,***,LDL Cholesterol
L-LDL-L,0.91 [0.88-0.94],1.984e-04,***,Total-Lipids in Large LDL
M-VLDL-CE,0.91 [0.88-0.94],2.600e-04,***,Cholesteryl Esters in Medium VLDL
IDL-PL,0.91 [0.88-0.94],3.132e-04,***,Phospholipids in IDL
L-LDL-C,0.91 [0.88-0.94],9.654e-05,***,Cholesterol in Large LDL
XS-VLDL-C%,0.91 [0.88-0.93],3.718e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-PL,0.91 [0.88-0.93],7.621e-05,***,Phospholipids in LDL
Tyr,0.90 [0.88-0.93],3.382e-04,***,Tyrosine
XS-VLDL-CE%,0.90 [0.88-0.93],1.465e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.90 [0.88-0.93],9.998e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Clinical LDL-C,0.90 [0.88-0.93],6.609e-06,***,Clinical LDL Cholesterol
L-LDL-PL,0.90 [0.87-0.93],1.189e-05,***,Phospholipids in Large LDL
M-LDL-FC,0.90 [0.87-0.93],8.913e-06,***,Free Cholesterol in Medium LDL
IDL-CE%,0.90 [0.87-0.93],3.104e-07,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-FC,0.90 [0.87-0.93],5.187e-06,***,Free Cholesterol in Small LDL
IDL-L,0.90 [0.87-0.93],4.513e-06,***,Total-Lipids in IDL
IDL-C%,0.90 [0.87-0.92],5.136e-08,***,Cholesterol to Total-Lipids in IDL percentage
LDL-FC,0.90 [0.87-0.92],8.020e-07,***,Free Cholesterol in LDL
IDL-P,0.90 [0.87-0.92],9.621e-07,***,Concentration of IDL Particles
IDL-FC,0.90 [0.87-0.92],1.482e-06,***,Free Cholesterol in IDL
L-LDL-FC,0.89 [0.87-0.92],5.213e-07,***,Free Cholesterol in Large LDL
IDL-C,0.89 [0.86-0.92],9.826e-08,***,Cholesterol in IDL
IDL-CE,0.89 [0.86-0.92],6.946e-08,***,Cholesteryl Esters in IDL
