Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.56 [1.37-1.76],7.043e-07,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.43 [1.27-1.62],8.133e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
TG/PG,1.42 [1.26-1.60],0.002,**,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,1.41 [1.25-1.60],0.007,**,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-size,1.40 [1.23-1.58],0.027,*,Average Diameter for VLDL Particles
S-LDL-TG%,1.39 [1.25-1.56],9.708e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
Total-TG,1.39 [1.24-1.56],0.002,**,Total-Triglycerides
MUFA,1.39 [1.24-1.56],0.006,**,Monounsaturated Fatty Acids
S-HDL-TG,1.39 [1.25-1.54],3.241e-04,***,Triglycerides in Small HDL
VLDL-TG,1.39 [1.24-1.55],0.003,**,Triglycerides in VLDL
M-VLDL-TG%,1.38 [1.22-1.56],0.035,*,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.38 [1.23-1.54],0.008,**,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.37 [1.22-1.55],0.023,*,Glycoprotein Acetyls
XL-VLDL-TG,1.37 [1.23-1.52],0.001,**,Triglycerides in Very Large VLDL
XL-VLDL-L,1.36 [1.22-1.52],0.005,**,Total-Lipids in Very Large VLDL
L-LDL-TG%,1.35 [1.21-1.52],0.039,*,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG,1.35 [1.22-1.51],0.005,**,Triglycerides in Small VLDL
HDL-TG,1.35 [1.22-1.50],0.004,**,Triglycerides in HDL
XXL-VLDL-L,1.35 [1.21-1.50],0.010,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG,1.35 [1.22-1.50],0.003,**,Triglycerides in Medium HDL
XL-VLDL-P,1.34 [1.21-1.49],0.007,**,Concentration of Very Large VLDL Particles
XXL-VLDL-PL,1.34 [1.21-1.49],0.005,**,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-L,1.34 [1.20-1.50],0.040,*,Total-Lipids in Large VLDL
XXL-VLDL-P,1.34 [1.21-1.48],0.005,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-PL,1.34 [1.20-1.49],0.022,*,Phospholipids in Large VLDL
XXL-VLDL-C,1.34 [1.20-1.49],0.014,*,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,1.34 [1.20-1.49],0.017,*,Phospholipids in Very Large VLDL
L-VLDL-TG,1.34 [1.20-1.49],0.022,*,Triglycerides in Large VLDL
XXL-VLDL-FC,1.34 [1.20-1.48],0.010,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.33 [1.20-1.48],0.018,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-CE,1.33 [1.20-1.48],0.029,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG,1.33 [1.20-1.47],0.012,*,Triglycerides in Very Small VLDL
L-VLDL-P,1.32 [1.19-1.47],0.039,*,Concentration of Large VLDL Particles
XL-VLDL-FC,1.32 [1.19-1.47],0.046,*,Free Cholesterol in Very Large VLDL
S-LDL-TG,1.32 [1.19-1.47],0.017,*,Triglycerides in Small LDL
M-VLDL-CE%,0.76 [0.69-0.84],0.010,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-CE%,0.75 [0.67-0.83],0.047,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.75 [0.67-0.83],0.046,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,0.74 [0.67-0.83],0.014,*,Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-FC%,0.74 [0.68-0.82],2.874e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,0.74 [0.67-0.83],0.018,*,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-FC%,0.74 [0.66-0.83],0.028,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.73 [0.66-0.82],0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.73 [0.65-0.82],0.019,*,Phospholipids to Total-Lipids in Small VLDL percentage
Omega-6%,0.73 [0.65-0.82],0.008,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,0.73 [0.66-0.81],0.002,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,0.72 [0.65-0.81],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.71 [0.64-0.79],4.533e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-CE%,0.70 [0.62-0.79],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.70 [0.62-0.79],0.006,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA%,0.70 [0.63-0.78],1.031e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.65 [0.57-0.73],1.007e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
