Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.20 [1.16-1.24],8.846e-28,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,1.18 [1.14-1.22],8.213e-20,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,1.16 [1.13-1.20],3.976e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,1.16 [1.12-1.19],2.180e-17,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.15 [1.12-1.19],2.937e-16,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-TG%,1.15 [1.12-1.19],2.478e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.15 [1.12-1.18],1.637e-18,***,Triglycerides to Total-Lipids in IDL percentage
GlycA,1.15 [1.11-1.18],3.591e-15,***,Glycoprotein Acetyls
XL-VLDL-TG%,1.14 [1.11-1.18],3.080e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG%,1.14 [1.11-1.17],3.260e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,1.14 [1.11-1.17],3.635e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-LDL-TG%,1.14 [1.11-1.17],1.343e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.13 [1.10-1.17],7.285e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.13 [1.10-1.17],6.174e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-TG%,1.13 [1.10-1.17],8.489e-12,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.12 [1.09-1.16],2.005e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
VLDL-size,1.12 [1.09-1.15],1.305e-08,***,Average Diameter for VLDL Particles
M-HDL-TG%,1.12 [1.09-1.15],4.266e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG%,1.12 [1.09-1.15],1.329e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.12 [1.09-1.15],4.435e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.11 [1.08-1.15],1.163e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.09 [1.06-1.12],6.236e-05,***,Triglycerides in Small HDL
XL-VLDL-TG,1.09 [1.06-1.12],6.064e-05,***,Triglycerides in Very Large VLDL
XXL-VLDL-L,1.09 [1.06-1.12],8.245e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.09 [1.06-1.12],8.240e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,1.09 [1.06-1.12],1.560e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Creatinine,1.09 [1.06-1.12],0.013,*,Creatinine
XXL-VLDL-P,1.09 [1.06-1.12],3.507e-04,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-L,1.08 [1.05-1.12],0.002,**,Total-Lipids in Very Large VLDL
XL-VLDL-P,1.08 [1.05-1.11],0.003,**,Concentration of Very Large VLDL Particles
XXL-VLDL-FC,1.08 [1.05-1.11],0.002,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
