Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.90 [1.77-2.04],1.534e-63,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.87 [1.73-2.02],1.598e-49,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.81 [1.69-1.94],1.041e-56,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.76 [1.62-1.92],3.101e-32,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.75 [1.62-1.88],4.922e-43,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-VLDL-TG%,1.74 [1.60-1.90],1.266e-32,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.73 [1.61-1.85],3.537e-49,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.68 [1.56-1.81],1.690e-36,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.53 [1.37-1.70],2.437e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Creatinine,1.51 [1.41-1.62],5.000e-26,***,Creatinine
XXL-VLDL-PL%,1.48 [1.36-1.61],1.309e-13,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.47 [1.37-1.58],8.248e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.44 [1.34-1.55],3.150e-16,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-PL%,1.40 [1.30-1.50],3.931e-16,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,1.35 [1.25-1.45],1.474e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
MUFA%,1.32 [1.22-1.43],2.112e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.27 [1.17-1.38],0.004,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,1.25 [1.15-1.35],0.024,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.83 [0.78-0.89],0.007,**,Free Cholesterol to Total-Lipids in Small LDL percentage
L-HDL-CE%,0.83 [0.78-0.89],0.002,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,0.82 [0.76-0.88],0.039,*,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-FC%,0.81 [0.76-0.87],2.389e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-P,0.80 [0.74-0.87],0.033,*,Concentration of Large VLDL Particles
L-VLDL-C%,0.80 [0.74-0.87],0.007,**,Cholesterol to Total-Lipids in Large VLDL percentage
LDL-size,0.79 [0.74-0.85],1.293e-04,***,Average Diameter for LDL Particles
MUFA,0.79 [0.73-0.86],7.071e-04,***,Monounsaturated Fatty Acids
XL-HDL-CE%,0.79 [0.74-0.84],4.099e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-LDL-FC%,0.79 [0.74-0.84],1.639e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.79 [0.72-0.86],0.011,*,Docosahexaenoic Acid
XL-VLDL-PL%,0.79 [0.74-0.84],2.355e-06,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-HDL-C%,0.79 [0.74-0.84],3.878e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-L,0.78 [0.72-0.85],5.167e-04,***,Total-Lipids in Large VLDL
XL-VLDL-FC,0.78 [0.71-0.85],7.808e-04,***,Free Cholesterol in Very Large VLDL
M-VLDL-TG,0.77 [0.71-0.83],6.555e-05,***,Triglycerides in Medium VLDL
L-VLDL-FC,0.77 [0.71-0.84],1.970e-04,***,Free Cholesterol in Large VLDL
XL-VLDL-FC%,0.76 [0.69-0.83],1.248e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,0.76 [0.70-0.82],8.769e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
HDL-size,0.75 [0.68-0.83],0.015,*,Average Diameter for HDL Particles
XS-VLDL-FC%,0.73 [0.69-0.78],7.910e-19,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.73 [0.68-0.78],2.412e-14,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-P,0.73 [0.67-0.79],3.616e-08,***,Concentration of Small VLDL Particles
S-VLDL-CE%,0.73 [0.68-0.78],9.287e-15,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.72 [0.69-0.76],7.732e-31,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,0.72 [0.68-0.76],1.051e-25,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-CE%,0.72 [0.66-0.78],2.254e-09,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
