Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.25 [1.18-1.33],9.858e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.25 [1.18-1.32],4.680e-10,***,Triglycerides to Total-Lipids in IDL percentage
XL-VLDL-TG%,1.24 [1.15-1.34],0.005,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.24 [1.17-1.32],3.204e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.23 [1.17-1.30],1.045e-08,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.22 [1.16-1.29],1.069e-07,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.22 [1.15-1.30],6.561e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.19 [1.13-1.26],3.201e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.19 [1.13-1.26],1.277e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.19 [1.11-1.27],0.024,*,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.18 [1.11-1.25],0.007,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.17 [1.11-1.24],0.012,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.87 [0.83-0.91],0.001,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LDL-C,0.86 [0.81-0.91],0.044,*,LDL Cholesterol
L-HDL-FC%,0.86 [0.82-0.90],1.140e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Non-HDL-C,0.86 [0.81-0.91],0.027,*,Total-Cholesterol Minus HDL-C
L-LDL-L,0.86 [0.81-0.91],0.024,*,Total-Lipids in Large LDL
IDL-P,0.85 [0.80-0.90],0.033,*,Concentration of IDL Particles
L-LDL-C,0.85 [0.80-0.90],0.006,**,Cholesterol in Large LDL
L-HDL-C%,0.85 [0.81-0.89],1.132e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL,0.85 [0.80-0.90],0.008,**,Phospholipids in Large LDL
Clinical LDL-C,0.85 [0.80-0.90],0.001,**,Clinical LDL Cholesterol
Total-FC,0.85 [0.80-0.90],0.003,**,Total-Free Cholesterol
M-VLDL-CE%,0.84 [0.81-0.88],1.742e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA%,0.84 [0.80-0.89],9.216e-04,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-C%,0.84 [0.80-0.89],2.719e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE,0.84 [0.79-0.90],0.020,*,Cholesteryl Esters in Very Small VLDL
LDL-FC,0.84 [0.79-0.89],8.561e-04,***,Free Cholesterol in LDL
M-VLDL-PL%,0.84 [0.79-0.88],3.195e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.84 [0.79-0.88],2.764e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,0.84 [0.78-0.90],0.050,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE,0.84 [0.79-0.89],0.001,**,Cholesteryl Esters in Medium VLDL
SM,0.83 [0.78-0.89],0.002,**,Sphingomyelins
Total-C,0.83 [0.79-0.88],6.405e-05,***,Total-Cholesterol
IDL-PL,0.83 [0.78-0.89],9.538e-04,***,Phospholipids in IDL
M-VLDL-C%,0.83 [0.79-0.88],4.770e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.83 [0.79-0.87],1.170e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC,0.83 [0.78-0.88],1.388e-04,***,Free Cholesterol in Large LDL
S-LDL-C%,0.83 [0.79-0.87],9.955e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-CE,0.83 [0.78-0.88],2.550e-05,***,Total-Esterified Cholesterol
IDL-FC,0.83 [0.78-0.88],1.728e-04,***,Free Cholesterol in IDL
L-LDL-FC%,0.83 [0.79-0.87],1.595e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-L,0.83 [0.78-0.88],3.798e-05,***,Total-Lipids in IDL
IDL-C%,0.82 [0.78-0.87],2.965e-09,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.82 [0.78-0.87],5.046e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,0.82 [0.77-0.88],5.328e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-FC,0.82 [0.76-0.88],0.037,*,Free Cholesterol in HDL
XL-VLDL-C%,0.82 [0.76-0.87],6.341e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-FC%,0.82 [0.77-0.87],7.391e-06,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,0.81 [0.76-0.87],0.004,**,Cholesteryl Esters in HDL
IDL-C,0.81 [0.77-0.86],1.193e-06,***,Cholesterol in IDL
IDL-CE%,0.81 [0.77-0.86],2.029e-10,***,Cholesteryl Esters to Total-Lipids in IDL percentage
HDL-C,0.81 [0.76-0.87],0.004,**,HDL Cholesterol
S-VLDL-FC%,0.81 [0.77-0.86],1.901e-08,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.81 [0.77-0.85],5.322e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-CE,0.81 [0.76-0.86],6.395e-07,***,Cholesteryl Esters in IDL
S-VLDL-PL%,0.81 [0.76-0.85],4.510e-08,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,0.80 [0.76-0.85],3.333e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-L,0.80 [0.74-0.87],0.025,*,Total-Lipids in Large HDL
XL-HDL-L,0.79 [0.73-0.86],0.022,*,Total-Lipids in Very Large HDL
XL-HDL-P,0.79 [0.72-0.86],0.023,*,Concentration of Very Large HDL Particles
L-HDL-P,0.78 [0.71-0.85],0.014,*,Concentration of Large HDL Particles
L-HDL-FC,0.78 [0.71-0.85],0.007,**,Free Cholesterol in Large HDL
L-HDL-C,0.77 [0.71-0.84],9.676e-04,***,Cholesterol in Large HDL
L-HDL-CE,0.77 [0.71-0.84],9.809e-04,***,Cholesteryl Esters in Large HDL
XL-HDL-C,0.77 [0.70-0.84],3.120e-04,***,Cholesterol in Very Large HDL
XL-HDL-CE,0.76 [0.69-0.82],9.673e-05,***,Cholesteryl Esters in Very Large HDL
