Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-VLDL-TG%,1.87 [1.61-2.17],3.985e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-PL%,1.86 [1.63-2.11],1.408e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.85 [1.64-2.10],3.707e-17,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.83 [1.58-2.12],8.333e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,1.81 [1.61-2.05],1.261e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.80 [1.57-2.06],2.554e-12,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.77 [1.47-2.14],6.314e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-TG%,1.74 [1.55-1.96],9.299e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.65 [1.45-1.89],1.080e-08,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.50 [1.32-1.70],4.494e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-PL%,1.50 [1.32-1.70],1.909e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,0.72 [0.65-0.80],4.868e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-CE%,0.72 [0.64-0.81],0.008,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-CE%,0.71 [0.65-0.78],2.681e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.69 [0.60-0.79],0.016,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-HDL-L,0.69 [0.60-0.79],0.008,**,Total-Lipids in Small HDL
SFA,0.69 [0.60-0.79],0.009,**,Saturated Fatty Acids
S-VLDL-CE%,0.68 [0.60-0.76],6.240e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-FC%,0.67 [0.58-0.78],0.023,*,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-L,0.67 [0.58-0.77],0.005,**,Total-Lipids in Small VLDL
VLDL-PL,0.66 [0.58-0.77],0.003,**,Phospholipids in VLDL
S-HDL-CE,0.66 [0.58-0.75],1.993e-04,***,Cholesteryl Esters in Small HDL
Total-FA,0.66 [0.58-0.75],1.194e-04,***,Total-Fatty Acids
LA%,0.66 [0.58-0.74],3.605e-06,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-C%,0.66 [0.59-0.73],6.531e-10,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE,0.66 [0.57-0.76],0.005,**,Cholesteryl Esters in Large VLDL
S-LDL-CE%,0.66 [0.58-0.74],3.471e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
L-LDL-FC%,0.65 [0.58-0.73],1.798e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,0.65 [0.56-0.75],0.001,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
ApoB/ApoA1,0.64 [0.56-0.74],2.060e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-C,0.64 [0.56-0.73],1.512e-05,***,Cholesterol in Small HDL
XL-VLDL-C%,0.64 [0.55-0.74],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE,0.63 [0.55-0.74],6.676e-04,***,Cholesteryl Esters in Very Large VLDL
XS-VLDL-PL,0.63 [0.54-0.73],3.595e-04,***,Phospholipids in Very Small VLDL
M-HDL-FC%,0.63 [0.55-0.71],1.236e-08,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-P,0.62 [0.54-0.72],3.426e-06,***,Concentration of Small HDL Particles
S-HDL-FC,0.62 [0.54-0.72],4.518e-06,***,Free Cholesterol in Small HDL
HDL-P,0.62 [0.53-0.72],8.003e-05,***,Concentration of HDL Particles
S-VLDL-C%,0.62 [0.55-0.70],1.289e-10,***,Cholesterol to Total-Lipids in Small VLDL percentage
HDL-FC,0.62 [0.52-0.73],0.007,**,Free Cholesterol in HDL
VLDL-P,0.62 [0.53-0.72],6.096e-05,***,Concentration of VLDL Particles
M-VLDL-FC%,0.61 [0.55-0.69],1.105e-12,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.61 [0.55-0.68],1.054e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-FC,0.61 [0.53-0.71],6.037e-06,***,Free Cholesterol in VLDL
M-VLDL-L,0.60 [0.52-0.69],1.779e-07,***,Total-Lipids in Medium VLDL
M-VLDL-PL%,0.59 [0.53-0.66],5.643e-16,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-C%,0.59 [0.53-0.65],2.552e-18,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.59 [0.53-0.66],6.885e-16,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.59 [0.53-0.65],8.388e-17,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-L,0.58 [0.50-0.67],1.282e-07,***,Total-Lipids in Very Small VLDL
Phosphoglyc,0.58 [0.51-0.66],4.166e-10,***,Phosphoglycerides
L-LDL-C%,0.58 [0.52-0.64],1.178e-18,***,Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.58 [0.51-0.65],3.755e-15,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE%,0.57 [0.52-0.64],3.572e-19,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-CE,0.57 [0.49-0.66],6.697e-08,***,Cholesteryl Esters in Small VLDL
S-LDL-C%,0.57 [0.51-0.63],5.769e-21,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-PL,0.57 [0.49-0.66],2.173e-08,***,Phospholipids in Small VLDL
Total-P,0.57 [0.49-0.66],7.838e-09,***,Total-Concentration of Lipoprotein Particles
VLDL-C,0.56 [0.49-0.64],1.007e-10,***,VLDL Cholesterol
PC,0.56 [0.49-0.64],1.186e-11,***,Phosphatidylcholines
