Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-FC%,"0.750 [0.612,0.888]",3.692e-21,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
LA%,"0.745 [0.613,0.876]",3.587e-23,***,Linoleic Acid to Total-Fatty Acids percentage
HDL-C,"0.712 [0.587,0.836]",8.744e-24,***,HDL Cholesterol
HDL-CE,"0.710 [0.586,0.834]",7.981e-24,***,Cholesteryl Esters in HDL
L-HDL-L,"0.678 [0.555,0.802]",1.096e-21,***,Total-Lipids in Large HDL
HDL-L,"0.672 [0.547,0.797]",1.186e-20,***,Total-Lipids in HDL
L-HDL-C,"0.660 [0.539,0.780]",1.741e-21,***,Cholesterol in Large HDL
L-HDL-CE,"0.658 [0.538,0.778]",1.165e-21,***,Cholesteryl Esters in Large HDL
L-HDL-PL,"0.652 [0.532,0.773]",5.791e-21,***,Phospholipids in Large HDL
HDL-FC,"0.645 [0.525,0.765]",1.048e-20,***,Free Cholesterol in HDL
HDL-PL,"0.629 [0.506,0.752]",3.016e-18,***,Phospholipids in HDL
L-HDL-P,"0.628 [0.512,0.743]",4.610e-21,***,Concentration of Large HDL Particles
M-HDL-C,"0.618 [0.497,0.739]",2.848e-18,***,Cholesterol in Medium HDL
ApoA1,"0.613 [0.492,0.734]",1.028e-17,***,Apolipoprotein A1
L-HDL-FC,"0.613 [0.497,0.729]",1.120e-19,***,Free Cholesterol in Large HDL
M-HDL-CE,"0.611 [0.490,0.731]",6.221e-18,***,Cholesteryl Esters in Medium HDL
PUFA/MUFA,"0.600 [0.465,0.735]",7.327e-13,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-FC,"0.597 [0.478,0.715]",1.415e-17,***,Free Cholesterol in Medium HDL
HDL-size,"0.594 [0.473,0.715]",1.812e-16,***,Average Diameter for HDL Particles
Omega-6%,"0.579 [0.442,0.717]",3.679e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-P,"0.569 [0.452,0.687]",5.523e-16,***,Concentration of Medium HDL Particles
M-HDL-L,"0.565 [0.444,0.687]",1.670e-14,***,Total-Lipids in Medium HDL
XS-VLDL-CE%,"0.555 [0.416,0.694]",1.289e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,"0.538 [0.413,0.664]",1.071e-11,***,Cholesteryl Esters to Total-Lipids in IDL percentage
PUFA%,"0.535 [0.396,0.675]",1.457e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE,"0.534 [0.422,0.647]",3.896e-15,***,Cholesteryl Esters in Very Large HDL
L-LDL-C%,"0.524 [0.392,0.657]",1.739e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-P,"0.518 [0.401,0.635]",9.826e-13,***,Concentration of HDL Particles
M-HDL-C%,"0.517 [0.386,0.647]",2.058e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-PL,"0.511 [0.391,0.630]",1.400e-11,***,Phospholipids in Medium HDL
IDL-C%,"0.504 [0.375,0.634]",5.683e-09,***,Cholesterol to Total-Lipids in IDL percentage
XL-HDL-C,"0.501 [0.390,0.613]",3.937e-13,***,Cholesterol in Very Large HDL
XL-HDL-L,"0.497 [0.384,0.610]",1.329e-12,***,Total-Lipids in Very Large HDL
L-HDL-C%,"0.494 [0.338,0.649]",1.099e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C%,"0.490 [0.353,0.628]",6.780e-07,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Total-P,"0.490 [0.372,0.607]",8.204e-11,***,Total-Concentration of Lipoprotein Particles
