Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,"1.240 [1.213,1.268]",3.884e-77,***,Degree of Unsaturation
DHA%,"1.222 [1.196,1.249]",1.243e-67,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,"1.217 [1.192,1.243]",1.650e-72,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,"1.201 [1.177,1.225]",4.858e-69,***,Docosahexaenoic Acid
PUFA%,"1.189 [1.160,1.219]",5.257e-37,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,"1.183 [1.160,1.206]",2.100e-57,***,Omega-3 Fatty Acids
PUFA/MUFA,"1.152 [1.125,1.180]",1.257e-26,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA,"1.097 [1.075,1.121]",1.192e-12,***,Polyunsaturated Fatty Acids
HDL-CE,"1.091 [1.068,1.115]",3.489e-10,***,Cholesteryl Esters in HDL
HDL-C,"1.090 [1.066,1.113]",1.397e-09,***,HDL Cholesterol
L-HDL-PL,"1.085 [1.063,1.108]",3.624e-09,***,Phospholipids in Large HDL
L-HDL-L,"1.085 [1.062,1.109]",1.826e-08,***,Total-Lipids in Large HDL
HDL-L,"1.084 [1.061,1.108]",1.054e-07,***,Total-Lipids in HDL
M-HDL-CE,"1.084 [1.061,1.107]",8.759e-09,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"1.084 [1.061,1.107]",1.439e-08,***,Cholesterol in Medium HDL
L-HDL-CE,"1.082 [1.060,1.105]",1.359e-08,***,Cholesteryl Esters in Large HDL
M-HDL-FC%,"1.082 [1.056,1.109]",4.779e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C,"1.082 [1.059,1.104]",3.153e-08,***,Cholesterol in Large HDL
HDL-PL,"1.080 [1.057,1.103]",6.252e-07,***,Phospholipids in HDL
M-HDL-C%,"1.079 [1.054,1.104]",2.241e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-P,"1.077 [1.056,1.099]",6.902e-08,***,Concentration of Large HDL Particles
M-HDL-FC,"1.076 [1.055,1.099]",4.911e-07,***,Free Cholesterol in Medium HDL
HDL-FC,"1.076 [1.054,1.098]",1.182e-06,***,Free Cholesterol in HDL
M-HDL-L,"1.075 [1.052,1.098]",6.558e-06,***,Total-Lipids in Medium HDL
L-HDL-FC,"1.074 [1.052,1.095]",8.426e-07,***,Free Cholesterol in Large HDL
ApoA1,"1.074 [1.051,1.097]",1.168e-05,***,Apolipoprotein A1
M-HDL-P,"1.073 [1.052,1.095]",2.087e-06,***,Concentration of Medium HDL Particles
Acetate,"1.072 [1.052,1.093]",4.070e-07,***,Acetate
