Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"0.439 [0.341,0.537]",4.237e-13,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,"0.428 [0.317,0.539]",8.931e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,"0.423 [0.322,0.524]",4.660e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"0.405 [0.305,0.505]",5.405e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,"0.404 [0.305,0.503]",2.520e-10,***,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,"0.397 [0.287,0.508]",4.037e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-FC%,"0.394 [0.287,0.500]",1.004e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE,"0.394 [0.300,0.488]",4.704e-11,***,Cholesteryl Esters in Large HDL
XL-HDL-CE,"0.393 [0.303,0.482]",1.669e-12,***,Cholesteryl Esters in Very Large HDL
L-HDL-C,"0.392 [0.298,0.486]",9.255e-11,***,Cholesterol in Large HDL
XL-HDL-C,"0.384 [0.295,0.472]",4.937e-12,***,Cholesterol in Very Large HDL
PUFA/MUFA,"0.377 [0.275,0.479]",9.675e-08,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-L,"0.373 [0.284,0.463]",7.256e-11,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.371 [0.283,0.459]",2.643e-11,***,Concentration of Very Large HDL Particles
L-HDL-L,"0.370 [0.273,0.466]",1.547e-08,***,Total-Lipids in Large HDL
L-HDL-P,"0.368 [0.277,0.460]",8.053e-10,***,Concentration of Large HDL Particles
HDL-size,"0.366 [0.270,0.463]",2.112e-08,***,Average Diameter for HDL Particles
L-HDL-FC,"0.361 [0.269,0.453]",3.550e-09,***,Free Cholesterol in Large HDL
XL-HDL-PL,"0.358 [0.269,0.447]",8.820e-10,***,Phospholipids in Very Large HDL
IDL-C%,"0.355 [0.260,0.450]",6.473e-08,***,Cholesterol to Total-Lipids in IDL percentage
L-HDL-FC%,"0.346 [0.232,0.459]",5.307e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-FC%,"0.345 [0.248,0.441]",5.502e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA%,"0.342 [0.239,0.445]",1.795e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-CE%,"0.335 [0.232,0.437]",3.161e-05,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-PL,"0.329 [0.234,0.424]",2.273e-06,***,Phospholipids in Large HDL
HDL-C,"0.329 [0.232,0.426]",5.828e-06,***,HDL Cholesterol
XL-HDL-FC,"0.327 [0.242,0.412]",1.123e-08,***,Free Cholesterol in Very Large HDL
HDL-CE,"0.327 [0.231,0.423]",6.145e-06,***,Cholesteryl Esters in HDL
IDL-CE%,"0.312 [0.219,0.406]",1.268e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-C%,"0.312 [0.213,0.411]",1.565e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-FC,"0.304 [0.209,0.398]",6.120e-05,***,Free Cholesterol in HDL
Omega-6%,"0.298 [0.197,0.400]",0.002,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,"0.293 [0.195,0.390]",0.001,**,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-C%,"0.292 [0.202,0.382]",5.322e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
