Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.011 [0.009,0.013]",1.890e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,"0.010 [0.008,0.012]",2.327e-16,***,Glycoprotein Acetyls
M-LDL-TG%,"0.010 [0.008,0.012]",1.094e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,"0.010 [0.008,0.012]",7.001e-14,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG,"0.009 [0.007,0.011]",1.350e-12,***,Triglycerides in Large LDL
S-LDL-TG%,"0.009 [0.007,0.011]",4.344e-12,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG,"0.009 [0.007,0.011]",8.047e-13,***,Triglycerides in IDL
LDL-TG,"0.009 [0.007,0.011]",1.122e-11,***,Triglycerides in LDL
MUFA%,"0.009 [0.007,0.011]",2.224e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG,"0.009 [0.007,0.011]",1.868e-12,***,Triglycerides in Very Small VLDL
M-LDL-TG,"0.009 [0.007,0.011]",2.051e-10,***,Triglycerides in Medium LDL
L-HDL-TG%,"0.009 [0.006,0.011]",1.971e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG,"0.009 [0.006,0.011]",5.151e-11,***,Triglycerides in Small HDL
HDL-TG,"0.008 [0.006,0.010]",1.368e-11,***,Triglycerides in HDL
XS-VLDL-TG%,"0.008 [0.006,0.010]",1.165e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-TG,"0.008 [0.006,0.010]",4.996e-11,***,Triglycerides in Medium HDL
XL-HDL-TG%,"0.008 [0.006,0.010]",5.789e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"0.008 [0.006,0.010]",1.243e-08,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.008 [0.006,0.010]",6.053e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG,"0.008 [0.005,0.010]",6.571e-07,***,Triglycerides in Small LDL
SFA%,"0.008 [0.006,0.010]",4.284e-07,***,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"0.008 [0.005,0.010]",1.018e-06,***,Monounsaturated Fatty Acids
SFA,"0.007 [0.005,0.009]",7.381e-06,***,Saturated Fatty Acids
L-HDL-PL%,"0.007 [0.005,0.010]",8.323e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG,"0.007 [0.005,0.009]",3.034e-06,***,Triglycerides in Very Large HDL
S-VLDL-TG,"0.007 [0.005,0.009]",1.627e-05,***,Triglycerides in Small VLDL
M-HDL-PL%,"0.007 [0.004,0.009]",0.001,**,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG,"0.007 [0.005,0.009]",2.180e-06,***,Triglycerides in Large HDL
Total-TG,"0.007 [0.005,0.009]",8.074e-05,***,Total-Triglycerides
TG/PG,"0.007 [0.004,0.009]",0.002,**,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,"0.007 [0.004,0.009]",0.001,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"0.006 [0.004,0.009]",0.001,**,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG%,"0.006 [0.004,0.008]",5.985e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG,"0.006 [0.004,0.008]",0.004,**,Triglycerides in Very Large VLDL
XXL-VLDL-FC,"0.006 [0.004,0.008]",0.005,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG%,"0.006 [0.004,0.008]",0.002,**,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-P,"0.006 [0.004,0.008]",0.007,**,Concentration of Very Large VLDL Particles
XXL-VLDL-L,"0.006 [0.004,0.008]",0.021,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.006 [0.004,0.008]",0.034,*,Triglycerides in Chylomicrons and Extremely Large VLDL
Total-FA,"0.006 [0.004,0.008]",0.019,*,Total-Fatty Acids
VLDL-TG,"0.006 [0.004,0.008]",0.019,*,Triglycerides in VLDL
XL-VLDL-TG%,"0.005 [0.003,0.007]",0.014,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
Gly,"-0.005 [-0.007,-0.003]",0.028,*,Glycine
IDL-FC%,"-0.006 [-0.008,-0.003]",0.046,*,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,"-0.006 [-0.008,-0.004]",0.003,**,Cholesterol to Total-Lipids in Small LDL percentage
Unsaturation,"-0.006 [-0.008,-0.004]",0.008,**,Degree of Unsaturation
S-VLDL-C%,"-0.006 [-0.008,-0.004]",4.531e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-C%,"-0.007 [-0.009,-0.005]",6.384e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,"-0.007 [-0.009,-0.005]",9.392e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-CE%,"-0.007 [-0.009,-0.005]",7.133e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-CE%,"-0.007 [-0.009,-0.005]",3.900e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-VLDL-CE%,"-0.007 [-0.009,-0.005]",3.935e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,"-0.007 [-0.010,-0.005]",2.515e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"-0.008 [-0.010,-0.006]",5.065e-07,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-CE%,"-0.008 [-0.010,-0.006]",5.459e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,"-0.008 [-0.010,-0.006]",3.793e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
IDL-C%,"-0.008 [-0.010,-0.006]",2.385e-08,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE%,"-0.008 [-0.010,-0.006]",2.430e-10,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,"-0.008 [-0.010,-0.006]",4.784e-10,***,Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-FC%,"-0.008 [-0.010,-0.006]",6.058e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-C%,"-0.008 [-0.010,-0.006]",4.748e-08,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-CE%,"-0.009 [-0.011,-0.006]",2.005e-09,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XS-VLDL-C%,"-0.009 [-0.011,-0.007]",1.788e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,"-0.009 [-0.011,-0.007]",2.864e-10,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,"-0.009 [-0.011,-0.007]",1.032e-11,***,Free Cholesterol to Total-Lipids in Small LDL percentage
L-LDL-C%,"-0.009 [-0.011,-0.007]",9.574e-11,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,"-0.009 [-0.011,-0.007]",9.131e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,"-0.010 [-0.012,-0.007]",3.218e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA/MUFA,"-0.010 [-0.013,-0.008]",5.382e-14,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,"-0.010 [-0.013,-0.008]",6.685e-11,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LA%,"-0.011 [-0.013,-0.009]",5.337e-18,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,"-0.011 [-0.014,-0.009]",1.123e-16,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"-0.012 [-0.015,-0.010]",4.990e-21,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
