Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,"1.144 [1.123,1.165]",1.772e-39,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"1.140 [1.119,1.161]",1.030e-39,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,"1.118 [1.098,1.139]",1.580e-27,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"1.103 [1.083,1.122]",1.862e-22,***,Linoleic Acid to Total-Fatty Acids percentage
Unsaturation,"1.085 [1.066,1.103]",1.518e-15,***,Degree of Unsaturation
S-LDL-PL%,"1.073 [1.057,1.090]",5.376e-14,***,Phospholipids to Total-Lipids in Small LDL percentage
DHA%,"1.061 [1.043,1.079]",1.552e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-LDL-FC%,"1.059 [1.040,1.078]",7.228e-05,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-HDL-FC,"1.057 [1.042,1.073]",4.119e-08,***,Free Cholesterol in Very Large HDL
S-LDL-FC%,"1.049 [1.031,1.067]",0.009,**,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-PL%,"1.046 [1.030,1.062]",0.002,**,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-FC%,"1.042 [1.026,1.058]",0.022,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL,"0.960 [0.945,0.975]",0.038,*,Phospholipids in Medium VLDL
M-LDL-CE%,"0.960 [0.945,0.975]",0.037,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-VLDL-P,"0.959 [0.944,0.973]",0.017,*,Concentration of Medium VLDL Particles
IDL-C,"0.958 [0.943,0.974]",0.038,*,Cholesterol in IDL
LA,"0.958 [0.942,0.973]",0.023,*,Linoleic Acid
VLDL-P,"0.957 [0.942,0.972]",0.006,**,Concentration of VLDL Particles
IDL-CE,"0.956 [0.941,0.972]",0.008,**,Cholesteryl Esters in IDL
Remnant-C,"0.956 [0.942,0.971]",0.005,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-FC,"0.956 [0.941,0.971]",0.005,**,Free Cholesterol in VLDL
S-VLDL-PL,"0.956 [0.942,0.971]",0.003,**,Phospholipids in Small VLDL
S-VLDL-P,"0.956 [0.941,0.971]",0.004,**,Concentration of Small VLDL Particles
