Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-FC%,"0.059 [0.039,0.079]",0.001,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-PL%,"-0.053 [-0.072,-0.034]",0.009,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-P,"-0.059 [-0.080,-0.038]",0.009,**,Concentration of Large LDL Particles
Total-C,"-0.062 [-0.085,-0.040]",0.017,*,Total-Cholesterol
XL-HDL-PL,"-0.063 [-0.084,-0.041]",0.004,**,Phospholipids in Very Large HDL
HDL-size,"-0.063 [-0.087,-0.040]",0.023,*,Average Diameter for HDL Particles
Ala,"-0.064 [-0.086,-0.042]",0.003,**,Alanine
IDL-PL%,"-0.064 [-0.085,-0.043]",4.232e-04,***,Phospholipids to Total-Lipids in IDL percentage
Non-HDL-C,"-0.069 [-0.091,-0.047]",1.392e-04,***,Total-Cholesterol Minus HDL-C
ApoB,"-0.075 [-0.096,-0.054]",1.417e-06,***,Apolipoprotein B
SM,"-0.080 [-0.102,-0.057]",1.222e-06,***,Sphingomyelins
IDL-C,"-0.081 [-0.103,-0.059]",1.382e-07,***,Cholesterol in IDL
S-VLDL-FC,"-0.088 [-0.109,-0.067]",5.392e-11,***,Free Cholesterol in Small VLDL
L-HDL-PL,"-0.089 [-0.112,-0.066]",1.001e-08,***,Phospholipids in Large HDL
Sc-ala,"-0.091 [-0.112,-0.069]",2.596e-11,***,Spectrometer-corrected alanine
M-LDL-CE%,"-0.093 [-0.115,-0.072]",1.879e-12,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-P,"-0.101 [-0.122,-0.080]",8.033e-16,***,Concentration of IDL Particles
XL-VLDL-PL%,"-0.102 [-0.121,-0.082]",4.495e-19,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Total-FC,"-0.104 [-0.126,-0.082]",9.664e-15,***,Total-Free Cholesterol
IDL-CE,"-0.104 [-0.126,-0.082]",3.067e-15,***,Cholesteryl Esters in IDL
Glu-lactate,"-0.105 [-0.127,-0.083]",4.897e-15,***,Glucose-lactate
M-VLDL-FC,"-0.107 [-0.128,-0.086]",5.772e-18,***,Free Cholesterol in Medium VLDL
XS-VLDL-PL%,"-0.114 [-0.137,-0.092]",7.757e-18,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
HDL-FC,"-0.117 [-0.140,-0.094]",2.636e-18,***,Free Cholesterol in HDL
ApoA1,"-0.118 [-0.141,-0.095]",1.234e-18,***,Apolipoprotein A1
S-VLDL-C,"-0.120 [-0.141,-0.099]",4.979e-24,***,Cholesterol in Small VLDL
LDL-size,"-0.127 [-0.150,-0.104]",5.827e-22,***,Average Diameter for LDL Particles
M-VLDL-P,"-0.127 [-0.148,-0.106]",2.007e-26,***,Concentration of Medium VLDL Particles
M-HDL-P,"-0.128 [-0.151,-0.106]",1.597e-24,***,Concentration of Medium HDL Particles
S-LDL-CE%,"-0.130 [-0.151,-0.109]",1.792e-27,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-L,"-0.131 [-0.153,-0.109]",1.813e-25,***,Total-Lipids in IDL
S-HDL-FC,"-0.131 [-0.153,-0.109]",3.936e-27,***,Free Cholesterol in Small HDL
S-VLDL-CE,"-0.136 [-0.157,-0.115]",3.795e-32,***,Cholesteryl Esters in Small VLDL
IDL-PL,"-0.144 [-0.166,-0.122]",7.261e-33,***,Phospholipids in IDL
M-HDL-FC,"-0.145 [-0.167,-0.122]",3.065e-31,***,Free Cholesterol in Medium HDL
HDL-L,"-0.147 [-0.171,-0.124]",3.871e-29,***,Total-Lipids in HDL
S-VLDL-PL,"-0.148 [-0.169,-0.126]",2.858e-37,***,Phospholipids in Small VLDL
M-VLDL-PL,"-0.149 [-0.170,-0.128]",1.408e-37,***,Phospholipids in Medium VLDL
Glu,"-0.158 [-0.180,-0.136]",7.680e-39,***,Glucose
S-HDL-L,"-0.158 [-0.179,-0.137]",1.467e-42,***,Total-Lipids in Small HDL
Remnant-C,"-0.161 [-0.183,-0.140]",7.869e-43,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Omega-3,"-0.166 [-0.188,-0.144]",5.798e-44,***,Omega-3 Fatty Acids
VLDL-size,"-0.170 [-0.194,-0.147]",1.053e-40,***,Average Diameter for VLDL Particles
M-VLDL-L,"-0.179 [-0.200,-0.157]",3.251e-54,***,Total-Lipids in Medium VLDL
VLDL-CE,"-0.182 [-0.203,-0.161]",9.985e-59,***,Cholesteryl Esters in VLDL
Tyr,"-0.182 [-0.203,-0.161]",5.071e-59,***,Tyrosine
XS-VLDL-TG%,"-0.186 [-0.209,-0.163]",2.403e-50,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE,"-0.187 [-0.209,-0.166]",2.052e-59,***,Cholesteryl Esters in Very Large VLDL
SFA%,"-0.190 [-0.213,-0.167]",2.422e-53,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-L,"-0.193 [-0.216,-0.171]",7.634e-57,***,Total-Lipids in Medium HDL
L-HDL-FC%,"-0.194 [-0.222,-0.166]",3.869e-37,***,Free Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-TG%,"-0.199 [-0.221,-0.176]",2.454e-63,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Leu,"-0.199 [-0.221,-0.177]",3.057e-63,***,Leucine
XXL-VLDL-TG%,"-0.203 [-0.223,-0.183]",1.090e-80,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-CE,"-0.203 [-0.224,-0.182]",3.033e-73,***,Cholesteryl Esters in Large VLDL
VLDL-C,"-0.204 [-0.225,-0.183]",1.699e-73,***,VLDL Cholesterol
S-VLDL-P,"-0.212 [-0.233,-0.190]",1.030e-77,***,Concentration of Small VLDL Particles
Total-L,"-0.215 [-0.238,-0.193]",9.552e-73,***,Total-Lipids in Lipoprotein Particles
HDL-PL,"-0.219 [-0.243,-0.196]",3.443e-71,***,Phospholipids in HDL
LA,"-0.220 [-0.242,-0.198]",3.863e-79,***,Linoleic Acid
L-VLDL-C,"-0.223 [-0.245,-0.202]",7.646e-85,***,Cholesterol in Large VLDL
Omega-6,"-0.225 [-0.247,-0.202]",2.949e-81,***,Omega-6 Fatty Acids
S-VLDL-L,"-0.225 [-0.246,-0.203]",1.104e-88,***,Total-Lipids in Small VLDL
XL-VLDL-TG%,"-0.225 [-0.245,-0.205]",6.174e-100,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
VLDL-FC,"-0.225 [-0.247,-0.204]",2.604e-88,***,Free Cholesterol in VLDL
S-HDL-PL,"-0.232 [-0.254,-0.211]",2.751e-95,***,Phospholipids in Small HDL
VLDL-P,"-0.235 [-0.256,-0.214]",4.621e-98,***,Concentration of VLDL Particles
L-VLDL-FC,"-0.239 [-0.261,-0.216]",1.268e-91,***,Free Cholesterol in Large VLDL
XL-VLDL-C,"-0.239 [-0.261,-0.217]",1.804e-94,***,Cholesterol in Very Large VLDL
PUFA,"-0.240 [-0.262,-0.217]",6.175e-91,***,Polyunsaturated Fatty Acids
M-VLDL-TG,"-0.246 [-0.268,-0.224]",8.948e-99,***,Triglycerides in Medium VLDL
XS-VLDL-CE,"-0.248 [-0.269,-0.227]",2.802e-108,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-TG%,"-0.249 [-0.270,-0.227]",3.103e-108,***,Triglycerides to Total-Lipids in Small VLDL percentage
Cholines,"-0.250 [-0.273,-0.226]",3.900e-94,***,Total-Cholines
XL-HDL-TG%,"-0.252 [-0.276,-0.228]",4.243e-88,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-TG,"-0.257 [-0.280,-0.234]",8.443e-102,***,Triglycerides in Large VLDL
XS-VLDL-C,"-0.257 [-0.278,-0.235]",7.576e-117,***,Cholesterol in Very Small VLDL
L-VLDL-PL%,"-0.259 [-0.278,-0.239]",1.587e-142,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-L,"-0.259 [-0.281,-0.236]",7.577e-108,***,Total-Lipids in Large VLDL
M-HDL-PL,"-0.260 [-0.283,-0.238]",1.702e-109,***,Phospholipids in Medium HDL
L-VLDL-P,"-0.261 [-0.283,-0.238]",8.916e-107,***,Concentration of Large VLDL Particles
Total-PL,"-0.262 [-0.285,-0.239]",2.377e-105,***,Total-Phospholipids in Lipoprotein Particles
Phe,"-0.262 [-0.283,-0.241]",1.976e-125,***,Phenylalanine
XS-VLDL-FC,"-0.264 [-0.285,-0.243]",7.578e-127,***,Free Cholesterol in Very Small VLDL
XS-VLDL-P,"-0.273 [-0.294,-0.252]",1.216e-136,***,Concentration of Very Small VLDL Particles
VLDL-PL,"-0.273 [-0.295,-0.252]",1.202e-128,***,Phospholipids in VLDL
M-LDL-TG,"-0.276 [-0.299,-0.253]",6.214e-117,***,Triglycerides in Medium LDL
L-VLDL-PL,"-0.277 [-0.299,-0.254]",2.287e-123,***,Phospholipids in Large VLDL
XL-HDL-PL%,"-0.284 [-0.311,-0.256]",1.144e-84,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-VLDL-FC,"-0.288 [-0.311,-0.266]",1.059e-132,***,Free Cholesterol in Very Large VLDL
PC,"-0.292 [-0.315,-0.269]",4.333e-131,***,Phosphatidylcholines
Val,"-0.293 [-0.315,-0.271]",9.779e-142,***,Valine
TG/PG,"-0.297 [-0.322,-0.273]",1.785e-119,***,Triglycerides to Phosphoglycerides ratio
VLDL-L,"-0.298 [-0.320,-0.276]",3.226e-149,***,Total-Lipids in VLDL
Phosphoglyc,"-0.298 [-0.321,-0.276]",3.283e-137,***,Phosphoglycerides
XL-VLDL-P,"-0.300 [-0.323,-0.277]",2.558e-138,***,Concentration of Very Large VLDL Particles
XL-VLDL-PL,"-0.303 [-0.326,-0.280]",9.154e-144,***,Phospholipids in Very Large VLDL
Total-BCAA,"-0.305 [-0.327,-0.283]",7.370e-157,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XXL-VLDL-CE,"-0.311 [-0.334,-0.288]",9.272e-150,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"-0.312 [-0.335,-0.289]",1.095e-150,***,Total-Lipids in Very Large VLDL
IDL-TG%,"-0.316 [-0.340,-0.293]",3.862e-151,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG,"-0.321 [-0.343,-0.299]",1.509e-172,***,Triglycerides in Small VLDL
LDL-TG,"-0.322 [-0.345,-0.300]",1.400e-166,***,Triglycerides in LDL
L-LDL-TG,"-0.327 [-0.349,-0.304]",2.854e-176,***,Triglycerides in Large LDL
VLDL-TG,"-0.330 [-0.353,-0.307]",1.870e-172,***,Triglycerides in VLDL
XL-VLDL-TG,"-0.331 [-0.354,-0.307]",6.617e-163,***,Triglycerides in Very Large VLDL
L-HDL-TG%,"-0.332 [-0.356,-0.308]",9.248e-152,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-C,"-0.333 [-0.356,-0.310]",2.404e-170,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XS-VLDL-L,"-0.334 [-0.355,-0.313]",2.578e-201,***,Total-Lipids in Very Small VLDL
XS-VLDL-PL,"-0.335 [-0.356,-0.314]",1.289e-205,***,Phospholipids in Very Small VLDL
S-LDL-TG,"-0.339 [-0.362,-0.316]",4.236e-173,***,Triglycerides in Small LDL
M-LDL-TG%,"-0.346 [-0.369,-0.324]",1.979e-199,***,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-FC,"-0.352 [-0.375,-0.329]",1.906e-188,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,"-0.366 [-0.389,-0.343]",1.806e-213,***,Total-Triglycerides
XXL-VLDL-PL,"-0.366 [-0.390,-0.343]",2.367e-199,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-HDL-TG,"-0.367 [-0.388,-0.345]",3.032e-236,***,Triglycerides in Very Large HDL
Total-FA,"-0.368 [-0.390,-0.345]",9.012e-213,***,Total-Fatty Acids
S-HDL-TG%,"-0.373 [-0.395,-0.351]",2.926e-232,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-P,"-0.374 [-0.397,-0.350]",3.766e-204,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,"-0.375 [-0.398,-0.351]",2.375e-208,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
SFA,"-0.377 [-0.400,-0.354]",1.941e-220,***,Saturated Fatty Acids
L-LDL-TG%,"-0.378 [-0.401,-0.355]",2.318e-217,***,Triglycerides to Total-Lipids in Large LDL percentage
XXL-VLDL-TG,"-0.380 [-0.404,-0.356]",1.661e-208,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-HDL-TG,"-0.382 [-0.403,-0.361]",7.723e-275,***,Triglycerides in Large HDL
S-HDL-TG,"-0.383 [-0.406,-0.361]",9.159e-248,***,Triglycerides in Small HDL
XS-VLDL-TG,"-0.406 [-0.427,-0.384]",8.625e-283,***,Triglycerides in Very Small VLDL
IDL-TG,"-0.409 [-0.431,-0.388]",3.121e-289,***,Triglycerides in IDL
S-LDL-TG%,"-0.415 [-0.437,-0.392]",3.492e-279,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-TG%,"-0.421 [-0.443,-0.398]",3.932e-295,***,Triglycerides to Total-Lipids in Medium HDL percentage
MUFA,"-0.434 [-0.457,-0.411]",2.806e-289,***,Monounsaturated Fatty Acids
L-HDL-PL%,"-0.438 [-0.463,-0.412]",3.873e-237,***,Phospholipids to Total-Lipids in Large HDL percentage
Ile,"-0.445 [-0.467,-0.423]",0.000e+00,***,Isoleucine
MUFA%,"-0.448 [-0.472,-0.423]",2.854e-278,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-TG,"-0.453 [-0.475,-0.432]",0.000e+00,***,Triglycerides in HDL
M-HDL-TG,"-0.485 [-0.506,-0.464]",0.000e+00,***,Triglycerides in Medium HDL
S-HDL-PL%,"-0.522 [-0.544,-0.500]",0.000e+00,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,"-0.582 [-0.607,-0.558]",0.000e+00,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,"-0.603 [-0.626,-0.580]",0.000e+00,***,Glycoprotein Acetyls
